generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
485         	1           	8.65        	0.2474      	0.402       	0.08414     
486         	1           	8.65        	0.248       	0.4031      	0.08442     
487         	1           	8.7         	0.2436      	0.3962      	0.08287     
488         	1           	8.7         	0.2447      	0.4007      	0.08035     
489         	1           	8.7         	0.2444      	0.4021      	0.07808     
490         	1           	8.95        	0.2411      	0.3964      	0.07752     
491         	1           	8.7         	0.2383      	0.39        	0.07834     
492         	1           	8.85        	0.2366      	0.3887      	0.07592     
493         	1           	8.85        	0.2363      	0.3896      	0.07453     
494         	1           	8.85        	0.2356      	0.3882      	0.07487     
495         	1           	9           	0.2331      	0.3842      	0.0736      
496         	1           	8.95        	0.2334      	0.3843      	0.0745      
497         	1           	9.05        	0.2344      	0.3869      	0.07339     
498         	1           	8.85        	0.2343      	0.3855      	0.07459     
499         	1           	8.7         	0.2343      	0.386       	0.07455     
500         	1           	8.75        	0.2348      	0.3832      	0.07779     
501         	1           	8.95        	0.2363      	0.3865      	0.07717     
502         	1           	8.85        	0.2381      	0.3889      	0.07845     
503         	1           	8.9         	0.2377      	0.3896      	0.07659     
504         	1           	8.6         	0.2336      	0.3833      	0.07503     
505         	1           	8.65        	0.2369      	0.3879      	0.07685     
506         	1           	8.65        	0.2336      	0.3806      	0.07786     
507         	1           	8.7         	0.2374      	0.3855      	0.08044     
508         	1           	8.6         	0.238       	0.3868      	0.08028     
509         	1           	8.65        	0.2361      	0.3833      	0.08035     
510         	1           	8.7         	0.2332      	0.376       	0.08188     
511         	1           	8.7         	0.2341      	0.3775      	0.08212     
512         	1           	8.8         	0.235       	0.3782      	0.08309     
513         	1           	8.7         	0.2351      	0.3799      	0.08164     
514         	1           	8.7         	0.2363      	0.3807      	0.08288     
515         	1           	8.55        	0.2379      	0.3784      	0.08845     
516         	1           	8.6         	0.2382      	0.3773      	0.09008     
517         	1           	8.75        	0.2374      	0.3765      	0.08941     
518         	1           	8.8         	0.2357      	0.3753      	0.08692     
519         	1           	8.65        	0.2349      	0.3752      	0.08532     
520         	1           	8.8         	0.233       	0.3759      	0.08115     
521         	1           	9           	0.2371      	0.3849      	0.08038     
522         	1           	8.9         	0.2369      	0.3853      	0.0793      
523         	1           	8.95        	0.2361      	0.383       	0.08007     
524         	1           	8.95        	0.2394      	0.3874      	0.08223     
525         	1           	9.1         	0.2377      	0.3816      	0.085       
526         	1           	8.95        	0.2392      	0.387       	0.08229     
527         	1           	8.85        	0.2398      	0.388       	0.08236     
528         	1           	8.75        	0.2399      	0.3871      	0.08325     
529         	1           	8.75        	0.235       	0.3782      	0.08264     
530         	1           	8.75        	0.2358      	0.3809      	0.0819      
531         	1           	8.8         	0.2376      	0.3848      	0.08128     
532         	1           	9.05        	0.2373      	0.3845      	0.08094     
533         	1           	8.75        	0.237       	0.3833      	0.08159     
534         	1           	8.65        	0.2368      	0.3819      	0.08296     
535         	1           	8.8         	0.237       	0.3812      	0.08393     
536         	1           	8.75        	0.2367      	0.3818      	0.08273     
537         	1           	8.8         	0.2369      	0.3835      	0.08148     
538         	1           	8.85        	0.2371      	0.3844      	0.08099     
539         	1           	8.9         	0.2345      	0.3798      	0.08064     
540         	1           	8.9         	0.2335      	0.3775      	0.0811      
541         	1           	8.75        	0.2304      	0.3729      	0.07978     
542         	1           	8.65        	0.2313      	0.3725      	0.08208     
543         	1           	8.75        	0.2348      	0.3791      	0.08227     
544         	1           	8.75        	0.2347      	0.3783      	0.0831      
545         	1           	8.65        	0.2345      	0.3767      	0.08462     
546         	1           	8.6         	0.2328      	0.372       	0.0862      
547         	1           	8.7         	0.2321      	0.3701      	0.08671     
548         	1           	8.95        	0.2328      	0.3709      	0.08719     
549         	1           	9.05        	0.2356      	0.3736      	0.0898      
550         	1           	8.9         	0.2355      	0.3738      	0.08934     
551         	1           	8.95        	0.2364      	0.3735      	0.09156     
552         	1           	8.95        	0.2371      	0.3756      	0.09093     
553         	1           	8.95        	0.2402      	0.3812      	0.09127     
554         	1           	8.95        	0.2413      	0.3803      	0.09415     
555         	1           	8.85        	0.2422      	0.3819      	0.09442     
556         	1           	9.05        	0.2388      	0.3741      	0.09585     
557         	1           	8.95        	0.237       	0.3695      	0.09682     
558         	1           	8.95        	0.2381      	0.3713      	0.09703     
559         	1           	8.9         	0.2424      	0.377       	0.09974     
560         	1           	8.9         	0.2448      	0.3821      	0.09918     
561         	1           	8.85        	0.2451      	0.3851      	0.09628     
562         	1           	8.85        	0.2445      	0.3832      	0.09698     
563         	1           	9           	0.2461      	0.3842      	0.09926     
564         	1           	8.9         	0.2476      	0.3887      	0.09753     
565         	1           	8.9         	0.2467      	0.3856      	0.09874     
566         	1           	8.65        	0.2461      	0.3852      	0.09777     
567         	1           	8.85        	0.2448      	0.3819      	0.09854     
568         	1           	8.75        	0.2428      	0.3768      	0.09971     
569         	1           	8.95        	0.2433      	0.3771      	0.1004      
570         	1           	8.85        	0.246       	0.382       	0.1006      
571         	1           	8.8         	0.246       	0.3822      	0.1006      
572         	1           	8.8         	0.2448      	0.3803      	0.09993     
573         	1           	8.75        	0.2467      	0.3844      	0.09952     
574         	1           	8.55        	0.2479      	0.384       	0.1022      
575         	1           	8.6         	0.2474      	0.3815      	0.1039      
576         	1           	8.7         	0.2482      	0.3849      	0.1017      
577         	1           	8.8         	0.2485      	0.3868      	0.1002      
578         	1           	8.9         	0.2504      	0.3895      	0.1012      
579         	1           	8.75        	0.2511      	0.3902      	0.1018      
580         	1           	8.85        	0.2455      	0.3809      	0.1004      
581         	1           	8.75        	0.2445      	0.3803      	0.09922     
582         	1           	8.7         	0.2451      	0.3816      	0.09924     
583         	1           	8.6         	0.2485      	0.3872      	0.1001      
584         	1           	8.65        	0.2485      	0.3889      	0.09825     
585         	1           	8.7         	0.2456      	0.3856      	0.09612     
586         	1           	8.7         	0.247       	0.3886      	0.09533     
587         	1           	8.65        	0.2446      	0.3857      	0.09344     
588         	1           	8.55        	0.245       	0.3845      	0.09598     
589         	1           	8.6         	0.2481      	0.3887      	0.0972      
590         	1           	8.55        	0.2466      	0.387       	0.09565     
591         	1           	8.65        	0.2473      	0.3868      	0.09744     
592         	1           	8.95        	0.246       	0.386       	0.09566     
593         	1           	8.8         	0.2463      	0.387       	0.09546     
594         	1           	8.95        	0.2457      	0.3849      	0.09636     
595         	1           	8.9         	0.2482      	0.3862      	0.1001      
596         	1           	8.9         	0.2483      	0.3862      	0.1003      
597         	1           	8.85        	0.251       	0.3913      	0.1002      
598         	1           	8.8         	0.2472      	0.3856      	0.09837     
599         	1           	8.7         	0.2492      	0.3913      	0.09605     
600         	1           	9           	0.2428      	0.3777      	0.09722     
601         	1           	9.05        	0.2409      	0.3753      	0.0956      
602         	1           	8.95        	0.239       	0.3722      	0.09543     
603         	1           	9.1         	0.2418      	0.3751      	0.09788     
604         	1           	9.1         	0.2419      	0.3758      	0.09761     
605         	1           	9.05        	0.242       	0.3761      	0.0976      
606         	1           	9           	0.2423      	0.3761      	0.09842     
607         	1           	8.9         	0.2438      	0.3772      	0.1002      
608         	1           	8.85        	0.2448      	0.3763      	0.1032      
609         	1           	8.9         	0.2474      	0.3778      	0.1066      
610         	1           	8.75        	0.2481      	0.3789      	0.1066      
611         	1           	8.65        	0.2463      	0.3751      	0.1071      
612         	1           	8.6         	0.2465      	0.3747      	0.1081      
613         	1           	8.85        	0.2454      	0.372       	0.1087      
614         	1           	8.95        	0.2504      	0.3802      	0.1107      
615         	1           	8.9         	0.254       	0.3893      	0.1085      
616         	1           	8.85        	0.2524      	0.3879      	0.1067      
617         	1           	8.95        	0.2557      	0.3912      	0.1102      
618         	1           	9           	0.2541      	0.3902      	0.1081      
619         	1           	9           	0.2512      	0.3833      	0.1099      
620         	1           	8.8         	0.2495      	0.3811      	0.1091      
621         	1           	8.85        	0.2477      	0.3773      	0.1096      
622         	1           	9.05        	0.2476      	0.3787      	0.1081      
623         	1           	9.05        	0.2469      	0.378       	0.1071      
624         	1           	8.95        	0.2437      	0.3732      	0.1053      
625         	1           	8.95        	0.2473      	0.3794      	0.1063      
626         	1           	8.95        	0.2491      	0.3807      	0.1083      
627         	1           	8.85        	0.2501      	0.3815      	0.1096      
628         	1           	8.7         	0.2514      	0.3807      	0.1129      
629         	1           	8.75        	0.2513      	0.3799      	0.1136      
630         	1           	8.9         	0.2497      	0.3773      	0.1127      
631         	1           	8.9         	0.2504      	0.3798      	0.1118      
632         	1           	8.7         	0.2445      	0.3688      	0.1114      
633         	1           	8.6         	0.2426      	0.3647      	0.1118      
634         	1           	8.65        	0.2392      	0.3582      	0.1119      
635         	1           	8.7         	0.2385      	0.3574      	0.1114      
636         	1           	8.9         	0.2352      	0.3505      	0.1119      
637         	1           	8.9         	0.2369      	0.3516      	0.1139      
638         	1           	8.95        	0.2349      	0.3493      	0.1125      
639         	1           	8.95        	0.2376      	0.3524      	0.1147      
640         	1           	8.8         	0.2363      	0.3477      	0.117       
641         	1           	9.05        	0.2364      	0.3464      	0.1186      
642         	1           	9.1         	0.2369      	0.3479      	0.1178      
643         	1           	9.1         	0.2338      	0.3431      	0.1171      
644         	1           	9.05        	0.2345      	0.3428      	0.1191      
645         	1           	9.05        	0.2333      	0.3408      	0.1189      
646         	1           	9           	0.2394      	0.3526      	0.1184      
647         	1           	8.95        	0.2367      	0.3457      	0.1203      
648         	1           	9.05        	0.2381      	0.3469      	0.1217      
649         	1           	8.95        	0.2381      	0.3489      	0.1196      
650         	1           	8.95        	0.234       	0.3427      	0.118       
651         	1           	8.7         	0.2366      	0.3468      	0.1189      
652         	1           	8.7         	0.2346      	0.3439      	0.1178      
653         	1           	8.6         	0.2343      	0.3437      	0.1171      
654         	1           	8.85        	0.2346      	0.3421      	0.1194      
655         	1           	8.8         	0.2364      	0.3466      	0.1184      
656         	1           	8.65        	0.2391      	0.3518      	0.118       
657         	1           	8.9         	0.2369      	0.3487      	0.117       
658         	1           	8.8         	0.2375      	0.3496      	0.1173      
659         	1           	8.65        	0.2348      	0.3462      	0.1156      
660         	1           	8.7         	0.2394      	0.3507      	0.1204      
661         	1           	8.7         	0.2394      	0.3515      	0.1196      
662         	1           	8.75        	0.2415      	0.3538      	0.1215      
663         	1           	8.8         	0.2416      	0.3556      	0.1198      
664         	1           	8.75        	0.2431      	0.3582      	0.1205      
665         	1           	8.65        	0.2409      	0.3548      	0.1192      
666         	1           	8.7         	0.2373      	0.3477      	0.1196      
667         	1           	8.8         	0.2428      	0.3555      	0.1225      
668         	1           	8.8         	0.2427      	0.3512      	0.1269      
669         	1           	8.85        	0.2468      	0.3583      	0.1279      
670         	1           	8.75        	0.2496      	0.3606      	0.1312      
671         	1           	8.55        	0.2494      	0.3582      	0.1333      
672         	1           	8.5         	0.2443      	0.3512      	0.1303      
673         	1           	8.65        	0.2448      	0.3513      	0.131       
674         	1           	8.45        	0.2423      	0.3485      	0.1293      
675         	1           	8.55        	0.2436      	0.3493      	0.1311      
676         	1           	8.55        	0.2451      	0.352       	0.1313      
677         	1           	8.6         	0.2476      	0.3555      	0.1328      
678         	1           	8.65        	0.2479      	0.3524      	0.1366      
679         	1           	8.7         	0.25        	0.3548      	0.1383      
680         	1           	8.55        	0.252       	0.3549      	0.1425      
681         	1           	8.45        	0.2538      	0.3584      	0.1422      
682         	1           	8.3         	0.2549      	0.3586      	0.1445      
683         	1           	8.45        	0.2533      	0.3572      	0.1428      
684         	1           	8.5         	0.2529      	0.3572      	0.1419      
685         	1           	8.5         	0.254       	0.3574      	0.1439      
686         	1           	8.35        	0.257       	0.3621      	0.145       
687         	1           	8.35        	0.2583      	0.3632      	0.1464      
688         	1           	8.4         	0.257       	0.3602      	0.1469      
689         	1           	8.35        	0.254       	0.3526      	0.1487      
690         	1           	8.3         	0.2567      	0.3578      	0.1486      
691         	1           	8.3         	0.2565      	0.3568      	0.1493      
692         	1           	8.4         	0.2562      	0.3561      	0.1492      
693         	1           	8.45        	0.256       	0.3538      	0.1514      
694         	1           	8.6         	0.2526      	0.347       	0.1518      
695         	1           	8.5         	0.2523      	0.3462      	0.1519      
696         	1           	8.6         	0.2503      	0.3441      	0.1504      
697         	1           	8.5         	0.2492      	0.3402      	0.1522      
698         	1           	8.8         	0.2503      	0.3415      	0.1532      
699         	1           	8.7         	0.2514      	0.3414      	0.1554      
700         	1           	8.6         	0.2491      	0.3362      	0.1559      
701         	1           	8.55        	0.2497      	0.3375      	0.156       
702         	1           	8.6         	0.2527      	0.3427      	0.1564      
703         	1           	8.55        	0.2531      	0.3447      	0.1553      
704         	1           	8.5         	0.2577      	0.3525      	0.1564      
705         	1           	8.4         	0.2559      	0.3488      	0.1564      
706         	1           	8.45        	0.2572      	0.3524      	0.1549      
707         	1           	8.55        	0.2575      	0.354       	0.1539      
708         	1           	8.5         	0.2539      	0.3469      	0.1541      
709         	1           	8.4         	0.252       	0.3437      	0.1534      
710         	1           	8.55        	0.2489      	0.34        	0.1507      
711         	1           	8.2         	0.2509      	0.3401      	0.1545      
712         	1           	8.4         	0.2526      	0.3417      	0.1559      
713         	1           	8.6         	0.2524      	0.3384      	0.1593      
714         	1           	8.5         	0.2542      	0.3424      	0.1589      
715         	1           	8.55        	0.2513      	0.3375      	0.158       
716         	1           	8.45        	0.2489      	0.3338      	0.1569      
717         	1           	8.55        	0.2483      	0.3335      	0.1561      
718         	1           	8.45        	0.2491      	0.3321      	0.1591      
719         	1           	8.2         	0.2472      	0.3285      	0.159       
720         	1           	8.55        	0.2489      	0.3296      	0.1614      
721         	1           	8.5         	0.2466      	0.3239      	0.1627      
722         	1           	8.55        	0.2437      	0.3203      	0.1605      
723         	1           	8.4         	0.2431      	0.3169      	0.1628      
724         	1           	8.4         	0.242       	0.3167      	0.1608      
725         	1           	8.65        	0.2433      	0.32        	0.1602      
726         	1           	8.65        	0.2422      	0.3179      	0.1601      
727         	1           	8.35        	0.2462      	0.3232      	0.1631      
728         	1           	8.45        	0.2487      	0.3272      	0.1637      
729         	1           	8.45        	0.2471      	0.3228      	0.1655      
730         	1           	8.45        	0.2492      	0.3229      	0.1698      
731         	1           	8.55        	0.2457      	0.3158      	0.1699      
732         	1           	8.35        	0.2469      	0.3179      	0.1704      
733         	1           	8.4         	0.2454      	0.3159      	0.1693      
734         	1           	8.5         	0.2464      	0.3136      	0.1739      
735         	1           	8.3         	0.2466      	0.3127      	0.1751      
736         	1           	8.45        	0.2481      	0.3096      	0.1813      
737         	1           	8.2         	0.2465      	0.3071      	0.1809      
738         	1           	8.25        	0.2473      	0.3087      	0.181       
739         	1           	8.35        	0.2456      	0.3073      	0.1789      
740         	1           	8.4         	0.2471      	0.309       	0.1802      
741         	1           	8.4         	0.2475      	0.3068      	0.1834      
742         	1           	8.45        	0.2497      	0.3097      	0.1847      
743         	1           	8.55        	0.2499      	0.3095      	0.1853      
744         	1           	8.45        	0.2506      	0.3093      	0.1868      
745         	1           	8.3         	0.2521      	0.3133      	0.1857      
746         	1           	8.3         	0.252       	0.3114      	0.1876      
747         	1           	8.2         	0.2502      	0.3103      	0.185       
748         	1           	8.25        	0.2515      	0.3117      	0.1863      
749         	1           	8.2         	0.2532      	0.3139      	0.1874      
750         	1           	8.35        	0.2535      	0.3155      	0.1862      
751         	1           	8.45        	0.2522      	0.3112      	0.1884      
752         	1           	8.5         	0.2541      	0.3171      	0.1859      
753         	1           	8.4         	0.2551      	0.316       	0.1893      
754         	1           	8.4         	0.2514      	0.3102      	0.188       
755         	1           	8.35        	0.2552      	0.3161      	0.1893      
756         	1           	8.2         	0.2529      	0.311       	0.1899      
757         	1           	8.45        	0.2499      	0.3081      	0.1869      
758         	1           	8.45        	0.2508      	0.3104      	0.1864      
759         	1           	8.6         	0.2525      	0.3094      	0.1907      
760         	1           	8.75        	0.2507      	0.3075      	0.189       
761         	1           	8.45        	0.25        	0.307       	0.188       
762         	1           	8.4         	0.2502      	0.3056      	0.1898      
763         	1           	8.5         	0.2519      	0.3061      	0.1928      
764         	1           	8.6         	0.2518      	0.3046      	0.1943      
765         	1           	8.55        	0.2505      	0.3028      	0.1936      
766         	1           	8.7         	0.2463      	0.2994      	0.1887      
767         	1           	8.7         	0.2457      	0.2999      	0.1867      
768         	1           	8.85        	0.2472      	0.3038      	0.1855      
769         	1           	8.75        	0.2463      	0.3038      	0.1837      
770         	1           	8.65        	0.2458      	0.3018      	0.1851      
771         	1           	8.65        	0.2477      	0.3058      	0.1845      
772         	1           	8.7         	0.2495      	0.3061      	0.1879      
773         	1           	8.55        	0.2478      	0.3046      	0.1859      
774         	1           	8.5         	0.2461      	0.3008      	0.1864      
775         	1           	8.5         	0.2446      	0.3002      	0.184       
776         	1           	8.45        	0.2442      	0.3026      	0.1808      
777         	1           	8.5         	0.2422      	0.301       	0.1781      
778         	1           	8.25        	0.2439      	0.3039      	0.1785      
779         	1           	8.3         	0.2472      	0.3076      	0.1813      
780         	1           	8.55        	0.2455      	0.3049      	0.1807      
781         	1           	8.6         	0.2481      	0.3064      	0.1843      
782         	1           	8.65        	0.2462      	0.304       	0.183       
783         	1           	8.75        	0.2473      	0.3053      	0.1838      
784         	1           	8.7         	0.2483      	0.3063      	0.1848      
785         	1           	8.85        	0.2457      	0.3019      	0.1844      
786         	1           	8.8         	0.245       	0.3018      	0.1833      
787         	1           	8.7         	0.2449      	0.3021      	0.1826      
788         	1           	8.7         	0.2453      	0.3007      	0.185       
789         	1           	8.65        	0.2452      	0.2984      	0.1874      
790         	1           	8.65        	0.2468      	0.3027      	0.186       
791         	1           	8.75        	0.2456      	0.3003      	0.1862      
792         	1           	8.85        	0.2467      	0.2998      	0.1891      
793         	1           	8.8         	0.2447      	0.3011      	0.1834      
794         	1           	8.75        	0.2463      	0.3041      	0.1834      
795         	1           	8.85        	0.2436      	0.2998      	0.1825      
796         	1           	8.85        	0.2465      	0.304       	0.1841      
797         	1           	8.7         	0.2459      	0.3012      	0.1859      
798         	1           	8.7         	0.2499      	0.306       	0.1889      
799         	1           	8.65        	0.2471      	0.2999      	0.1896      
800         	1           	8.75        	0.246       	0.2964      	0.191       
801         	1           	8.65        	0.2477      	0.2981      	0.1928      
802         	1           	8.7         	0.246       	0.2971      	0.1902      
803         	1           	8.75        	0.2448      	0.2935      	0.1915      
804         	1           	8.65        	0.244       	0.2923      	0.1911      
805         	1           	8.5         	0.2435      	0.2939      	0.1882      
806         	1           	8.45        	0.2423      	0.292       	0.1878      
807         	1           	8.5         	0.2432      	0.293       	0.1886      
808         	1           	8.6         	0.2417      	0.2906      	0.1879      
809         	1           	8.45        	0.2413      	0.292       	0.1859      
810         	1           	8.55        	0.2412      	0.2878      	0.1901      
811         	1           	8.55        	0.2442      	0.2924      	0.1914      
812         	1           	8.4         	0.2408      	0.2868      	0.1904      
813         	1           	8.3         	0.2422      	0.286       	0.1943      
814         	1           	8.45        	0.244       	0.2897      	0.1941      
815         	1           	8.7         	0.2435      	0.288       	0.1951      
816         	1           	8.65        	0.242       	0.2881      	0.1917      
817         	1           	8.15        	0.2403      	0.2892      	0.187       
818         	1           	8.15        	0.2425      	0.292       	0.1884      
819         	1           	8.2         	0.2376      	0.284       	0.1869      
820         	1           	8.2         	0.237       	0.2829      	0.1869      
821         	1           	8.35        	0.2374      	0.2821      	0.1883      
822         	1           	8.15        	0.2394      	0.2855      	0.1892      
823         	1           	8.1         	0.2403      	0.2873      	0.1892      
824         	1           	8.1         	0.2385      	0.2869      	0.1856      
825         	1           	8.25        	0.238       	0.2879      	0.1834      
826         	1           	8.3         	0.2349      	0.2866      	0.1783      
827         	1           	8.25        	0.2383      	0.2916      	0.1798      
828         	1           	8.25        	0.2363      	0.2922      	0.1751      
829         	1           	8.55        	0.236       	0.2909      	0.1759      
830         	1           	8.6         	0.2356      	0.291       	0.1748      
831         	1           	8.35        	0.2343      	0.2918      	0.1712      
832         	1           	8.35        	0.2304      	0.2851      	0.1704      
833         	1           	8.3         	0.2291      	0.2827      	0.1703      
834         	1           	8.5         	0.2279      	0.2824      	0.1681      
835         	1           	8.45        	0.2289      	0.284       	0.1683      
836         	1           	8.5         	0.2296      	0.2834      	0.1706      
837         	1           	8.45        	0.2306      	0.2847      	0.1712      
838         	1           	8.45        	0.2305      	0.2799      	0.1762      
839         	1           	8.6         	0.2296      	0.2799      	0.1743      
840         	1           	8.55        	0.2257      	0.2762      	0.1703      
841         	1           	8.65        	0.225       	0.2758      	0.1692      
842         	1           	8.55        	0.221       	0.2726      	0.1645      
843         	1           	8.55        	0.2195      	0.2729      	0.1609      
844         	1           	8.55        	0.2223      	0.2752      	0.164       
845         	1           	8.45        	0.2229      	0.2743      	0.1662      
846         	1           	8.45        	0.2226      	0.275       	0.165       
847         	1           	8.35        	0.2238      	0.2763      	0.1659      
848         	1           	8.4         	0.2241      	0.2741      	0.1689      
849         	1           	8.3         	0.2244      	0.2738      	0.1697      
850         	1           	8.5         	0.2245      	0.2776      	0.1658      
851         	1           	8.55        	0.2249      	0.2724      	0.1725      
852         	1           	8.5         	0.2233      	0.271       	0.1705      
853         	1           	8.3         	0.2248      	0.2751      	0.1692      
854         	1           	8.3         	0.2227      	0.2748      	0.1653      
855         	1           	8.25        	0.2223      	0.2726      	0.1669      
856         	1           	8.25        	0.2232      	0.2763      	0.1648      
857         	1           	8.3         	0.2219      	0.2735      	0.1652      
858         	1           	8.2         	0.2249      	0.2753      	0.1696      
859         	1           	8.1         	0.2249      	0.2734      	0.1717      
860         	1           	8.15        	0.2251      	0.2728      	0.1726      
861         	1           	8.1         	0.2226      	0.267       	0.1739      
862         	1           	7.9         	0.2234      	0.2659      	0.1765      
863         	1           	7.9         	0.2248      	0.2668      	0.1783      
864         	1           	8.2         	0.2257      	0.2687      	0.1782      
865         	1           	8.2         	0.2274      	0.2678      	0.1826      
866         	1           	8.35        	0.2252      	0.265       	0.1812      
867         	1           	8.15        	0.2256      	0.2648      	0.1823      
868         	1           	8.5         	0.2221      	0.2606      	0.1796      
869         	1           	8.45        	0.2237      	0.2612      	0.1822      
870         	1           	8.6         	0.2237      	0.2617      	0.1817      
871         	1           	8.5         	0.2181      	0.2536      	0.1789      
872         	1           	8.6         	0.2189      	0.2541      	0.1799      
873         	1           	8.5         	0.2223      	0.2578      	0.1829      
874         	1           	8.75        	0.2186      	0.2526      	0.1808      
875         	1           	8.5         	0.2178      	0.2483      	0.1838      
876         	1           	8.5         	0.217       	0.2458      	0.1849      
877         	1           	8.4         	0.2156      	0.2437      	0.1843      
878         	1           	8.6         	0.2142      	0.2416      	0.1836      
879         	1           	8.8         	0.2132      	0.2431      	0.1798      
880         	1           	8.7         	0.2133      	0.2444      	0.1787      
881         	1           	8.7         	0.212       	0.2446      	0.1757      
882         	1           	8.6         	0.2099      	0.2387      	0.1777      
883         	1           	8.6         	0.2091      	0.2372      	0.1778      
884         	1           	8.6         	0.2062      	0.2297      	0.18        
885         	1           	8.6         	0.2071      	0.2323      	0.1789      
886         	1           	8.4         	0.203       	0.227       	0.1763      
887         	1           	8.3         	0.2019      	0.224       	0.1773      
888         	1           	8.5         	0.1999      	0.2232      	0.1737      
889         	1           	8.35        	0.1985      	0.2188      	0.1758      
890         	1           	8.25        	0.1975      	0.2186      	0.174       
891         	1           	8.15        	0.1971      	0.2167      	0.1751      
892         	1           	8.1         	0.1981      	0.2165      	0.1774      
893         	1           	8.15        	0.199       	0.2167      	0.1791      
894         	1           	8           	0.1968      	0.2144      	0.1769      
895         	1           	7.9         	0.1966      	0.2161      	0.1745      
896         	1           	8.2         	0.1989      	0.2184      	0.1769      
897         	1           	8.1         	0.199       	0.2194      	0.1759      
898         	1           	8.15        	0.1979      	0.2161      	0.1774      
899         	1           	8.1         	0.2007      	0.2217      	0.1771      
900         	1           	8.2         	0.2001      	0.219       	0.1788      
901         	1           	8.2         	0.2004      	0.2212      	0.1769      
902         	1           	8.25        	0.2008      	0.2198      	0.1793      
903         	1           	8.2         	0.2027      	0.221       	0.1822      
904         	1           	8.1         	0.2007      	0.2219      	0.1768      
905         	1           	8.2         	0.2         	0.2236      	0.1735      
906         	1           	8.25        	0.199       	0.2226      	0.1725      
907         	1           	8.5         	0.2009      	0.2243      	0.1746      
908         	1           	8.6         	0.2012      	0.2232      	0.1765      
909         	1           	8.4         	0.2005      	0.2223      	0.176       
910         	1           	8.45        	0.2008      	0.2183      	0.1809      
911         	1           	8.25        	0.2015      	0.2183      	0.1826      
912         	1           	8.15        	0.2004      	0.2148      	0.1841      
913         	1           	8.3         	0.2004      	0.2172      	0.1815      
914         	1           	8.5         	0.2014      	0.2201      	0.1802      
915         	1           	8.4         	0.2013      	0.222       	0.178       
916         	1           	8.35        	0.2032      	0.2252      	0.1784      
917         	1           	8.3         	0.2011      	0.221       	0.1786      
918         	1           	8.1         	0.2013      	0.222       	0.178       
919         	1           	8.3         	0.1988      	0.2188      	0.1761      
920         	1           	8.25        	0.199       	0.2193      	0.1761      
921         	1           	8.4         	0.2007      	0.2223      	0.1763      
922         	1           	8.35        	0.2003      	0.2233      	0.1741      
923         	1           	8.15        	0.2003      	0.2208      	0.1769      
924         	1           	8.1         	0.199       	0.2195      	0.1757      
925         	1           	8.25        	0.2008      	0.2193      	0.1797      
926         	1           	8.2         	0.2015      	0.2159      	0.185       
927         	1           	8.3         	0.2014      	0.2166      	0.184       
928         	1           	8.2         	0.2034      	0.2204      	0.1838      
929         	1           	8.1         	0.2051      	0.2204      	0.1875      
930         	1           	8.25        	0.2044      	0.2207      	0.1858      
931         	1           	8.4         	0.202       	0.2203      	0.1812      
932         	1           	8.4         	0.2         	0.2199      	0.1774      
933         	1           	8.5         	0.2018      	0.2205      	0.1804      
934         	1           	8.45        	0.2018      	0.2171      	0.1843      
935         	1           	8.35        	0.1999      	0.216       	0.1815      
936         	1           	8.15        	0.2013      	0.213       	0.188       
937         	1           	8.2         	0.2021      	0.2115      	0.1914      
938         	1           	8.25        	0.2026      	0.2105      	0.1935      
939         	1           	8.15        	0.2016      	0.21        	0.192       
940         	1           	8.1         	0.1997      	0.2106      	0.1873      
941         	1           	8.05        	0.1998      	0.2088      	0.1896      
942         	1           	8.1         	0.2007      	0.2072      	0.1932      
943         	1           	7.95        	0.2023      	0.2092      	0.1942      
944         	1           	8           	0.2017      	0.2099      	0.1923      
945         	1           	7.95        	0.2005      	0.207       	0.1931      
946         	1           	8.05        	0.1999      	0.2064      	0.1924      
947         	1           	8.05        	0.1999      	0.2071      	0.1916      
948         	1           	8.1         	0.2012      	0.2081      	0.1932      
949         	1           	7.9         	0.2019      	0.2081      	0.1948      
950         	1           	7.6         	0.2008      	0.2059      	0.195       
951         	1           	7.6         	0.2013      	0.2045      	0.1976      
952         	1           	7.6         	0.2027      	0.2064      	0.1984      
953         	1           	7.8         	0.2035      	0.2084      	0.1978      
954         	1           	7.75        	0.2033      	0.209       	0.1968      
955         	1           	7.75        	0.2067      	0.2103      	0.2025      
956         	1           	7.8         	0.208       	0.2104      	0.2052      
957         	1           	7.7         	0.2072      	0.2074      	0.2071      
958         	1           	7.65        	0.2057      	0.2071      	0.204       
959         	1           	7.65        	0.2067      	0.2088      	0.2043      
960         	1           	7.85        	0.2061      	0.2093      	0.2025      
961         	1           	7.8         	0.2073      	0.21        	0.2043      
962         	1           	7.8         	0.2077      	0.21        	0.205       
963         	1           	7.75        	0.2091      	0.2125      	0.2053      
964         	1           	7.6         	0.2091      	0.2118      	0.206       
965         	1           	7.65        	0.2068      	0.2103      	0.2028      
966         	1           	7.35        	0.2089      	0.2105      	0.2071      
967         	1           	7.4         	0.2095      	0.2126      	0.206       
968         	1           	7.6         	0.2072      	0.2106      	0.2033      
969         	1           	7.55        	0.208       	0.2101      	0.2056      
970         	1           	7.6         	0.2108      	0.2145      	0.2066      
