generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
990         	1           	8.35        	0.04833     	0.035       	0.06253     
991         	1           	8.45        	0.04758     	0.03505     	0.06094     
992         	1           	8.45        	0.04726     	0.03455     	0.06078     
993         	1           	8.45        	0.04958     	0.03748     	0.06241     
994         	1           	8.5         	0.04907     	0.03867     	0.06017     
995         	1           	8.45        	0.04864     	0.03809     	0.05984     
996         	1           	8.55        	0.0483      	0.03821     	0.05904     
997         	1           	8.6         	0.0497      	0.03811     	0.06209     
998         	1           	8.55        	0.04945     	0.03609     	0.06371     
999         	1           	8.55        	0.04983     	0.0374      	0.06307     
1000        	1           	8.55        	0.04955     	0.03751     	0.06243     
