generation  	alive.rpl   	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
3192        	1           	11          	0.8876      	0.8851      
3193        	1           	11          	0.8902      	0.8846      
3194        	1           	11          	0.8843      	0.8848      
3195        	1           	11          	0.8844      	0.8863      
3196        	1           	11          	0.8911      	0.8864      
3197        	1           	11          	0.8874      	0.8842      
3198        	1           	11          	0.8794      	0.8844      
3199        	1           	11          	0.8807      	0.8841      
3200        	1           	11          	0.8809      	0.8839      
3201        	1           	11          	0.8821      	0.8847      
3202        	1           	11          	0.8858      	0.885       
3203        	1           	11          	0.8909      	0.8844      
3204        	1           	11          	0.8885      	0.8852      
3205        	1           	11          	0.8926      	0.8847      
3206        	1           	11          	0.887       	0.8856      
3207        	1           	11          	0.8933      	0.8874      
3208        	1           	11          	0.8883      	0.8875      
3209        	1           	11          	0.8897      	0.8867      
3210        	1           	11          	0.8864      	0.8866      
3211        	1           	11          	0.8855      	0.8868      
3212        	1           	11          	0.8799      	0.8852      
3213        	1           	11          	0.8875      	0.887       
3214        	1           	11          	0.8838      	0.8875      
3215        	1           	11          	0.8879      	0.8869      
3216        	1           	11          	0.888       	0.8875      
3217        	1           	11          	0.8834      	0.8865      
3218        	1           	11          	0.8872      	0.8857      
3219        	1           	11          	0.8817      	0.8851      
3220        	1           	11          	0.8857      	0.885       
3221        	1           	11          	0.8899      	0.8853      
3222        	1           	11          	0.8794      	0.8848      
3223        	1           	11          	0.8907      	0.8836      
3224        	1           	11          	0.8841      	0.8833      
3225        	1           	11          	0.883       	0.8835      
3226        	1           	11          	0.8855      	0.8834      
3227        	1           	11          	0.8841      	0.8835      
3228        	1           	11          	0.8836      	0.8831      
3229        	1           	11          	0.8832      	0.8831      
3230        	1           	11          	0.8792      	0.8826      
3231        	1           	11          	0.8842      	0.8823      
3232        	1           	11          	0.8864      	0.883       
3233        	1           	11          	0.8838      	0.8836      
3234        	1           	11          	0.8824      	0.8829      
3235        	1           	11          	0.8855      	0.8835      
3236        	1           	11          	0.8849      	0.8819      
3237        	1           	11          	0.8804      	0.8823      
3238        	1           	11          	0.8825      	0.8818      
3239        	1           	11          	0.8791      	0.8819      
3240        	1           	11          	0.8824      	0.8828      
3241        	1           	11          	0.885       	0.8839      
3242        	1           	11          	0.8876      	0.8844      
3243        	1           	11          	0.8842      	0.8832      
3244        	1           	11          	0.8835      	0.8817      
3245        	1           	11          	0.8804      	0.8811      
3246        	1           	11          	0.8771      	0.8808      
3247        	1           	11          	0.8851      	0.8817      
3248        	1           	11          	0.8836      	0.8828      
3249        	1           	11          	0.8853      	0.883       
3250        	1           	11          	0.8786      	0.883       
3251        	1           	11          	0.8856      	0.8813      
3252        	1           	11          	0.8815      	0.8796      
3253        	1           	11          	0.8782      	0.8797      
3254        	1           	11          	0.8787      	0.8806      
3255        	1           	11          	0.8768      	0.8813      
3256        	1           	11          	0.885       	0.882       
3257        	1           	11          	0.8843      	0.8823      
3258        	1           	11          	0.8837      	0.8821      
3259        	1           	11          	0.887       	0.8809      
3260        	1           	11          	0.8852      	0.8808      
3261        	1           	11          	0.8833      	0.881       
3262        	1           	11          	0.8885      	0.8805      
3263        	1           	11          	0.8777      	0.8799      
3264        	1           	11          	0.8788      	0.8789      
3265        	1           	11          	0.8823      	0.8801      
3266        	1           	11          	0.8771      	0.8805      
3267        	1           	11          	0.8825      	0.8807      
3268        	1           	11          	0.8822      	0.8811      
3269        	1           	11          	0.8791      	0.8812      
3270        	1           	11          	0.8805      	0.8806      
3271        	1           	11          	0.8827      	0.8816      
3272        	1           	11          	0.8772      	0.8806      
3273        	1           	11          	0.882       	0.8798      
3274        	1           	11          	0.8865      	0.8795      
3275        	1           	11          	0.8827      	0.8803      
3276        	1           	11          	0.8843      	0.8803      
3277        	1           	11          	0.8837      	0.8807      
3278        	1           	11          	0.8863      	0.8823      
3279        	1           	11          	0.8781      	0.8827      
3280        	1           	11          	0.8813      	0.8814      
3281        	1           	11          	0.8814      	0.881       
3282        	1           	11          	0.8827      	0.8794      
3283        	1           	11          	0.8792      	0.8798      
3284        	1           	11          	0.877       	0.8784      
3285        	1           	11          	0.8803      	0.878       
3286        	1           	11          	0.8705      	0.8766      
3287        	1           	11          	0.8776      	0.8776      
3288        	1           	11          	0.8777      	0.8774      
3289        	1           	11          	0.8778      	0.877       
3290        	1           	11          	0.8698      	0.8766      
3291        	1           	11          	0.8825      	0.8765      
3292        	1           	11          	0.8731      	0.875       
3293        	1           	11          	0.8758      	0.8739      
3294        	1           	11          	0.8741      	0.8739      
3295        	1           	11          	0.8744      	0.8731      
3296        	1           	11          	0.8745      	0.8743      
3297        	1           	11          	0.8788      	0.875       
3298        	1           	11          	0.8758      	0.8742      
3299        	1           	11          	0.8761      	0.8764      
3300        	1           	11          	0.875       	0.8774      
3301        	1           	11          	0.8756      	0.8771      
3302        	1           	11          	0.88        	0.8773      
3303        	1           	11          	0.8733      	0.8773      
3304        	1           	11          	0.8728      	0.8772      
3305        	1           	11          	0.8744      	0.878       
3306        	1           	11          	0.879       	0.8773      
3307        	1           	11          	0.8751      	0.8772      
3308        	1           	11          	0.8781      	0.8772      
3309        	1           	11          	0.8803      	0.8776      
3310        	1           	11          	0.8768      	0.8803      
3311        	1           	11          	0.8754      	0.8809      
3312        	1           	11          	0.8772      	0.8818      
3313        	1           	11          	0.8804      	0.8823      
3314        	1           	11          	0.8777      	0.8817      
3315        	1           	11          	0.8815      	0.8815      
3316        	1           	11          	0.8826      	0.8802      
3317        	1           	11          	0.8835      	0.88        
3318        	1           	11          	0.8792      	0.8807      
3319        	1           	11          	0.8796      	0.8802      
3320        	1           	11          	0.8888      	0.8805      
3321        	1           	11          	0.8828      	0.8806      
3322        	1           	11          	0.8794      	0.8808      
3323        	1           	11          	0.8776      	0.8819      
3324        	1           	11          	0.8838      	0.8832      
3325        	1           	11          	0.8859      	0.8832      
3326        	1           	11          	0.8781      	0.8821      
3327        	1           	11          	0.8808      	0.8815      
3328        	1           	11          	0.8853      	0.8807      
3329        	1           	11          	0.8808      	0.881       
3330        	1           	11          	0.875       	0.881       
3331        	1           	11          	0.8833      	0.882       
3332        	1           	11          	0.8815      	0.8824      
3333        	1           	11          	0.8835      	0.8818      
3334        	1           	11          	0.8857      	0.8836      
3335        	1           	11          	0.8836      	0.8848      
3336        	1           	11          	0.883       	0.8853      
3337        	1           	11          	0.8889      	0.8853      
3338        	1           	11          	0.8805      	0.8849      
3339        	1           	11          	0.8881      	0.8856      
3340        	1           	11          	0.8877      	0.8858      
3341        	1           	11          	0.8813      	0.885       
3342        	1           	11          	0.8838      	0.8849      
3343        	1           	11          	0.8842      	0.8834      
3344        	1           	11          	0.8802      	0.8839      
3345        	1           	11          	0.8835      	0.8842      
3346        	1           	11          	0.8839      	0.8834      
3347        	1           	11          	0.8858      	0.8833      
3348        	1           	11          	0.8804      	0.8825      
3349        	1           	11          	0.8849      	0.8808      
3350        	1           	11          	0.8833      	0.8811      
3351        	1           	11          	0.8748      	0.8786      
3352        	1           	11          	0.879       	0.8778      
3353        	1           	11          	0.8765      	0.8759      
3354        	1           	11          	0.8755      	0.8757      
3355        	1           	11          	0.8706      	0.875       
3356        	1           	11          	0.8746      	0.8743      
3357        	1           	11          	0.8757      	0.8749      
3358        	1           	11          	0.873       	0.8746      
3359        	1           	11          	0.8673      	0.8733      
3360        	1           	11          	0.8743      	0.8729      
3361        	1           	11          	0.8748      	0.8715      
3362        	1           	11          	0.8705      	0.8728      
3363        	1           	11          	0.8781      	0.8738      
3364        	1           	11          	0.8779      	0.8735      
3365        	1           	11          	0.8696      	0.8744      
3366        	1           	11          	0.876       	0.8756      
3367        	1           	11          	0.8726      	0.874       
3368        	1           	11          	0.8714      	0.8736      
3369        	1           	11          	0.8726      	0.8735      
3370        	1           	11          	0.8744      	0.8734      
3371        	1           	11          	0.876       	0.8729      
3372        	1           	11          	0.8737      	0.8719      
3373        	1           	11          	0.8787      	0.8741      
3374        	1           	11          	0.8752      	0.8755      
3375        	1           	11          	0.8732      	0.8757      
3376        	1           	11          	0.8704      	0.8757      
3377        	1           	11          	0.873       	0.8751      
3378        	1           	11          	0.875       	0.8753      
3379        	1           	11          	0.8735      	0.8759      
3380        	1           	11          	0.8753      	0.8764      
3381        	1           	11          	0.8804      	0.876       
3382        	1           	11          	0.875       	0.8751      
3383        	1           	11          	0.8723      	0.8752      
3384        	1           	11          	0.8747      	0.8746      
3385        	1           	11          	0.881       	0.874       
3386        	1           	11          	0.8768      	0.8739      
3387        	1           	11          	0.8749      	0.8737      
3388        	1           	11          	0.875       	0.8741      
3389        	1           	11          	0.8746      	0.8749      
3390        	1           	11          	0.8791      	0.8734      
3391        	1           	11          	0.8771      	0.8721      
3392        	1           	11          	0.8781      	0.8718      
3393        	1           	11          	0.8731      	0.8713      
3394        	1           	11          	0.8731      	0.8716      
3395        	1           	11          	0.8727      	0.8705      
3396        	1           	11          	0.8695      	0.8686      
3397        	1           	11          	0.8719      	0.8683      
3398        	1           	11          	0.8644      	0.8672      
3399        	1           	11          	0.865       	0.8671      
3400        	1           	11          	0.8701      	0.867       
3401        	1           	11          	0.8675      	0.8668      
3402        	1           	11          	0.8647      	0.8671      
3403        	1           	11          	0.8655      	0.8676      
3404        	1           	11          	0.8664      	0.8669      
3405        	1           	11          	0.8694      	0.8684      
3406        	1           	11          	0.8652      	0.8685      
3407        	1           	11          	0.8703      	0.8693      
3408        	1           	11          	0.8706      	0.8701      
3409        	1           	11          	0.8606      	0.8694      
3410        	1           	11          	0.8766      	0.8697      
3411        	1           	11          	0.8713      	0.8687      
3412        	1           	11          	0.8707      	0.8678      
3413        	1           	11          	0.866       	0.8693      
3414        	1           	11          	0.8671      	0.8676      
3415        	1           	11          	0.8667      	0.8673      
3416        	1           	11          	0.8628      	0.8675      
3417        	1           	11          	0.8675      	0.8679      
3418        	1           	11          	0.8643      	0.8669      
3419        	1           	11          	0.8708      	0.8681      
3420        	1           	11          	0.8722      	0.8682      
3421        	1           	11          	0.868       	0.8694      
3422        	1           	11          	0.8721      	0.869       
3423        	1           	11          	0.8708      	0.8701      
3424        	1           	11          	0.8692      	0.8685      
3425        	1           	11          	0.8669      	0.8661      
3426        	1           	11          	0.8706      	0.8662      
3427        	1           	11          	0.8631      	0.8668      
3428        	1           	11          	0.8653      	0.8671      
3429        	1           	11          	0.8693      	0.8661      
3430        	1           	11          	0.8685      	0.8667      
3431        	1           	11          	0.8664      	0.8659      
3432        	1           	11          	0.8672      	0.8661      
3433        	1           	11          	0.8714      	0.8656      
3434        	1           	11          	0.8672      	0.8661      
3435        	1           	11          	0.8617      	0.8677      
3436        	1           	11          	0.862       	0.8664      
3437        	1           	11          	0.87        	0.8671      
3438        	1           	11          	0.8688      	0.8672      
3439        	1           	11          	0.8681      	0.8691      
3440        	1           	11          	0.8723      	0.8685      
3441        	1           	11          	0.8616      	0.8688      
3442        	1           	11          	0.8623      	0.8678      
3443        	1           	11          	0.8733      	0.8697      
3444        	1           	11          	0.8731      	0.8712      
3445        	1           	11          	0.8707      	0.8721      
3446        	1           	11          	0.8675      	0.8719      
3447        	1           	11          	0.8682      	0.8715      
3448        	1           	11          	0.8676      	0.8704      
3449        	1           	11          	0.866       	0.8712      
3450        	1           	11          	0.8781      	0.8713      
3451        	1           	11          	0.8747      	0.8725      
3452        	1           	11          	0.8739      	0.8726      
3453        	1           	11          	0.8749      	0.8711      
3454        	1           	11          	0.8717      	0.8712      
3455        	1           	11          	0.867       	0.8718      
3456        	1           	11          	0.8751      	0.8715      
3457        	1           	11          	0.8713      	0.8711      
3458        	1           	11          	0.8683      	0.8704      
3459        	1           	11          	0.8738      	0.871       
3460        	1           	11          	0.8685      	0.8714      
3461        	1           	11          	0.8695      	0.873       
3462        	1           	11          	0.87        	0.872       
3463        	1           	11          	0.8701      	0.871       
3464        	1           	11          	0.8734      	0.8719      
3465        	1           	11          	0.8678      	0.873       
3466        	1           	11          	0.8745      	0.8761      
3467        	1           	11          	0.8682      	0.8758      
3468        	1           	11          	0.876       	0.8756      
3469        	1           	11          	0.8785      	0.875       
3470        	1           	11          	0.8745      	0.8758      
3471        	1           	11          	0.8713      	0.8751      
3472        	1           	11          	0.88        	0.8748      
3473        	1           	11          	0.8716      	0.8747      
3474        	1           	11          	0.8696      	0.8735      
3475        	1           	11          	0.8714      	0.8753      
3476        	1           	11          	0.8726      	0.8736      
3477        	1           	11          	0.8731      	0.8741      
3478        	1           	11          	0.877       	0.8747      
3479        	1           	11          	0.8779      	0.8749      
3480        	1           	11          	0.8775      	0.8762      
3481        	1           	11          	0.8775      	0.8759      
3482        	1           	11          	0.8798      	0.8761      
3483        	1           	11          	0.8713      	0.8761      
3484        	1           	11          	0.8777      	0.8746      
3485        	1           	11          	0.8686      	0.8722      
3486        	1           	11          	0.868       	0.872       
3487        	1           	11          	0.8752      	0.8728      
3488        	1           	11          	0.8774      	0.873       
3489        	1           	11          	0.875       	0.8733      
3490        	1           	11          	0.8734      	0.8732      
3491        	1           	11          	0.8712      	0.8735      
3492        	1           	11          	0.8683      	0.8725      
3493        	1           	11          	0.8779      	0.8723      
3494        	1           	11          	0.8672      	0.8741      
3495        	1           	11          	0.8696      	0.8724      
3496        	1           	11          	0.8725      	0.8726      
3497        	1           	11          	0.8739      	0.8713      
3498        	1           	11          	0.871       	0.8718      
3499        	1           	11          	0.8692      	0.8716      
3500        	1           	11          	0.8656      	0.8705      
3501        	1           	11          	0.871       	0.8706      
3502        	1           	11          	0.8712      	0.8682      
3503        	1           	11          	0.8644      	0.8686      
3504        	1           	11          	0.8699      	0.8712      
3505        	1           	11          	0.8718      	0.8728      
3506        	1           	11          	0.8749      	0.8737      
3507        	1           	11          	0.8771      	0.8735      
3508        	1           	11          	0.8709      	0.8727      
3509        	1           	11          	0.8771      	0.8717      
3510        	1           	11          	0.8693      	0.8717      
3511        	1           	11          	0.8724      	0.8724      
3512        	1           	11          	0.8746      	0.8735      
3513        	1           	11          	0.8717      	0.8732      
3514        	1           	11          	0.8677      	0.8721      
3515        	1           	11          	0.8697      	0.8711      
3516        	1           	11          	0.8712      	0.8704      
3517        	1           	11          	0.873       	0.8692      
3518        	1           	11          	0.8743      	0.8693      
3519        	1           	11          	0.8635      	0.8695      
3520        	1           	11          	0.8664      	0.8675      
3521        	1           	11          	0.8646      	0.8671      
3522        	1           	11          	0.8738      	0.8678      
3523        	1           	11          	0.8714      	0.8688      
3524        	1           	11          	0.876       	0.8689      
3525        	1           	11          	0.8685      	0.8694      
3526        	1           	11          	0.8704      	0.8693      
3527        	1           	11          	0.8726      	0.8699      
3528        	1           	11          	0.869       	0.8696      
3529        	1           	11          	0.8678      	0.8692      
3530        	1           	11          	0.8686      	0.8698      
3531        	1           	11          	0.8708      	0.8706      
3532        	1           	11          	0.8679      	0.8714      
3533        	1           	11          	0.8684      	0.871       
3534        	1           	11          	0.876       	0.8716      
3535        	1           	11          	0.8661      	0.8727      
3536        	1           	11          	0.8742      	0.8737      
3537        	1           	11          	0.8756      	0.8738      
3538        	1           	11          	0.873       	0.8725      
3539        	1           	11          	0.8698      	0.8723      
3540        	1           	11          	0.8644      	0.8706      
3541        	1           	11          	0.8674      	0.8723      
3542        	1           	11          	0.8693      	0.8708      
3543        	1           	11          	0.8678      	0.8703      
3544        	1           	11          	0.8675      	0.8705      
3545        	1           	11          	0.873       	0.8694      
3546        	1           	11          	0.8673      	0.869       
3547        	1           	11          	0.8714      	0.8702      
3548        	1           	11          	0.8744      	0.8694      
3549        	1           	11          	0.8647      	0.8688      
3550        	1           	11          	0.8704      	0.871       
3551        	1           	11          	0.8722      	0.8717      
3552        	1           	11          	0.8717      	0.8705      
3553        	1           	11          	0.8693      	0.8699      
3554        	1           	11          	0.8736      	0.8701      
3555        	1           	11          	0.864       	0.8689      
3556        	1           	11          	0.8614      	0.868       
3557        	1           	11          	0.8688      	0.8685      
3558        	1           	11          	0.8652      	0.8677      
3559        	1           	11          	0.8684      	0.867       
3560        	1           	11          	0.869       	0.8654      
3561        	1           	11          	0.8671      	0.865       
3562        	1           	11          	0.8646      	0.8652      
3563        	1           	11          	0.8638      	0.8647      
3564        	1           	11          	0.8648      	0.864       
3565        	1           	11          	0.8707      	0.8646      
3566        	1           	11          	0.8685      	0.866       
3567        	1           	11          	0.864       	0.867       
3568        	1           	11          	0.8672      	0.868       
3569        	1           	11          	0.8749      	0.868       
3570        	1           	11          	0.8722      	0.8671      
3571        	1           	11          	0.8622      	0.8675      
3572        	1           	11          	0.8649      	0.8679      
3573        	1           	11          	0.8674      	0.8683      
3574        	1           	11          	0.8712      	0.8676      
3575        	1           	11          	0.8592      	0.8675      
3576        	1           	11          	0.8705      	0.868       
3577        	1           	11          	0.8628      	0.8677      
3578        	1           	11          	0.8687      	0.8663      
3579        	1           	11          	0.8682      	0.8666      
3580        	1           	11          	0.8692      	0.867       
3581        	1           	11          	0.8682      	0.8664      
3582        	1           	11          	0.8663      	0.8656      
3583        	1           	11          	0.8672      	0.8653      
3584        	1           	11          	0.8656      	0.8666      
3585        	1           	11          	0.8631      	0.8674      
3586        	1           	11          	0.8649      	0.8685      
3587        	1           	11          	0.8741      	0.8691      
3588        	1           	11          	0.8643      	0.8685      
3589        	1           	11          	0.8712      	0.8688      
3590        	1           	11          	0.8661      	0.8702      
3591        	1           	11          	0.8692      	0.8696      
3592        	1           	11          	0.8678      	0.8689      
3593        	1           	11          	0.8745      	0.8689      
3594        	1           	11          	0.8685      	0.8691      
3595        	1           	11          	0.8658      	0.8692      
3596        	1           	11          	0.8732      	0.8683      
3597        	1           	11          	0.8665      	0.8691      
3598        	1           	11          	0.8684      	0.8695      
3599        	1           	11          	0.8673      	0.8696      
3600        	1           	11          	0.8691      	0.8701      
3601        	1           	11          	0.8761      	0.8705      
3602        	1           	11          	0.8757      	0.8716      
3603        	1           	11          	0.8651      	0.8704      
3604        	1           	11          	0.8662      	0.8706      
3605        	1           	11          	0.8742      	0.8708      
3606        	1           	11          	0.877       	0.8714      
3607        	1           	11          	0.8745      	0.8716      
3608        	1           	11          	0.8656      	0.872       
3609        	1           	11          	0.8752      	0.873       
3610        	1           	11          	0.8765      	0.8717      
3611        	1           	11          	0.8692      	0.8717      
3612        	1           	11          	0.871       	0.8713      
3613        	1           	11          	0.8704      	0.8714      
3614        	1           	11          	0.8739      	0.8731      
3615        	1           	11          	0.8785      	0.8738      
3616        	1           	11          	0.8759      	0.8751      
3617        	1           	11          	0.8751      	0.8759      
3618        	1           	11          	0.8682      	0.8758      
3619        	1           	11          	0.8718      	0.8776      
3620        	1           	11          	0.8755      	0.8769      
3621        	1           	11          	0.872       	0.8758      
3622        	1           	11          	0.8755      	0.8756      
3623        	1           	11          	0.8778      	0.8746      
3624        	1           	11          	0.8811      	0.874       
3625        	1           	11          	0.8728      	0.8751      
3626        	1           	11          	0.8655      	0.8726      
3627        	1           	11          	0.8762      	0.8737      
3628        	1           	11          	0.8794      	0.8729      
3629        	1           	11          	0.8683      	0.8727      
3630        	1           	11          	0.8715      	0.8715      
3631        	1           	11          	0.8749      	0.8732      
3632        	1           	11          	0.8695      	0.8722      
3633        	1           	11          	0.8741      	0.8717      
3634        	1           	11          	0.871       	0.8711      
3635        	1           	11          	0.8753      	0.8719      
3636        	1           	11          	0.8733      	0.8698      
3637        	1           	11          	0.8687      	0.8708      
3638        	1           	11          	0.8742      	0.8713      
3639        	1           	11          	0.871       	0.8716      
3640        	1           	11          	0.8701      	0.8715      
3641        	1           	11          	0.8743      	0.871       
3642        	1           	11          	0.8702      	0.8716      
3643        	1           	11          	0.8716      	0.8715      
3644        	1           	11          	0.8717      	0.8719      
3645        	1           	11          	0.8674      	0.8711      
3646        	1           	11          	0.8718      	0.8701      
3647        	1           	11          	0.8723      	0.8714      
3648        	1           	11          	0.8728      	0.87        
3649        	1           	11          	0.8711      	0.8712      
3650        	1           	11          	0.8709      	0.8693      
3651        	1           	11          	0.8711      	0.8705      
3652        	1           	11          	0.8684      	0.8703      
3653        	1           	11          	0.87        	0.8695      
3654        	1           	11          	0.8643      	0.8699      
3655        	1           	11          	0.8672      	0.8704      
3656        	1           	11          	0.8679      	0.8686      
3657        	1           	11          	0.8755      	0.8704      
3658        	1           	11          	0.867       	0.8677      
3659        	1           	11          	0.8692      	0.8681      
3660        	1           	11          	0.8728      	0.8677      
3661        	1           	11          	0.8711      	0.8671      
3662        	1           	11          	0.8673      	0.8667      
3663        	1           	11          	0.8699      	0.8665      
3664        	1           	11          	0.8739      	0.8683      
3665        	1           	11          	0.8645      	0.8683      
3666        	1           	11          	0.8684      	0.8684      
3667        	1           	11          	0.8694      	0.8689      
3668        	1           	11          	0.8698      	0.8664      
3669        	1           	11          	0.8607      	0.8663      
3670        	1           	11          	0.8685      	0.8671      
3671        	1           	11          	0.8608      	0.8664      
3672        	1           	11          	0.8701      	0.8661      
3673        	1           	11          	0.8601      	0.8665      
3674        	1           	11          	0.8631      	0.8661      
3675        	1           	11          	0.8651      	0.8669      
3676        	1           	11          	0.8669      	0.8672      
3677        	1           	11          	0.8738      	0.8685      
3678        	1           	11          	0.8659      	0.8697      
3679        	1           	11          	0.8718      	0.8683      
3680        	1           	11          	0.8717      	0.8704      
3681        	1           	11          	0.8745      	0.8713      
3682        	1           	11          	0.8738      	0.8714      
3683        	1           	11          	0.8706      	0.8709      
3684        	1           	11          	0.8744      	0.871       
3685        	1           	11          	0.865       	0.8694      
3686        	1           	11          	0.8709      	0.8702      
3687        	1           	11          	0.8686      	0.8706      
3688        	1           	11          	0.8701      	0.8709      
3689        	1           	11          	0.8746      	0.8694      
3690        	1           	11          	0.872       	0.8699      
3691        	1           	11          	0.8678      	0.8689      
3692        	1           	11          	0.8728      	0.8684      
3693        	1           	11          	0.8652      	0.8681      
3694        	1           	11          	0.87        	0.8679      
3695        	1           	11          	0.8645      	0.8677      
3696        	1           	11          	0.8684      	0.8673      
3697        	1           	11          	0.8672      	0.8683      
3698        	1           	11          	0.8748      	0.8693      
3699        	1           	11          	0.8701      	0.8675      
3700        	1           	11          	0.8656      	0.8664      
3701        	1           	11          	0.8628      	0.8663      
3702        	1           	11          	0.8635      	0.867       
3703        	1           	11          	0.8672      	0.8674      
3704        	1           	11          	0.8658      	0.868       
3705        	1           	11          	0.8718      	0.8676      
3706        	1           	11          	0.8618      	0.8671      
3707        	1           	11          	0.8636      	0.8671      
3708        	1           	11          	0.8681      	0.8675      
3709        	1           	11          	0.8606      	0.8677      
3710        	1           	11          	0.8718      	0.8679      
3711        	1           	11          	0.8696      	0.8682      
3712        	1           	11          	0.8616      	0.8677      
3713        	1           	11          	0.8649      	0.8659      
3714        	1           	11          	0.8653      	0.8656      
3715        	1           	11          	0.865       	0.8649      
3716        	1           	11          	0.8696      	0.8664      
3717        	1           	11          	0.868       	0.8657      
3718        	1           	11          	0.8658      	0.8675      
3719        	1           	11          	0.8618      	0.8671      
3720        	1           	11          	0.8681      	0.8665      
3721        	1           	11          	0.8717      	0.8679      
3722        	1           	11          	0.8685      	0.8683      
3723        	1           	11          	0.8623      	0.8652      
3724        	1           	11          	0.8698      	0.8652      
3725        	1           	11          	0.8694      	0.8676      
3726        	1           	11          	0.8696      	0.8687      
3727        	1           	11          	0.8674      	0.8681      
3728        	1           	11          	0.8687      	0.8695      
3729        	1           	11          	0.8697      	0.8676      
3730        	1           	11          	0.8661      	0.8684      
3731        	1           	11          	0.8717      	0.8669      
3732        	1           	11          	0.8676      	0.8686      
3733        	1           	11          	0.8695      	0.8676      
3734        	1           	11          	0.8747      	0.8671      
3735        	1           	11          	0.8677      	0.8655      
3736        	1           	11          	0.8629      	0.8662      
3737        	1           	11          	0.8706      	0.8676      
3738        	1           	11          	0.8695      	0.8682      
3739        	1           	11          	0.8704      	0.8701      
3740        	1           	11          	0.874       	0.8727      
3741        	1           	11          	0.8711      	0.8745      
3742        	1           	11          	0.8763      	0.8749      
3743        	1           	11          	0.8755      	0.8738      
3744        	1           	11          	0.8738      	0.8739      
3745        	1           	11          	0.8748      	0.8745      
3746        	1           	11          	0.876       	0.8755      
3747        	1           	11          	0.8768      	0.8752      
3748        	1           	11          	0.8758      	0.8742      
3749        	1           	11          	0.8745      	0.8746      
3750        	1           	11          	0.881       	0.8755      
3751        	1           	11          	0.8716      	0.8749      
3752        	1           	11          	0.8718      	0.874       
3753        	1           	11          	0.8718      	0.8737      
3754        	1           	11          	0.8734      	0.8729      
3755        	1           	11          	0.8759      	0.8743      
3756        	1           	11          	0.8712      	0.8745      
3757        	1           	11          	0.8791      	0.8743      
3758        	1           	11          	0.878       	0.8743      
3759        	1           	11          	0.8663      	0.8741      
3760        	1           	11          	0.871       	0.8736      
3761        	1           	11          	0.8722      	0.8741      
3762        	1           	11          	0.8694      	0.8749      
3763        	1           	11          	0.8785      	0.8746      
3764        	1           	11          	0.8786      	0.8744      
3765        	1           	11          	0.8766      	0.8731      
3766        	1           	11          	0.867       	0.8742      
3767        	1           	11          	0.8744      	0.8744      
3768        	1           	11          	0.8752      	0.8749      
3769        	1           	11          	0.874       	0.8746      
3770        	1           	11          	0.8714      	0.8745      
3771        	1           	11          	0.8789      	0.8752      
3772        	1           	11          	0.8709      	0.874       
3773        	1           	11          	0.8741      	0.8758      
3774        	1           	11          	0.8803      	0.8749      
3775        	1           	11          	0.8759      	0.8754      
3776        	1           	11          	0.8713      	0.8747      
3777        	1           	11          	0.8745      	0.8742      
3778        	1           	11          	0.8821      	0.8737      
3779        	1           	11          	0.874       	0.8739      
3780        	1           	11          	0.8778      	0.8759      
3781        	1           	11          	0.8773      	0.8764      
3782        	1           	11          	0.8724      	0.8763      
3783        	1           	11          	0.8685      	0.8763      
3784        	1           	11          	0.8784      	0.8769      
3785        	1           	11          	0.8827      	0.8765      
3786        	1           	11          	0.8785      	0.8763      
3787        	1           	11          	0.8715      	0.876       
3788        	1           	11          	0.8833      	0.8769      
3789        	1           	11          	0.8821      	0.8782      
3790        	1           	11          	0.8767      	0.8782      
3791        	1           	11          	0.8733      	0.8778      
3792        	1           	11          	0.8728      	0.8768      
3793        	1           	11          	0.8755      	0.8764      
3794        	1           	11          	0.8781      	0.8735      
3795        	1           	11          	0.8746      	0.8739      
3796        	1           	11          	0.8727      	0.8744      
3797        	1           	11          	0.8781      	0.8758      
3798        	1           	11          	0.8739      	0.8739      
3799        	1           	11          	0.868       	0.8729      
3800        	1           	11          	0.8729      	0.8727      
3801        	1           	11          	0.8715      	0.8739      
3802        	1           	11          	0.8779      	0.8752      
3803        	1           	11          	0.8775      	0.8759      
3804        	1           	11          	0.8773      	0.8756      
3805        	1           	11          	0.8684      	0.8752      
3806        	1           	11          	0.8703      	0.8741      
3807        	1           	11          	0.8684      	0.8735      
3808        	1           	11          	0.866       	0.8729      
3809        	1           	11          	0.8755      	0.8738      
3810        	1           	11          	0.8742      	0.8748      
3811        	1           	11          	0.8745      	0.8724      
3812        	1           	11          	0.8659      	0.8728      
3813        	1           	11          	0.8729      	0.8728      
3814        	1           	11          	0.8738      	0.8741      
3815        	1           	11          	0.8723      	0.8734      
3816        	1           	11          	0.8728      	0.8741      
3817        	1           	11          	0.8688      	0.8745      
3818        	1           	11          	0.8683      	0.8731      
3819        	1           	11          	0.8719      	0.8741      
3820        	1           	11          	0.8757      	0.8738      
3821        	1           	11          	0.873       	0.8744      
3822        	1           	11          	0.8694      	0.8737      
3823        	1           	11          	0.8706      	0.8731      
3824        	1           	11          	0.8692      	0.872       
3825        	1           	11          	0.876       	0.8728      
3826        	1           	11          	0.8737      	0.8711      
3827        	1           	11          	0.8677      	0.8721      
3828        	1           	11          	0.8741      	0.873       
3829        	1           	11          	0.8711      	0.8746      
3830        	1           	11          	0.8743      	0.8759      
3831        	1           	11          	0.8682      	0.8767      
