replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1869        	11          	0.8865      	0.8855      
1           	1870        	11          	0.8884      	0.8849      
1           	1871        	11          	0.8863      	0.8851      
1           	1872        	11          	0.8872      	0.8853      
1           	1873        	11          	0.8882      	0.8861      
1           	1874        	11          	0.8869      	0.8871      
1           	1875        	11          	0.8842      	0.8861      
1           	1876        	11          	0.8862      	0.886       
1           	1877        	11          	0.8832      	0.8861      
1           	1878        	11          	0.8834      	0.8862      
1           	1879        	11          	0.8856      	0.8875      
1           	1880        	11          	0.8906      	0.8874      
1           	1881        	11          	0.8931      	0.8872      
1           	1882        	11          	0.8893      	0.8876      
1           	1883        	11          	0.8916      	0.8878      
1           	1884        	11          	0.8871      	0.8877      
1           	1885        	11          	0.8892      	0.8874      
1           	1886        	11          	0.8925      	0.8874      
1           	1887        	11          	0.8919      	0.8885      
1           	1888        	11          	0.8886      	0.8884      
1           	1889        	11          	0.8892      	0.8879      
1           	1890        	11          	0.8872      	0.8874      
1           	1891        	11          	0.8849      	0.8875      
1           	1892        	11          	0.8865      	0.8875      
1           	1893        	11          	0.8905      	0.8867      
1           	1894        	11          	0.889       	0.8868      
1           	1895        	11          	0.886       	0.8878      
1           	1896        	11          	0.8897      	0.8884      
1           	1897        	11          	0.883       	0.8885      
1           	1898        	11          	0.8862      	0.8876      
1           	1899        	11          	0.8841      	0.8864      
1           	1900        	11          	0.8886      	0.8857      
1           	1901        	11          	0.8828      	0.8864      
1           	1902        	11          	0.8894      	0.8873      
1           	1903        	11          	0.8905      	0.8876      
1           	1904        	11          	0.8905      	0.8872      
1           	1905        	11          	0.8867      	0.8877      
1           	1906        	11          	0.8916      	0.8877      
1           	1907        	11          	0.8934      	0.8876      
1           	1908        	11          	0.8942      	0.8891      
1           	1909        	11          	0.8896      	0.8891      
1           	1910        	11          	0.8853      	0.8896      
1           	1911        	11          	0.8877      	0.8896      
1           	1912        	11          	0.8899      	0.8893      
1           	1913        	11          	0.8889      	0.8892      
1           	1914        	11          	0.892       	0.889       
1           	1915        	11          	0.8878      	0.8896      
1           	1916        	11          	0.8887      	0.8891      
1           	1917        	11          	0.8864      	0.8896      
1           	1918        	11          	0.8899      	0.8887      
1           	1919        	11          	0.8851      	0.8883      
1           	1920        	11          	0.8899      	0.8881      
1           	1921        	11          	0.8912      	0.8885      
1           	1922        	11          	0.8886      	0.8884      
1           	1923        	11          	0.8904      	0.8886      
1           	1924        	11          	0.8931      	0.8886      
1           	1925        	11          	0.8865      	0.8889      
1           	1926        	11          	0.8947      	0.8894      
1           	1927        	11          	0.8919      	0.8898      
1           	1928        	11          	0.8912      	0.8891      
1           	1929        	11          	0.8892      	0.8894      
1           	1930        	11          	0.8923      	0.8884      
1           	1931        	11          	0.8885      	0.8879      
1           	1932        	11          	0.8929      	0.888       
1           	1933        	11          	0.8939      	0.8878      
1           	1934        	11          	0.8854      	0.8876      
1           	1935        	11          	0.8891      	0.8885      
1           	1936        	11          	0.8875      	0.8881      
1           	1937        	11          	0.8895      	0.8878      
1           	1938        	11          	0.8825      	0.8879      
1           	1939        	11          	0.8884      	0.8881      
1           	1940        	11          	0.8885      	0.8886      
1           	1941        	11          	0.885       	0.8888      
1           	1942        	11          	0.8909      	0.8882      
1           	1943        	11          	0.8884      	0.8884      
1           	1944        	11          	0.8953      	0.8888      
1           	1945        	11          	0.8856      	0.889       
1           	1946        	11          	0.8885      	0.888       
1           	1947        	11          	0.8868      	0.888       
1           	1948        	11          	0.8861      	0.8883      
1           	1949        	11          	0.8834      	0.8886      
1           	1950        	11          	0.8948      	0.8891      
1           	1951        	11          	0.8893      	0.889       
1           	1952        	11          	0.886       	0.8878      
1           	1953        	11          	0.8902      	0.8891      
1           	1954        	11          	0.8958      	0.8891      
1           	1955        	11          	0.8897      	0.8894      
1           	1956        	11          	0.8941      	0.8894      
1           	1957        	11          	0.8959      	0.8891      
1           	1958        	11          	0.8843      	0.8886      
1           	1959        	11          	0.8896      	0.8885      
1           	1960        	11          	0.8879      	0.8879      
1           	1961        	11          	0.8872      	0.8875      
1           	1962        	11          	0.8848      	0.8878      
1           	1963        	11          	0.8908      	0.8879      
1           	1964        	11          	0.8915      	0.8876      
1           	1965        	11          	0.8864      	0.8878      
1           	1966        	11          	0.884       	0.8886      
1           	1967        	11          	0.8903      	0.8884      
1           	1968        	11          	0.8869      	0.8879      
1           	1969        	11          	0.8879      	0.8884      
1           	1970        	11          	0.8886      	0.8885      
1           	1971        	11          	0.8897      	0.8886      
1           	1972        	11          	0.8855      	0.8891      
1           	1973        	11          	0.8937      	0.8895      
1           	1974        	11          	0.8941      	0.8905      
1           	1975        	11          	0.8932      	0.8907      
1           	1976        	11          	0.8946      	0.8904      
1           	1977        	11          	0.8917      	0.8901      
1           	1978        	11          	0.8933      	0.8904      
1           	1979        	11          	0.8875      	0.8902      
1           	1980        	11          	0.8897      	0.8903      
1           	1981        	11          	0.8856      	0.8897      
1           	1982        	11          	0.8851      	0.8899      
1           	1983        	11          	0.8875      	0.8893      
1           	1984        	11          	0.8864      	0.8891      
1           	1985        	11          	0.8869      	0.889       
1           	1986        	11          	0.8876      	0.8895      
1           	1987        	11          	0.892       	0.8894      
1           	1988        	11          	0.8917      	0.8895      
1           	1989        	11          	0.8871      	0.8894      
1           	1990        	11          	0.8879      	0.8898      
1           	1991        	11          	0.8968      	0.8898      
1           	1992        	11          	0.8911      	0.8894      
1           	1993        	11          	0.8871      	0.8902      
1           	1994        	11          	0.8868      	0.8908      
1           	1995        	11          	0.8971      	0.8913      
1           	1996        	11          	0.8901      	0.8912      
1           	1997        	11          	0.8915      	0.8915      
1           	1998        	11          	0.8871      	0.8914      
1           	1999        	11          	0.8927      	0.892       
1           	2000        	11          	0.8926      	0.8925      
1           	2001        	11          	0.8899      	0.8924      
1           	2002        	11          	0.8926      	0.8928      
1           	2003        	11          	0.8872      	0.8927      
1           	2004        	11          	0.8889      	0.8927      
1           	2005        	11          	0.8961      	0.8922      
1           	2006        	11          	0.8939      	0.8926      
1           	2007        	11          	0.8893      	0.893       
1           	2008        	11          	0.8918      	0.892       
1           	2009        	11          	0.8889      	0.8925      
1           	2010        	11          	0.8914      	0.8918      
1           	2011        	11          	0.8909      	0.8916      
1           	2012        	11          	0.887       	0.8919      
1           	2013        	11          	0.8951      	0.8919      
1           	2014        	11          	0.8907      	0.8924      
1           	2015        	11          	0.895       	0.892       
1           	2016        	11          	0.8969      	0.8914      
1           	2017        	11          	0.8867      	0.8914      
1           	2018        	11          	0.8842      	0.8913      
1           	2019        	11          	0.8935      	0.8916      
1           	2020        	11          	0.8885      	0.8915      
1           	2021        	11          	0.8905      	0.8914      
1           	2022        	11          	0.8858      	0.8913      
1           	2023        	11          	0.8936      	0.8915      
1           	2024        	11          	0.8856      	0.8908      
1           	2025        	11          	0.8862      	0.8908      
1           	2026        	11          	0.8968      	0.8907      
1           	2027        	11          	0.8889      	0.8906      
1           	2028        	11          	0.8894      	0.8904      
1           	2029        	11          	0.8919      	0.8896      
1           	2030        	11          	0.8889      	0.8894      
1           	2031        	11          	0.889       	0.889       
1           	2032        	11          	0.8944      	0.8886      
1           	2033        	11          	0.8888      	0.8882      
1           	2034        	11          	0.8883      	0.8878      
1           	2035        	11          	0.8859      	0.8872      
1           	2036        	11          	0.8905      	0.8868      
1           	2037        	11          	0.887       	0.8868      
1           	2038        	11          	0.886       	0.8874      
1           	2039        	11          	0.889       	0.8876      
1           	2040        	11          	0.8889      	0.8869      
1           	2041        	11          	0.8824      	0.8869      
1           	2042        	11          	0.8886      	0.8865      
1           	2043        	11          	0.8908      	0.8862      
1           	2044        	11          	0.8826      	0.8863      
1           	2045        	11          	0.8828      	0.8866      
1           	2046        	11          	0.8931      	0.8865      
1           	2047        	11          	0.8846      	0.8863      
1           	2048        	11          	0.8883      	0.8865      
1           	2049        	11          	0.8911      	0.8872      
1           	2050        	11          	0.8832      	0.8869      
1           	2051        	11          	0.8925      	0.8867      
1           	2052        	11          	0.8872      	0.8858      
1           	2053        	11          	0.8836      	0.886       
1           	2054        	11          	0.8822      	0.8861      
1           	2055        	11          	0.8856      	0.8859      
1           	2056        	11          	0.882       	0.8853      
1           	2057        	11          	0.8828      	0.8849      
1           	2058        	11          	0.8842      	0.8851      
1           	2059        	11          	0.8858      	0.8845      
1           	2060        	11          	0.8859      	0.8848      
1           	2061        	11          	0.8878      	0.8847      
1           	2062        	11          	0.8877      	0.8848      
1           	2063        	11          	0.8814      	0.8841      
1           	2064        	11          	0.8877      	0.8858      
1           	2065        	11          	0.8858      	0.8856      
1           	2066        	11          	0.8889      	0.8852      
1           	2067        	11          	0.8839      	0.8851      
1           	2068        	11          	0.8811      	0.8848      
1           	2069        	11          	0.8869      	0.8848      
1           	2070        	11          	0.8866      	0.8846      
1           	2071        	11          	0.8857      	0.8858      
1           	2072        	11          	0.882       	0.8849      
1           	2073        	11          	0.8841      	0.8848      
1           	2074        	11          	0.8856      	0.8848      
1           	2075        	11          	0.8827      	0.8844      
1           	2076        	11          	0.8856      	0.8844      
1           	2077        	11          	0.8788      	0.8845      
1           	2078        	11          	0.8897      	0.8849      
1           	2079        	11          	0.8778      	0.8842      
1           	2080        	11          	0.8846      	0.8843      
1           	2081        	11          	0.8808      	0.8841      
1           	2082        	11          	0.8828      	0.8831      
1           	2083        	11          	0.8854      	0.883       
1           	2084        	11          	0.8812      	0.8818      
1           	2085        	11          	0.8797      	0.8818      
1           	2086        	11          	0.8831      	0.8813      
1           	2087        	11          	0.8786      	0.882       
1           	2088        	11          	0.8852      	0.8823      
1           	2089        	11          	0.8811      	0.8824      
1           	2090        	11          	0.8851      	0.8827      
1           	2091        	11          	0.8815      	0.8819      
1           	2092        	11          	0.8822      	0.8823      
1           	2093        	11          	0.8801      	0.8832      
1           	2094        	11          	0.8838      	0.8833      
1           	2095        	11          	0.8813      	0.8829      
1           	2096        	11          	0.8826      	0.8835      
1           	2097        	11          	0.8887      	0.8835      
1           	2098        	11          	0.8857      	0.8843      
1           	2099        	11          	0.8916      	0.8842      
1           	2100        	11          	0.8848      	0.8823      
1           	2101        	11          	0.8828      	0.8829      
1           	2102        	11          	0.8821      	0.8814      
1           	2103        	11          	0.8746      	0.881       
1           	2104        	11          	0.8805      	0.8817      
1           	2105        	11          	0.8756      	0.8818      
1           	2106        	11          	0.8808      	0.8817      
1           	2107        	11          	0.8785      	0.8817      
1           	2108        	11          	0.8885      	0.881       
1           	2109        	11          	0.8851      	0.8819      
1           	2110        	11          	0.8804      	0.8823      
1           	2111        	11          	0.885       	0.8824      
1           	2112        	11          	0.8837      	0.8829      
1           	2113        	11          	0.8852      	0.8824      
1           	2114        	11          	0.8787      	0.8828      
1           	2115        	11          	0.8787      	0.8816      
1           	2116        	11          	0.8815      	0.8814      
1           	2117        	11          	0.8776      	0.8804      
1           	2118        	11          	0.879       	0.8797      
1           	2119        	11          	0.8802      	0.8796      
1           	2120        	11          	0.8809      	0.8786      
1           	2121        	11          	0.8817      	0.8794      
1           	2122        	11          	0.8816      	0.8795      
1           	2123        	11          	0.8785      	0.8799      
1           	2124        	11          	0.8706      	0.8782      
1           	2125        	11          	0.8764      	0.8795      
1           	2126        	11          	0.8828      	0.8791      
1           	2127        	11          	0.8822      	0.8814      
1           	2128        	11          	0.8832      	0.8808      
1           	2129        	11          	0.8831      	0.8818      
1           	2130        	11          	0.8788      	0.881       
1           	2131        	11          	0.8792      	0.8802      
1           	2132        	11          	0.8837      	0.8803      
1           	2133        	11          	0.873       	0.8798      
1           	2134        	11          	0.8837      	0.8799      
1           	2135        	11          	0.8787      	0.8796      
1           	2136        	11          	0.8765      	0.8793      
1           	2137        	11          	0.8795      	0.8793      
1           	2138        	11          	0.8809      	0.8804      
1           	2139        	11          	0.8785      	0.8815      
1           	2140        	11          	0.8828      	0.8822      
1           	2141        	11          	0.8816      	0.8828      
1           	2142        	11          	0.8814      	0.8824      
1           	2143        	11          	0.8832      	0.8818      
1           	2144        	11          	0.8825      	0.8831      
1           	2145        	11          	0.8795      	0.8838      
1           	2146        	11          	0.8877      	0.8847      
1           	2147        	11          	0.8836      	0.8831      
1           	2148        	11          	0.887       	0.883       
1           	2149        	11          	0.8866      	0.8815      
1           	2150        	11          	0.8838      	0.8806      
1           	2151        	11          	0.8823      	0.881       
1           	2152        	11          	0.8783      	0.8821      
1           	2153        	11          	0.8807      	0.8805      
1           	2154        	11          	0.8784      	0.8804      
1           	2155        	11          	0.8849      	0.8812      
1           	2156        	11          	0.8854      	0.881       
1           	2157        	11          	0.8868      	0.8811      
1           	2158        	11          	0.8798      	0.8808      
1           	2159        	11          	0.8778      	0.8795      
1           	2160        	11          	0.8815      	0.8793      
1           	2161        	11          	0.8823      	0.878       
1           	2162        	11          	0.8752      	0.8767      
1           	2163        	11          	0.878       	0.8771      
1           	2164        	11          	0.8744      	0.8787      
1           	2165        	11          	0.8804      	0.8794      
1           	2166        	11          	0.8755      	0.8782      
1           	2167        	11          	0.8796      	0.8788      
1           	2168        	11          	0.8822      	0.8799      
1           	2169        	11          	0.8779      	0.8785      
1           	2170        	11          	0.8851      	0.878       
1           	2171        	11          	0.8759      	0.8779      
1           	2172        	11          	0.8794      	0.8785      
1           	2173        	11          	0.8792      	0.8781      
1           	2174        	11          	0.873       	0.8778      
1           	2175        	11          	0.8791      	0.8769      
1           	2176        	11          	0.8725      	0.8767      
1           	2177        	11          	0.8754      	0.8781      
1           	2178        	11          	0.8782      	0.8776      
1           	2179        	11          	0.8808      	0.8765      
1           	2180        	11          	0.8813      	0.8759      
1           	2181        	11          	0.8766      	0.8753      
1           	2182        	11          	0.8706      	0.8735      
1           	2183        	11          	0.8748      	0.8734      
1           	2184        	11          	0.8728      	0.8738      
1           	2185        	11          	0.8762      	0.8742      
1           	2186        	11          	0.8761      	0.8751      
1           	2187        	11          	0.871       	0.8754      
1           	2188        	11          	0.8754      	0.8763      
1           	2189        	11          	0.8791      	0.8771      
1           	2190        	11          	0.8764      	0.8768      
1           	2191        	11          	0.8773      	0.8766      
1           	2192        	11          	0.8793      	0.8767      
1           	2193        	11          	0.874       	0.8761      
1           	2194        	11          	0.8796      	0.8762      
1           	2195        	11          	0.8773      	0.8752      
1           	2196        	11          	0.8705      	0.8744      
1           	2197        	11          	0.8673      	0.8744      
1           	2198        	11          	0.8724      	0.8723      
1           	2199        	11          	0.8617      	0.8721      
1           	2200        	11          	0.8748      	0.8719      
1           	2201        	11          	0.8696      	0.8722      
1           	2202        	11          	0.8644      	0.8726      
1           	2203        	11          	0.8675      	0.8727      
1           	2204        	11          	0.8678      	0.8725      
1           	2205        	11          	0.8711      	0.8733      
1           	2206        	11          	0.8695      	0.874       
1           	2207        	11          	0.8738      	0.8745      
1           	2208        	11          	0.8782      	0.8739      
1           	2209        	11          	0.8697      	0.8728      
1           	2210        	11          	0.8768      	0.8732      
1           	2211        	11          	0.8704      	0.8729      
1           	2212        	11          	0.8716      	0.8736      
1           	2213        	11          	0.877       	0.8732      
1           	2214        	11          	0.8742      	0.8731      
1           	2215        	11          	0.8767      	0.8729      
1           	2216        	11          	0.8766      	0.873       
1           	2217        	11          	0.8706      	0.8725      
1           	2218        	11          	0.8752      	0.8719      
1           	2219        	11          	0.8771      	0.8728      
1           	2220        	11          	0.878       	0.8745      
1           	2221        	11          	0.8697      	0.8729      
1           	2222        	11          	0.8785      	0.8743      
1           	2223        	11          	0.8788      	0.8752      
1           	2224        	11          	0.8765      	0.8763      
1           	2225        	11          	0.8738      	0.8761      
1           	2226        	11          	0.8783      	0.8759      
1           	2227        	11          	0.8705      	0.8759      
1           	2228        	11          	0.8768      	0.8745      
1           	2229        	11          	0.8775      	0.8751      
1           	2230        	11          	0.8769      	0.8762      
1           	2231        	11          	0.8787      	0.8755      
1           	2232        	11          	0.8796      	0.8742      
1           	2233        	11          	0.8727      	0.8747      
1           	2234        	11          	0.8753      	0.8751      
1           	2235        	11          	0.8722      	0.8759      
1           	2236        	11          	0.8768      	0.8768      
1           	2237        	11          	0.8796      	0.8773      
1           	2238        	11          	0.8741      	0.877       
1           	2239        	11          	0.8757      	0.8762      
1           	2240        	11          	0.8775      	0.8764      
1           	2241        	11          	0.8761      	0.8751      
1           	2242        	11          	0.8658      	0.8742      
1           	2243        	11          	0.8708      	0.8734      
1           	2244        	11          	0.87        	0.8724      
1           	2245        	11          	0.8669      	0.8715      
1           	2246        	11          	0.8639      	0.8716      
1           	2247        	11          	0.8701      	0.8732      
1           	2248        	11          	0.8678      	0.8722      
1           	2249        	11          	0.8717      	0.8723      
1           	2250        	11          	0.8743      	0.8742      
1           	2251        	11          	0.8756      	0.8717      
1           	2252        	11          	0.8774      	0.8724      
1           	2253        	11          	0.8732      	0.8729      
1           	2254        	11          	0.8662      	0.8726      
1           	2255        	11          	0.8783      	0.8724      
1           	2256        	11          	0.8742      	0.8725      
1           	2257        	11          	0.8726      	0.8729      
1           	2258        	11          	0.8694      	0.8739      
1           	2259        	11          	0.8684      	0.8719      
1           	2260        	11          	0.8786      	0.8725      
1           	2261        	11          	0.8737      	0.8715      
1           	2262        	11          	0.8683      	0.8718      
1           	2263        	11          	0.8699      	0.8729      
1           	2264        	11          	0.8728      	0.8739      
1           	2265        	11          	0.8746      	0.8724      
1           	2266        	11          	0.8712      	0.8724      
1           	2267        	11          	0.8807      	0.8729      
1           	2268        	11          	0.8737      	0.8722      
1           	2269        	11          	0.873       	0.8712      
1           	2270        	11          	0.8738      	0.8723      
1           	2271        	11          	0.8711      	0.8714      
1           	2272        	11          	0.8734      	0.8711      
1           	2273        	11          	0.8668      	0.8703      
1           	2274        	11          	0.8738      	0.8703      
1           	2275        	11          	0.8718      	0.8716      
1           	2276        	11          	0.8713      	0.8714      
1           	2277        	11          	0.8743      	0.8714      
1           	2278        	11          	0.8703      	0.8707      
1           	2279        	11          	0.8682      	0.8711      
1           	2280        	11          	0.8672      	0.8718      
1           	2281        	11          	0.8643      	0.8713      
1           	2282        	11          	0.872       	0.8708      
1           	2283        	11          	0.8782      	0.8721      
1           	2284        	11          	0.8815      	0.8721      
1           	2285        	11          	0.8748      	0.8711      
1           	2286        	11          	0.8708      	0.871       
1           	2287        	11          	0.865       	0.871       
1           	2288        	11          	0.8701      	0.8708      
1           	2289        	11          	0.8705      	0.8706      
1           	2290        	11          	0.8635      	0.8697      
1           	2291        	11          	0.8732      	0.8702      
1           	2292        	11          	0.8767      	0.8697      
1           	2293        	11          	0.8708      	0.8691      
1           	2294        	11          	0.8685      	0.8687      
1           	2295        	11          	0.8655      	0.8658      
1           	2296        	11          	0.8728      	0.866       
1           	2297        	11          	0.8632      	0.8638      
1           	2298        	11          	0.8677      	0.8638      
1           	2299        	11          	0.8578      	0.8622      
1           	2300        	11          	0.8637      	0.863       
1           	2301        	11          	0.8607      	0.8592      
1           	2302        	11          	0.8603      	0.8568      
1           	2303        	11          	0.8612      	0.8572      
1           	2304        	11          	0.8616      	0.8586      
1           	2305        	11          	0.856       	0.8587      
1           	2306        	11          	0.8559      	0.8595      
1           	2307        	11          	0.8606      	0.8603      
1           	2308        	11          	0.859       	0.8597      
1           	2309        	11          	0.8615      	0.8611      
1           	2310        	11          	0.8624      	0.86        
1           	2311        	11          	0.8556      	0.8605      
1           	2312        	11          	0.8647      	0.8629      
1           	2313        	11          	0.8656      	0.8628      
1           	2314        	11          	0.8603      	0.863       
1           	2315        	11          	0.8595      	0.8612      
1           	2316        	11          	0.8574      	0.8611      
1           	2317        	11          	0.8654      	0.8623      
1           	2318        	11          	0.8576      	0.8628      
1           	2319        	11          	0.8643      	0.8615      
1           	2320        	11          	0.8645      	0.8638      
1           	2321        	11          	0.8592      	0.8638      
1           	2322        	11          	0.8652      	0.8647      
1           	2323        	11          	0.8685      	0.8645      
1           	2324        	11          	0.8626      	0.8638      
1           	2325        	11          	0.8642      	0.8634      
1           	2326        	11          	0.8626      	0.8648      
1           	2327        	11          	0.8598      	0.8654      
1           	2328        	11          	0.8707      	0.8654      
1           	2329        	11          	0.8649      	0.8649      
1           	2330        	11          	0.8671      	0.8642      
1           	2331        	11          	0.8697      	0.8644      
1           	2332        	11          	0.8671      	0.8651      
1           	2333        	11          	0.8549      	0.864       
1           	2334        	11          	0.8633      	0.8658      
1           	2335        	11          	0.8707      	0.8657      
1           	2336        	11          	0.8682      	0.8654      
1           	2337        	11          	0.8617      	0.865       
1           	2338        	11          	0.8669      	0.8668      
1           	2339        	11          	0.8647      	0.8654      
1           	2340        	11          	0.8678      	0.8647      
1           	2341        	11          	0.8674      	0.8654      
1           	2342        	11          	0.8707      	0.8649      
1           	2343        	11          	0.8711      	0.865       
1           	2344        	11          	0.8656      	0.8662      
1           	2345        	11          	0.8585      	0.8656      
1           	2346        	11          	0.873       	0.8651      
1           	2347        	11          	0.8669      	0.8663      
1           	2348        	11          	0.8643      	0.8666      
1           	2349        	11          	0.8696      	0.8677      
1           	2350        	11          	0.8703      	0.8668      
1           	2351        	11          	0.868       	0.8656      
1           	2352        	11          	0.8624      	0.865       
1           	2353        	11          	0.8679      	0.8662      
1           	2354        	11          	0.8666      	0.8644      
1           	2355        	11          	0.8643      	0.8659      
1           	2356        	11          	0.8634      	0.8658      
1           	2357        	11          	0.8603      	0.8648      
1           	2358        	11          	0.8686      	0.8652      
1           	2359        	11          	0.8633      	0.8661      
1           	2360        	11          	0.8635      	0.8659      
1           	2361        	11          	0.8698      	0.8668      
1           	2362        	11          	0.8662      	0.8669      
1           	2363        	11          	0.8692      	0.8655      
1           	2364        	11          	0.866       	0.865       
1           	2365        	11          	0.8661      	0.8649      
1           	2366        	11          	0.8607      	0.8639      
1           	2367        	11          	0.8608      	0.8629      
1           	2368        	11          	0.8674      	0.8657      
1           	2369        	11          	0.8618      	0.8674      
1           	2370        	11          	0.8723      	0.8679      
1           	2371        	11          	0.8698      	0.8694      
1           	2372        	11          	0.8727      	0.8692      
1           	2373        	11          	0.8683      	0.8684      
1           	2374        	11          	0.8671      	0.8683      
1           	2375        	11          	0.8628      	0.8669      
1           	2376        	11          	0.8661      	0.8666      
1           	2377        	11          	0.8763      	0.8686      
1           	2378        	11          	0.8708      	0.8677      
1           	2379        	11          	0.864       	0.8675      
1           	2380        	11          	0.8635      	0.8664      
1           	2381        	11          	0.8669      	0.8663      
1           	2382        	11          	0.8649      	0.8661      
1           	2383        	11          	0.8581      	0.8648      
1           	2384        	11          	0.8671      	0.8645      
1           	2385        	11          	0.8601      	0.8639      
1           	2386        	11          	0.8709      	0.8657      
1           	2387        	11          	0.8691      	0.8662      
1           	2388        	11          	0.8648      	0.8666      
1           	2389        	11          	0.866       	0.8656      
1           	2390        	11          	0.8587      	0.8649      
1           	2391        	11          	0.8621      	0.8664      
1           	2392        	11          	0.8651      	0.8682      
1           	2393        	11          	0.8584      	0.8679      
1           	2394        	11          	0.8696      	0.8696      
1           	2395        	11          	0.8656      	0.8694      
1           	2396        	11          	0.8645      	0.8693      
1           	2397        	11          	0.8731      	0.8691      
1           	2398        	11          	0.8668      	0.8687      
1           	2399        	11          	0.8675      	0.8675      
1           	2400        	11          	0.8644      	0.8662      
1           	2401        	11          	0.8594      	0.8676      
1           	2402        	11          	0.8683      	0.8684      
1           	2403        	11          	0.8662      	0.8696      
1           	2404        	11          	0.8697      	0.8688      
1           	2405        	11          	0.8682      	0.8676      
1           	2406        	11          	0.8676      	0.8669      
1           	2407        	11          	0.8689      	0.8667      
1           	2408        	11          	0.8648      	0.8657      
1           	2409        	11          	0.8639      	0.8667      
1           	2410        	11          	0.8637      	0.8667      
1           	2411        	11          	0.8664      	0.8646      
1           	2412        	11          	0.8621      	0.8627      
1           	2413        	11          	0.8538      	0.8629      
1           	2414        	11          	0.8652      	0.8627      
1           	2415        	11          	0.8662      	0.861       
1           	2416        	11          	0.8627      	0.8609      
1           	2417        	11          	0.8609      	0.86        
1           	2418        	11          	0.8596      	0.8599      
1           	2419        	11          	0.855       	0.8585      
1           	2420        	11          	0.8559      	0.8578      
1           	2421        	11          	0.8569      	0.857       
1           	2422        	11          	0.8557      	0.8553      
1           	2423        	11          	0.857       	0.8562      
1           	2424        	11          	0.8662      	0.8562      
1           	2425        	11          	0.854       	0.8554      
1           	2426        	11          	0.8516      	0.8541      
1           	2427        	11          	0.8519      	0.8529      
1           	2428        	11          	0.8508      	0.8505      
1           	2429        	11          	0.8468      	0.8481      
1           	2430        	11          	0.8519      	0.8497      
1           	2431        	11          	0.8489      	0.8497      
1           	2432        	11          	0.8482      	0.8483      
1           	2433        	11          	0.8527      	0.8502      
1           	2434        	11          	0.8472      	0.8508      
1           	2435        	11          	0.8493      	0.8532      
1           	2436        	11          	0.8559      	0.8541      
1           	2437        	11          	0.8569      	0.8532      
1           	2438        	11          	0.8515      	0.8522      
1           	2439        	11          	0.8505      	0.8514      
1           	2440        	11          	0.8532      	0.8538      
1           	2441        	11          	0.8484      	0.8527      
1           	2442        	11          	0.8549      	0.8549      
1           	2443        	11          	0.8531      	0.8541      
1           	2444        	11          	0.8585      	0.8551      
1           	2445        	11          	0.8543      	0.8543      
1           	2446        	11          	0.859       	0.8528      
1           	2447        	11          	0.8515      	0.8518      
1           	2448        	11          	0.8555      	0.8519      
1           	2449        	11          	0.8541      	0.8507      
1           	2450        	11          	0.8545      	0.855       
1           	2451        	11          	0.8534      	0.854       
1           	2452        	11          	0.8586      	0.8518      
1           	2453        	11          	0.8514      	0.8517      
1           	2454        	11          	0.8526      	0.8501      
1           	2455        	11          	0.8535      	0.8493      
1           	2456        	11          	0.8478      	0.8482      
1           	2457        	11          	0.8574      	0.8502      
1           	2458        	11          	0.8472      	0.8516      
1           	2459        	11          	0.8527      	0.8522      
1           	2460        	11          	0.8546      	0.8521      
1           	2461        	11          	0.8533      	0.8522      
1           	2462        	11          	0.8545      	0.8533      
1           	2463        	11          	0.8556      	0.853       
1           	2464        	11          	0.8541      	0.8533      
1           	2465        	11          	0.8628      	0.8552      
1           	2466        	11          	0.8578      	0.8558      
1           	2467        	11          	0.8605      	0.8568      
1           	2468        	11          	0.8603      	0.86        
1           	2469        	11          	0.8583      	0.8612      
1           	2470        	11          	0.8604      	0.8613      
1           	2471        	11          	0.8638      	0.8602      
1           	2472        	11          	0.86        	0.8593      
1           	2473        	11          	0.8622      	0.86        
1           	2474        	11          	0.8602      	0.8602      
1           	2475        	11          	0.8529      	0.8621      
1           	2476        	11          	0.8619      	0.8601      
1           	2477        	11          	0.8612      	0.8601      
1           	2478        	11          	0.8639      	0.8624      
1           	2479        	11          	0.8654      	0.8634      
1           	2480        	11          	0.8683      	0.8644      
1           	2481        	11          	0.8697      	0.8654      
1           	2482        	11          	0.8588      	0.8642      
1           	2483        	11          	0.868       	0.8656      
1           	2484        	11          	0.8683      	0.8655      
1           	2485        	11          	0.8593      	0.8654      
1           	2486        	11          	0.8647      	0.8643      
1           	2487        	11          	0.8659      	0.8654      
1           	2488        	11          	0.8699      	0.867       
1           	2489        	11          	0.8678      	0.8662      
1           	2490        	11          	0.8689      	0.8669      
1           	2491        	11          	0.8706      	0.8655      
1           	2492        	11          	0.8649      	0.8646      
1           	2493        	11          	0.8643      	0.8636      
1           	2494        	11          	0.8614      	0.8627      
1           	2495        	11          	0.8579      	0.8623      
1           	2496        	11          	0.8652      	0.8615      
1           	2497        	11          	0.8629      	0.8622      
1           	2498        	11          	0.8627      	0.862       
1           	2499        	11          	0.8603      	0.8615      
1           	2500        	11          	0.8626      	0.8609      
1           	2501        	11          	0.8605      	0.8617      
1           	2502        	11          	0.8619      	0.8611      
1           	2503        	11          	0.8624      	0.8625      
1           	2504        	11          	0.8594      	0.8601      
1           	2505        	11          	0.8587      	0.8601      
1           	2506        	11          	0.8564      	0.859       
