generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
973         	1           	8.15        	0.1922      	0.2429      	0.1412      
974         	1           	8.05        	0.1912      	0.2409      	0.1413      
975         	1           	8.15        	0.1927      	0.2434      	0.1416      
976         	1           	8.2         	0.1941      	0.2456      	0.1422      
977         	1           	8.25        	0.1948      	0.2467      	0.1424      
978         	1           	7.9         	0.1924      	0.2455      	0.1386      
979         	1           	7.8         	0.192       	0.2485      	0.1345      
980         	1           	7.9         	0.1912      	0.247       	0.1346      
981         	1           	8.1         	0.1916      	0.2507      	0.1317      
982         	1           	7.85        	0.1902      	0.2497      	0.13        
983         	1           	8.05        	0.191       	0.2523      	0.1292      
984         	1           	8           	0.1912      	0.252       	0.1299      
985         	1           	8.05        	0.1886      	0.2446      	0.1321      
986         	1           	8.1         	0.1877      	0.2433      	0.1315      
987         	1           	8.3         	0.189       	0.2454      	0.1319      
988         	1           	8.4         	0.1849      	0.2392      	0.13        
989         	1           	8.3         	0.1837      	0.238       	0.1289      
990         	1           	8.2         	0.1843      	0.2389      	0.1289      
991         	1           	8.1         	0.1824      	0.2367      	0.1275      
992         	1           	8.2         	0.1835      	0.2385      	0.1278      
993         	1           	8.05        	0.1843      	0.2393      	0.1287      
994         	1           	8.05        	0.1853      	0.2408      	0.1292      
995         	1           	7.9         	0.1855      	0.2416      	0.1287      
996         	1           	8           	0.1845      	0.2411      	0.1273      
997         	1           	7.75        	0.1863      	0.2421      	0.1299      
998         	1           	7.65        	0.1868      	0.2453      	0.1277      
999         	1           	7.75        	0.1881      	0.2452      	0.1303      
1000        	1           	7.85        	0.1832      	0.2372      	0.1288      
