replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	2107        	9           	0.7494      	0.7474      
1           	2108        	9           	0.744       	0.7464      
1           	2109        	9           	0.7473      	0.7438      
1           	2110        	9           	0.7478      	0.745       
1           	2111        	9           	0.7484      	0.7457      
1           	2112        	9           	0.7312      	0.7432      
1           	2113        	9           	0.734       	0.7395      
1           	2114        	9           	0.7369      	0.7402      
1           	2115        	9           	0.7441      	0.7409      
1           	2116        	9           	0.7379      	0.7392      
1           	2117        	9           	0.7394      	0.7396      
1           	2118        	9           	0.7438      	0.739       
1           	2119        	10          	0.7337      	0.7404      
1           	2120        	9           	0.7357      	0.7386      
1           	2121        	9           	0.7391      	0.7364      
1           	2122        	9           	0.7316      	0.7366      
1           	2123        	9           	0.7337      	0.7374      
1           	2124        	9           	0.7411      	0.7381      
1           	2125        	9           	0.7411      	0.7359      
1           	2126        	10          	0.7373      	0.7375      
1           	2127        	10          	0.7356      	0.7339      
1           	2128        	9           	0.7364      	0.735       
1           	2129        	9           	0.735       	0.7358      
1           	2130        	9           	0.7352      	0.7379      
1           	2131        	9           	0.7345      	0.7369      
1           	2132        	8           	0.7384      	0.7381      
1           	2133        	8           	0.7401      	0.7387      
1           	2134        	9           	0.7393      	0.7383      
1           	2135        	8           	0.7421      	0.7406      
1           	2136        	8           	0.7328      	0.7357      
1           	2137        	8           	0.7378      	0.7337      
1           	2138        	8           	0.7306      	0.7359      
1           	2139        	8           	0.7368      	0.7366      
1           	2140        	9           	0.7369      	0.7365      
1           	2141        	10          	0.7372      	0.7367      
1           	2142        	10          	0.7305      	0.7377      
1           	2143        	9           	0.7338      	0.737       
1           	2144        	9           	0.7389      	0.7382      
1           	2145        	9           	0.7421      	0.7417      
1           	2146        	9           	0.735       	0.742       
1           	2147        	9           	0.7405      	0.7404      
1           	2148        	9           	0.7415      	0.7399      
1           	2149        	9           	0.7503      	0.7409      
1           	2150        	8           	0.7439      	0.7406      
1           	2151        	8           	0.7435      	0.7408      
1           	2152        	8           	0.7502      	0.739       
1           	2153        	8           	0.7395      	0.7394      
1           	2154        	8           	0.7362      	0.7376      
1           	2155        	8           	0.738       	0.74        
1           	2156        	8           	0.7465      	0.7406      
1           	2157        	8           	0.7398      	0.7395      
1           	2158        	8           	0.7355      	0.7399      
1           	2159        	8           	0.7417      	0.7384      
1           	2160        	8           	0.7398      	0.7399      
1           	2161        	8           	0.7361      	0.7393      
1           	2162        	8           	0.7363      	0.7404      
1           	2163        	9           	0.7413      	0.7416      
1           	2164        	9           	0.7369      	0.7402      
1           	2165        	9           	0.7351      	0.7395      
1           	2166        	9           	0.7458      	0.7413      
1           	2167        	8           	0.7391      	0.7393      
1           	2168        	8           	0.7359      	0.74        
1           	2169        	8           	0.7398      	0.7386      
1           	2170        	8           	0.7365      	0.7393      
1           	2171        	8           	0.7352      	0.7386      
1           	2172        	8           	0.747       	0.7384      
1           	2173        	8           	0.7413      	0.7413      
1           	2174        	8           	0.7453      	0.7426      
1           	2175        	8           	0.7412      	0.7448      
1           	2176        	8           	0.7436      	0.7464      
1           	2177        	8           	0.7435      	0.7462      
1           	2178        	8           	0.7509      	0.7509      
1           	2179        	8           	0.7498      	0.7512      
1           	2180        	8           	0.7587      	0.7524      
1           	2181        	8           	0.7541      	0.7525      
1           	2182        	9           	0.7482      	0.7521      
1           	2183        	10          	0.7501      	0.7514      
1           	2184        	9           	0.7465      	0.7526      
1           	2185        	9           	0.7578      	0.753       
1           	2186        	9           	0.7535      	0.7511      
1           	2187        	9           	0.7366      	0.7502      
1           	2188        	9           	0.7544      	0.7514      
1           	2189        	9           	0.7572      	0.7519      
1           	2190        	9           	0.7478      	0.7518      
1           	2191        	9           	0.749       	0.7511      
1           	2192        	9           	0.751       	0.7506      
1           	2193        	9           	0.7549      	0.7493      
1           	2194        	9           	0.7467      	0.7499      
1           	2195        	9           	0.7505      	0.7515      
1           	2196        	9           	0.7468      	0.7511      
1           	2197        	9           	0.7482      	0.7493      
1           	2198        	9           	0.7444      	0.7502      
1           	2199        	9           	0.7509      	0.7519      
1           	2200        	9           	0.7586      	0.752       
1           	2201        	9           	0.7517      	0.75        
1           	2202        	9           	0.7557      	0.7507      
1           	2203        	9           	0.7555      	0.7517      
1           	2204        	9           	0.7479      	0.75        
1           	2205        	9           	0.7427      	0.747       
1           	2206        	9           	0.7451      	0.7453      
1           	2207        	9           	0.7403      	0.746       
1           	2208        	9           	0.746       	0.7479      
1           	2209        	9           	0.7583      	0.7493      
1           	2210        	9           	0.7558      	0.7491      
1           	2211        	9           	0.748       	0.7484      
1           	2212        	9           	0.7515      	0.7516      
1           	2213        	9           	0.7498      	0.7529      
1           	2214        	9           	0.7545      	0.7529      
1           	2215        	9           	0.7495      	0.7537      
1           	2216        	9           	0.7542      	0.7525      
1           	2217        	8           	0.7561      	0.7554      
1           	2218        	8           	0.7533      	0.758       
1           	2219        	8           	0.7623      	0.7586      
1           	2220        	8           	0.7516      	0.758       
1           	2221        	9           	0.7595      	0.7574      
1           	2222        	9           	0.7551      	0.7562      
1           	2223        	9           	0.7628      	0.7566      
1           	2224        	9           	0.7548      	0.7585      
1           	2225        	8           	0.7628      	0.758       
1           	2226        	8           	0.7588      	0.7578      
1           	2227        	8           	0.7663      	0.7581      
1           	2228        	8           	0.753       	0.757       
1           	2229        	9           	0.7467      	0.7522      
1           	2230        	8           	0.7565      	0.7541      
1           	2231        	8           	0.7515      	0.7544      
1           	2232        	8           	0.7583      	0.7568      
1           	2233        	8           	0.7569      	0.7538      
1           	2234        	8           	0.7598      	0.7541      
1           	2235        	9           	0.7537      	0.755       
1           	2236        	8           	0.7633      	0.7565      
1           	2237        	8           	0.7555      	0.7558      
1           	2238        	9           	0.7588      	0.7556      
1           	2239        	8           	0.7579      	0.7565      
1           	2240        	8           	0.7551      	0.758       
1           	2241        	8           	0.7615      	0.7597      
1           	2242        	9           	0.7549      	0.7586      
1           	2243        	9           	0.7594      	0.7598      
1           	2244        	9           	0.7647      	0.7607      
1           	2245        	9           	0.7634      	0.7612      
1           	2246        	9           	0.7587      	0.7604      
1           	2247        	9           	0.7542      	0.7625      
1           	2248        	8           	0.7631      	0.7619      
1           	2249        	9           	0.7621      	0.7633      
1           	2250        	9           	0.7615      	0.7643      
1           	2251        	9           	0.7628      	0.763       
1           	2252        	9           	0.7618      	0.7639      
1           	2253        	10          	0.7655      	0.766       
1           	2254        	10          	0.7627      	0.7678      
1           	2255        	10          	0.7714      	0.7678      
1           	2256        	9           	0.7651      	0.7648      
1           	2257        	10          	0.7522      	0.7637      
1           	2258        	10          	0.7633      	0.763       
1           	2259        	10          	0.7689      	0.7623      
1           	2260        	10          	0.7681      	0.7636      
1           	2261        	10          	0.7692      	0.7671      
1           	2262        	10          	0.763       	0.7679      
1           	2263        	10          	0.7691      	0.7692      
1           	2264        	10          	0.7703      	0.7682      
1           	2265        	10          	0.7596      	0.7686      
1           	2266        	10          	0.7733      	0.771       
1           	2267        	10          	0.771       	0.7737      
1           	2268        	10          	0.7801      	0.7751      
1           	2269        	10          	0.7723      	0.7747      
1           	2270        	10          	0.7771      	0.774       
1           	2271        	10          	0.7714      	0.7736      
1           	2272        	10          	0.7748      	0.7729      
1           	2273        	10          	0.7808      	0.7714      
1           	2274        	10          	0.7691      	0.7734      
1           	2275        	10          	0.7741      	0.7742      
1           	2276        	10          	0.7744      	0.7724      
1           	2277        	10          	0.7713      	0.7715      
1           	2278        	11          	0.7701      	0.7705      
1           	2279        	10          	0.7675      	0.7695      
1           	2280        	10          	0.7738      	0.7702      
1           	2281        	10          	0.7666      	0.7698      
1           	2282        	10          	0.7667      	0.769       
1           	2283        	10          	0.769       	0.7672      
1           	2284        	10          	0.7641      	0.7666      
1           	2285        	9           	0.7596      	0.7634      
1           	2286        	9           	0.7646      	0.7652      
1           	2287        	10          	0.77        	0.7665      
1           	2288        	10          	0.7651      	0.767       
1           	2289        	10          	0.7697      	0.7671      
1           	2290        	9           	0.7692      	0.7684      
1           	2291        	9           	0.7618      	0.7684      
1           	2292        	9           	0.7718      	0.7692      
1           	2293        	9           	0.7647      	0.7694      
1           	2294        	9           	0.7761      	0.7711      
1           	2295        	9           	0.7704      	0.7703      
1           	2296        	9           	0.7724      	0.7671      
1           	2297        	9           	0.7614      	0.7637      
1           	2298        	9           	0.7651      	0.7626      
1           	2299        	9           	0.762       	0.7637      
1           	2300        	9           	0.7689      	0.7656      
1           	2301        	9           	0.7687      	0.7672      
1           	2302        	9           	0.7734      	0.7678      
1           	2303        	9           	0.7649      	0.7695      
1           	2304        	9           	0.7639      	0.7703      
1           	2305        	10          	0.769       	0.7692      
1           	2306        	10          	0.7634      	0.7706      
1           	2307        	10          	0.7684      	0.7703      
1           	2308        	10          	0.7716      	0.7703      
1           	2309        	9           	0.7772      	0.7709      
1           	2310        	9           	0.7731      	0.7717      
1           	2311        	9           	0.7718      	0.774       
1           	2312        	9           	0.7723      	0.7734      
1           	2313        	9           	0.771       	0.7753      
1           	2314        	9           	0.7712      	0.7754      
1           	2315        	9           	0.7741      	0.7766      
1           	2316        	9           	0.7764      	0.7757      
1           	2317        	9           	0.7813      	0.7765      
1           	2318        	9           	0.7736      	0.7766      
1           	2319        	9           	0.7727      	0.7754      
1           	2320        	9           	0.7744      	0.7744      
1           	2321        	9           	0.7779      	0.7746      
1           	2322        	9           	0.7706      	0.7727      
1           	2323        	9           	0.7689      	0.772       
1           	2324        	9           	0.7722      	0.7722      
1           	2325        	9           	0.7728      	0.7721      
1           	2326        	9           	0.7713      	0.7716      
1           	2327        	9           	0.7741      	0.7724      
1           	2328        	9           	0.7722      	0.7735      
1           	2329        	9           	0.7744      	0.7731      
1           	2330        	9           	0.7652      	0.7716      
1           	2331        	8           	0.7721      	0.7723      
1           	2332        	8           	0.7723      	0.773       
1           	2333        	8           	0.7806      	0.7732      
1           	2334        	9           	0.7785      	0.7742      
1           	2335        	9           	0.7793      	0.7754      
1           	2336        	9           	0.7723      	0.7753      
1           	2337        	9           	0.775       	0.7743      
1           	2338        	9           	0.7765      	0.7753      
1           	2339        	9           	0.7703      	0.7748      
1           	2340        	8           	0.7711      	0.7748      
1           	2341        	8           	0.7802      	0.7751      
1           	2342        	8           	0.768       	0.7751      
1           	2343        	8           	0.7773      	0.7762      
1           	2344        	8           	0.7813      	0.7751      
1           	2345        	8           	0.7744      	0.7755      
1           	2346        	8           	0.7817      	0.7762      
1           	2347        	8           	0.77        	0.7758      
1           	2348        	7           	0.7769      	0.7748      
1           	2349        	8           	0.7794      	0.7732      
1           	2350        	8           	0.7775      	0.7729      
1           	2351        	9           	0.7737      	0.7734      
1           	2352        	9           	0.7644      	0.7726      
1           	2353        	9           	0.7764      	0.7726      
1           	2354        	9           	0.7693      	0.7716      
1           	2355        	8           	0.7772      	0.7703      
1           	2356        	8           	0.7676      	0.769       
1           	2357        	8           	0.7663      	0.7684      
1           	2358        	9           	0.7686      	0.7688      
1           	2359        	9           	0.7699      	0.7694      
1           	2360        	9           	0.7724      	0.7691      
1           	2361        	9           	0.7719      	0.7703      
1           	2362        	8           	0.7688      	0.7691      
1           	2363        	8           	0.7717      	0.7696      
1           	2364        	8           	0.7707      	0.7688      
1           	2365        	8           	0.7687      	0.7691      
1           	2366        	8           	0.7761      	0.77        
1           	2367        	9           	0.7669      	0.7699      
1           	2368        	9           	0.7757      	0.7698      
1           	2369        	9           	0.7718      	0.7698      
1           	2370        	9           	0.7681      	0.769       
1           	2371        	8           	0.7766      	0.7694      
1           	2372        	9           	0.7707      	0.7706      
1           	2373        	9           	0.7762      	0.7725      
1           	2374        	9           	0.7769      	0.7732      
1           	2375        	8           	0.7698      	0.7727      
1           	2376        	8           	0.7718      	0.7736      
1           	2377        	8           	0.7758      	0.7732      
1           	2378        	8           	0.7754      	0.7729      
1           	2379        	8           	0.7714      	0.7733      
1           	2380        	8           	0.7703      	0.7719      
1           	2381        	8           	0.7717      	0.7725      
1           	2382        	8           	0.7784      	0.7737      
1           	2383        	8           	0.7767      	0.7735      
1           	2384        	8           	0.7748      	0.7723      
1           	2385        	8           	0.775       	0.7719      
1           	2386        	8           	0.7621      	0.7725      
1           	2387        	8           	0.7763      	0.7739      
1           	2388        	8           	0.778       	0.7758      
1           	2389        	8           	0.7774      	0.776       
1           	2390        	8           	0.7798      	0.7758      
1           	2391        	8           	0.7823      	0.7765      
1           	2392        	8           	0.7843      	0.7769      
1           	2393        	8           	0.7769      	0.7789      
1           	2394        	8           	0.7801      	0.7793      
1           	2395        	8           	0.7712      	0.7792      
1           	2396        	8           	0.7804      	0.7797      
1           	2397        	9           	0.7748      	0.7793      
1           	2398        	8           	0.7767      	0.7787      
1           	2399        	8           	0.78        	0.7792      
1           	2400        	8           	0.7763      	0.778       
1           	2401        	8           	0.7824      	0.7779      
1           	2402        	8           	0.7783      	0.7786      
1           	2403        	8           	0.7861      	0.7772      
1           	2404        	8           	0.7833      	0.777       
1           	2405        	8           	0.773       	0.7776      
1           	2406        	8           	0.7776      	0.7765      
1           	2407        	8           	0.7776      	0.7766      
1           	2408        	9           	0.7822      	0.7781      
1           	2409        	9           	0.7763      	0.7781      
1           	2410        	9           	0.7792      	0.778       
1           	2411        	9           	0.7795      	0.778       
1           	2412        	9           	0.7735      	0.7796      
1           	2413        	9           	0.7856      	0.7815      
1           	2414        	9           	0.7809      	0.7822      
1           	2415        	9           	0.7767      	0.7808      
1           	2416        	9           	0.7793      	0.782       
1           	2417        	9           	0.782       	0.7812      
1           	2418        	9           	0.7772      	0.7805      
1           	2419        	9           	0.7791      	0.7799      
1           	2420        	9           	0.7834      	0.7799      
1           	2421        	9           	0.7768      	0.7806      
1           	2422        	9           	0.7847      	0.7807      
1           	2423        	9           	0.7779      	0.7782      
1           	2424        	9           	0.7748      	0.7781      
1           	2425        	9           	0.7714      	0.7758      
1           	2426        	9           	0.7732      	0.7752      
1           	2427        	9           	0.7774      	0.7754      
1           	2428        	9           	0.7771      	0.7739      
1           	2429        	9           	0.7721      	0.7742      
1           	2430        	9           	0.7723      	0.776       
1           	2431        	9           	0.7766      	0.7757      
1           	2432        	9           	0.7791      	0.776       
1           	2433        	9           	0.7724      	0.7763      
1           	2434        	9           	0.7738      	0.7774      
1           	2435        	9           	0.7847      	0.7764      
1           	2436        	9           	0.7766      	0.7744      
1           	2437        	9           	0.7664      	0.7723      
1           	2438        	9           	0.7679      	0.7722      
1           	2439        	9           	0.7739      	0.7721      
1           	2440        	9           	0.7715      	0.7731      
1           	2441        	9           	0.7752      	0.7739      
1           	2442        	9           	0.7736      	0.7747      
1           	2443        	9           	0.7655      	0.7739      
1           	2444        	9           	0.7686      	0.7739      
1           	2445        	9           	0.7715      	0.7741      
1           	2446        	9           	0.7757      	0.7733      
1           	2447        	9           	0.7756      	0.7749      
1           	2448        	9           	0.778       	0.7743      
1           	2449        	9           	0.7768      	0.7752      
1           	2450        	9           	0.7765      	0.7744      
1           	2451        	9           	0.7728      	0.7742      
1           	2452        	9           	0.7803      	0.7757      
1           	2453        	9           	0.7764      	0.7753      
1           	2454        	9           	0.7684      	0.776       
1           	2455        	9           	0.7805      	0.7773      
1           	2456        	9           	0.7788      	0.7772      
1           	2457        	9           	0.7788      	0.7767      
1           	2458        	9           	0.7745      	0.7772      
1           	2459        	9           	0.7845      	0.7777      
1           	2460        	9           	0.7756      	0.779       
1           	2461        	9           	0.778       	0.778       
1           	2462        	9           	0.7812      	0.7781      
1           	2463        	9           	0.7783      	0.7792      
1           	2464        	9           	0.7841      	0.7781      
1           	2465        	9           	0.777       	0.7781      
1           	2466        	9           	0.7745      	0.7778      
1           	2467        	9           	0.7799      	0.7781      
1           	2468        	9           	0.7765      	0.7777      
1           	2469        	9           	0.7723      	0.7784      
1           	2470        	9           	0.7896      	0.7779      
1           	2471        	9           	0.7757      	0.7794      
1           	2472        	9           	0.777       	0.7794      
1           	2473        	9           	0.7793      	0.7792      
1           	2474        	9           	0.782       	0.7802      
1           	2475        	9           	0.7824      	0.781       
1           	2476        	9           	0.7843      	0.7818      
1           	2477        	9           	0.7795      	0.7826      
1           	2478        	9           	0.785       	0.781       
1           	2479        	9           	0.781       	0.7821      
1           	2480        	9           	0.7821      	0.7821      
1           	2481        	9           	0.7789      	0.782       
1           	2482        	9           	0.7783      	0.781       
1           	2483        	9           	0.7772      	0.7799      
1           	2484        	9           	0.7807      	0.7805      
1           	2485        	9           	0.781       	0.7796      
1           	2486        	9           	0.7695      	0.7789      
1           	2487        	9           	0.7788      	0.7782      
1           	2488        	9           	0.782       	0.7767      
1           	2489        	9           	0.7848      	0.7775      
1           	2490        	9           	0.7738      	0.7783      
1           	2491        	9           	0.7742      	0.7773      
1           	2492        	9           	0.7776      	0.7776      
1           	2493        	9           	0.7734      	0.7758      
1           	2494        	9           	0.777       	0.7753      
1           	2495        	9           	0.7743      	0.7752      
1           	2496        	9           	0.7773      	0.7748      
1           	2497        	9           	0.7815      	0.7751      
1           	2498        	9           	0.7765      	0.7751      
1           	2499        	9           	0.7816      	0.7763      
1           	2500        	10          	0.7764      	0.7766      
1           	2501        	10          	0.7776      	0.7778      
1           	2502        	10          	0.7773      	0.7762      
1           	2503        	10          	0.7754      	0.7769      
1           	2504        	10          	0.7817      	0.7771      
1           	2505        	9           	0.772       	0.7775      
1           	2506        	9           	0.7798      	0.7777      
1           	2507        	9           	0.7769      	0.7761      
1           	2508        	9           	0.7781      	0.7777      
1           	2509        	9           	0.7826      	0.7772      
1           	2510        	9           	0.7804      	0.7795      
1           	2511        	9           	0.7765      	0.7799      
1           	2512        	9           	0.7825      	0.7813      
1           	2513        	9           	0.7855      	0.7813      
1           	2514        	9           	0.7824      	0.7843      
1           	2515        	9           	0.7788      	0.783       
1           	2516        	9           	0.7825      	0.7818      
1           	2517        	9           	0.7766      	0.7819      
1           	2518        	9           	0.7886      	0.7816      
1           	2519        	9           	0.7888      	0.7817      
1           	2520        	9           	0.7782      	0.7805      
1           	2521        	9           	0.7763      	0.779       
1           	2522        	9           	0.7783      	0.7787      
1           	2523        	9           	0.7744      	0.7777      
1           	2524        	9           	0.7761      	0.7776      
1           	2525        	9           	0.7762      	0.7789      
1           	2526        	9           	0.7735      	0.7782      
1           	2527        	9           	0.7884      	0.779       
1           	2528        	9           	0.7721      	0.7786      
1           	2529        	9           	0.7748      	0.7791      
1           	2530        	9           	0.7728      	0.7775      
1           	2531        	9           	0.7805      	0.7785      
1           	2532        	9           	0.7793      	0.7783      
1           	2533        	9           	0.783       	0.7792      
1           	2534        	9           	0.7838      	0.7797      
1           	2535        	10          	0.7826      	0.7794      
1           	2536        	10          	0.7774      	0.7802      
1           	2537        	10          	0.7831      	0.7802      
1           	2538        	9           	0.7776      	0.7796      
1           	2539        	9           	0.7856      	0.7808      
1           	2540        	9           	0.7829      	0.7796      
1           	2541        	9           	0.7808      	0.7811      
1           	2542        	9           	0.7805      	0.7805      
1           	2543        	9           	0.7739      	0.7796      
1           	2544        	9           	0.7716      	0.7787      
1           	2545        	9           	0.7828      	0.7793      
1           	2546        	10          	0.7852      	0.7787      
1           	2547        	10          	0.7772      	0.7782      
1           	2548        	10          	0.7741      	0.7783      
1           	2549        	10          	0.7795      	0.7786      
1           	2550        	10          	0.7763      	0.7785      
1           	2551        	10          	0.7898      	0.7783      
1           	2552        	10          	0.768       	0.7764      
1           	2553        	10          	0.7768      	0.777       
1           	2554        	10          	0.7768      	0.7775      
1           	2555        	10          	0.7857      	0.7771      
1           	2556        	10          	0.7799      	0.7776      
1           	2557        	10          	0.7775      	0.778       
1           	2558        	10          	0.7775      	0.7797      
1           	2559        	10          	0.7733      	0.7814      
1           	2560        	10          	0.7749      	0.7806      
1           	2561        	9           	0.7803      	0.7793      
1           	2562        	9           	0.781       	0.7801      
1           	2563        	9           	0.7771      	0.7789      
1           	2564        	9           	0.7776      	0.777       
1           	2565        	9           	0.7688      	0.7763      
1           	2566        	9           	0.7805      	0.7772      
1           	2567        	8           	0.7758      	0.7769      
1           	2568        	8           	0.7769      	0.7771      
1           	2569        	8           	0.7755      	0.7778      
1           	2570        	8           	0.779       	0.777       
1           	2571        	8           	0.7791      	0.7772      
1           	2572        	8           	0.7769      	0.7756      
1           	2573        	8           	0.7786      	0.7764      
1           	2574        	8           	0.7699      	0.7762      
1           	2575        	8           	0.7744      	0.775       
1           	2576        	8           	0.7748      	0.7747      
1           	2577        	8           	0.771       	0.7744      
1           	2578        	8           	0.77        	0.7739      
1           	2579        	8           	0.7803      	0.7757      
1           	2580        	8           	0.778       	0.7777      
1           	2581        	9           	0.7776      	0.7775      
1           	2582        	9           	0.7771      	0.7797      
1           	2583        	9           	0.7863      	0.7795      
1           	2584        	9           	0.7756      	0.7766      
1           	2585        	9           	0.7813      	0.7786      
1           	2586        	9           	0.7781      	0.7779      
1           	2587        	9           	0.7852      	0.7799      
1           	2588        	9           	0.7802      	0.7796      
1           	2589        	9           	0.784       	0.7808      
1           	2590        	9           	0.7857      	0.7803      
1           	2591        	9           	0.7785      	0.7792      
1           	2592        	9           	0.7769      	0.7792      
1           	2593        	9           	0.7764      	0.7798      
1           	2594        	9           	0.7799      	0.7782      
1           	2595        	9           	0.781       	0.7778      
1           	2596        	9           	0.78        	0.7771      
1           	2597        	9           	0.7781      	0.7796      
1           	2598        	9           	0.7834      	0.7805      
1           	2599        	9           	0.7784      	0.7805      
1           	2600        	9           	0.7909      	0.7802      
1           	2601        	9           	0.7765      	0.7815      
1           	2602        	9           	0.7856      	0.7818      
1           	2603        	9           	0.7838      	0.7837      
1           	2604        	9           	0.7814      	0.7829      
1           	2605        	9           	0.7842      	0.782       
1           	2606        	9           	0.787       	0.7829      
1           	2607        	9           	0.7823      	0.7833      
1           	2608        	9           	0.7823      	0.7835      
1           	2609        	9           	0.7764      	0.784       
1           	2610        	9           	0.7824      	0.7824      
1           	2611        	9           	0.7824      	0.783       
1           	2612        	9           	0.7789      	0.7829      
1           	2613        	9           	0.7834      	0.7817      
1           	2614        	9           	0.7825      	0.7805      
1           	2615        	9           	0.7798      	0.782       
1           	2616        	9           	0.7839      	0.782       
1           	2617        	9           	0.7719      	0.7814      
1           	2618        	9           	0.7872      	0.7816      
1           	2619        	9           	0.7775      	0.7814      
1           	2620        	9           	0.7796      	0.7823      
1           	2621        	10          	0.7738      	0.7831      
1           	2622        	8           	0.7735      	0.7835      
1           	2623        	8           	0.7822      	0.7835      
1           	2624        	8           	0.7887      	0.7825      
1           	2625        	8           	0.7826      	0.7829      
1           	2626        	9           	0.7904      	0.7841      
1           	2627        	8           	0.7818      	0.7834      
1           	2628        	8           	0.7859      	0.7823      
1           	2629        	9           	0.7749      	0.7815      
1           	2630        	9           	0.7819      	0.7803      
1           	2631        	9           	0.7874      	0.7815      
1           	2632        	9           	0.7853      	0.7806      
1           	2633        	9           	0.7813      	0.7806      
1           	2634        	9           	0.7931      	0.7804      
1           	2635        	9           	0.7811      	0.7813      
1           	2636        	9           	0.7793      	0.7826      
1           	2637        	9           	0.7929      	0.7823      
1           	2638        	8           	0.7862      	0.7836      
1           	2639        	8           	0.7859      	0.785       
1           	2640        	8           	0.7897      	0.7849      
1           	2641        	8           	0.7777      	0.7837      
1           	2642        	8           	0.7875      	0.7858      
1           	2643        	8           	0.783       	0.7835      
1           	2644        	8           	0.7792      	0.7839      
1           	2645        	9           	0.7853      	0.7833      
1           	2646        	9           	0.7845      	0.7823      
1           	2647        	9           	0.789       	0.7835      
1           	2648        	9           	0.7864      	0.7855      
1           	2649        	9           	0.7888      	0.7868      
1           	2650        	9           	0.7842      	0.7874      
1           	2651        	9           	0.7839      	0.7867      
1           	2652        	9           	0.7888      	0.7882      
1           	2653        	9           	0.7867      	0.7875      
1           	2654        	9           	0.7951      	0.7888      
1           	2655        	9           	0.7931      	0.7883      
1           	2656        	10          	0.785       	0.7873      
1           	2657        	10          	0.7858      	0.7867      
1           	2658        	10          	0.783       	0.7878      
1           	2659        	10          	0.7853      	0.7864      
1           	2660        	10          	0.7786      	0.7865      
1           	2661        	9           	0.7831      	0.7855      
1           	2662        	9           	0.793       	0.7869      
1           	2663        	9           	0.774       	0.7856      
1           	2664        	9           	0.7859      	0.7837      
1           	2665        	9           	0.78        	0.7832      
1           	2666        	9           	0.7845      	0.7858      
1           	2667        	9           	0.7867      	0.7842      
1           	2668        	9           	0.7824      	0.7842      
1           	2669        	9           	0.7791      	0.784       
1           	2670        	9           	0.7792      	0.783       
1           	2671        	9           	0.7868      	0.7849      
1           	2672        	9           	0.7862      	0.7847      
1           	2673        	9           	0.7811      	0.7846      
1           	2674        	9           	0.7818      	0.7833      
1           	2675        	9           	0.7761      	0.7825      
1           	2676        	9           	0.7839      	0.7839      
1           	2677        	9           	0.7848      	0.7843      
1           	2678        	9           	0.7841      	0.7832      
1           	2679        	8           	0.7849      	0.783       
1           	2680        	8           	0.7805      	0.7818      
1           	2681        	8           	0.7783      	0.7828      
1           	2682        	8           	0.7695      	0.7827      
1           	2683        	8           	0.7823      	0.7827      
1           	2684        	8           	0.7841      	0.7841      
1           	2685        	8           	0.7835      	0.7841      
1           	2686        	8           	0.7874      	0.784       
1           	2687        	8           	0.7809      	0.782       
1           	2688        	9           	0.7807      	0.7826      
1           	2689        	9           	0.7834      	0.7811      
1           	2690        	8           	0.7805      	0.7814      
1           	2691        	8           	0.786       	0.7813      
1           	2692        	8           	0.7831      	0.7802      
1           	2693        	8           	0.7736      	0.7802      
1           	2694        	9           	0.7826      	0.7779      
1           	2695        	9           	0.7827      	0.7792      
1           	2696        	9           	0.7806      	0.7803      
1           	2697        	9           	0.7875      	0.7804      
1           	2698        	9           	0.7758      	0.7802      
1           	2699        	9           	0.7825      	0.7799      
1           	2700        	9           	0.7859      	0.7794      
1           	2701        	8           	0.7801      	0.7811      
1           	2702        	8           	0.7823      	0.7809      
1           	2703        	8           	0.7828      	0.7799      
1           	2704        	8           	0.7789      	0.7809      
1           	2705        	8           	0.7825      	0.7819      
1           	2706        	8           	0.7792      	0.7833      
1           	2707        	8           	0.7861      	0.7835      
1           	2708        	8           	0.7779      	0.7836      
1           	2709        	9           	0.7826      	0.7839      
1           	2710        	8           	0.7865      	0.784       
1           	2711        	8           	0.7828      	0.7848      
1           	2712        	8           	0.7748      	0.7842      
1           	2713        	8           	0.7856      	0.7867      
1           	2714        	8           	0.7819      	0.7866      
1           	2715        	9           	0.7844      	0.7867      
1           	2716        	8           	0.7911      	0.7867      
1           	2717        	8           	0.7892      	0.7871      
1           	2718        	8           	0.7941      	0.7861      
1           	2719        	8           	0.7795      	0.783       
1           	2720        	9           	0.7789      	0.7825      
1           	2721        	9           	0.7864      	0.7838      
1           	2722        	8           	0.7899      	0.7854      
1           	2723        	9           	0.7811      	0.7855      
1           	2724        	9           	0.7858      	0.7858      
1           	2725        	9           	0.7773      	0.7853      
1           	2726        	9           	0.7874      	0.7858      
1           	2727        	9           	0.7871      	0.7838      
1           	2728        	9           	0.7887      	0.7852      
1           	2729        	9           	0.7824      	0.7854      
1           	2730        	9           	0.7887      	0.7867      
1           	2731        	9           	0.7898      	0.787       
1           	2732        	9           	0.7831      	0.7857      
1           	2733        	9           	0.7834      	0.7859      
1           	2734        	9           	0.7953      	0.7872      
1           	2735        	9           	0.7833      	0.7859      
1           	2736        	9           	0.7849      	0.7856      
1           	2737        	9           	0.7798      	0.7844      
1           	2738        	9           	0.7803      	0.7848      
1           	2739        	9           	0.7841      	0.7828      
1           	2740        	9           	0.7864      	0.7799      
1           	2741        	9           	0.777       	0.7799      
1           	2742        	9           	0.78        	0.7806      
1           	2743        	9           	0.7759      	0.7793      
1           	2744        	9           	0.7756      	0.7793      
1           	2745        	9           	0.7769      	0.778       
1           	2746        	9           	0.777       	0.7801      
