generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
515         	1           	10          	0.003973    	0.003535    	0.004422    
516         	1           	10          	0.004132    	0.003643    	0.004636    
517         	1           	10          	0.004242    	0.00373     	0.00477     
518         	1           	10          	0.004262    	0.003415    	0.005136    
519         	1           	10          	0.004215    	0.003997    	0.004438    
520         	1           	10          	0.004015    	0.003934    	0.004098    
521         	1           	10          	0.003795    	0.003506    	0.004092    
522         	1           	10          	0.003767    	0.003869    	0.003662    
523         	1           	10          	0.003581    	0.003891    	0.003262    
524         	1           	10          	0.004034    	0.00434     	0.003717    
525         	1           	10          	0.003706    	0.003801    	0.003607    
526         	1           	10          	0.003859    	0.003762    	0.00396     
527         	1           	10          	0.004149    	0.003642    	0.00467     
528         	1           	10          	0.003938    	0.003549    	0.004339    
529         	1           	10          	0.003688    	0.003665    	0.003712    
530         	1           	10          	0.004001    	0.004128    	0.00387     
531         	1           	10          	0.003663    	0.003364    	0.00397     
532         	1           	10          	0.003849    	0.003677    	0.004026    
533         	1           	10          	0.00398     	0.003674    	0.004294    
534         	1           	10          	0.003612    	0.003428    	0.0038      
535         	1           	10          	0.003396    	0.003517    	0.003272    
536         	1           	10          	0.00344     	0.003857    	0.003012    
537         	1           	10          	0.003585    	0.003672    	0.003496    
538         	1           	10          	0.003606    	0.003679    	0.003531    
539         	1           	10          	0.003709    	0.003641    	0.003778    
540         	1           	10          	0.003999    	0.003845    	0.004157    
541         	1           	10          	0.003815    	0.003467    	0.004173    
542         	1           	10          	0.003996    	0.003553    	0.004453    
543         	1           	10          	0.003792    	0.003473    	0.004121    
544         	1           	10          	0.003579    	0.002964    	0.004212    
545         	1           	10          	0.003125    	0.002484    	0.003786    
546         	1           	10          	0.003034    	0.002188    	0.003908    
547         	1           	10          	0.003158    	0.002521    	0.003818    
548         	1           	10          	0.003737    	0.003017    	0.004484    
549         	1           	10          	0.003684    	0.003066    	0.004324    
550         	1           	10          	0.003589    	0.003577    	0.003601    
551         	1           	10          	0.003802    	0.00391     	0.003691    
552         	1           	10          	0.003592    	0.003745    	0.003432    
553         	1           	10          	0.00378     	0.003921    	0.003634    
554         	1           	10          	0.003922    	0.003664    	0.004191    
555         	1           	10          	0.004432    	0.003956    	0.004928    
556         	1           	10          	0.00411     	0.003913    	0.004316    
557         	1           	10          	0.003911    	0.003793    	0.004034    
558         	1           	10          	0.004043    	0.004351    	0.003723    
559         	1           	10          	0.003452    	0.003575    	0.003325    
560         	1           	10          	0.003306    	0.003283    	0.00333     
561         	1           	10          	0.003227    	0.003329    	0.003122    
562         	1           	10          	0.003525    	0.003523    	0.003527    
563         	1           	10          	0.003697    	0.003289    	0.004122    
564         	1           	10          	0.003518    	0.003298    	0.003747    
565         	1           	9.95        	0.003606    	0.003571    	0.003642    
566         	1           	9.95        	0.003539    	0.003641    	0.003433    
567         	1           	9.95        	0.003588    	0.003489    	0.003691    
568         	1           	9.95        	0.003686    	0.003351    	0.004033    
569         	1           	9.95        	0.004275    	0.004114    	0.004443    
570         	1           	9.95        	0.004363    	0.003971    	0.004771    
571         	1           	9.9         	0.004581    	0.004245    	0.00493     
572         	1           	9.95        	0.004724    	0.003942    	0.005538    
573         	1           	9.95        	0.004593    	0.003866    	0.005352    
574         	1           	10          	0.004887    	0.004179    	0.005625    
575         	1           	9.95        	0.004728    	0.004132    	0.005351    
576         	1           	9.9         	0.004594    	0.004294    	0.004907    
577         	1           	9.9         	0.004343    	0.00445     	0.004232    
578         	1           	9.9         	0.004312    	0.004497    	0.00412     
579         	1           	9.9         	0.004038    	0.00395     	0.00413     
580         	1           	9.9         	0.003748    	0.003775    	0.003719    
581         	1           	9.85        	0.003919    	0.0042      	0.003625    
582         	1           	9.9         	0.004556    	0.00447     	0.004647    
583         	1           	10          	0.004015    	0.003981    	0.00405     
584         	1           	9.85        	0.004161    	0.004539    	0.003768    
585         	1           	9.95        	0.00431     	0.005383    	0.003194    
586         	1           	9.95        	0.003979    	0.004769    	0.003159    
587         	1           	9.9         	0.003864    	0.004058    	0.003664    
588         	1           	9.95        	0.003642    	0.003934    	0.00334     
589         	1           	10          	0.003636    	0.004325    	0.002919    
590         	1           	10          	0.003672    	0.004369    	0.002947    
591         	1           	10          	0.003914    	0.004227    	0.003589    
592         	1           	10          	0.003737    	0.004433    	0.003012    
593         	1           	10          	0.003701    	0.004317    	0.003059    
594         	1           	10          	0.003784    	0.004162    	0.00339     
595         	1           	10          	0.004145    	0.004397    	0.003882    
596         	1           	9.95        	0.00448     	0.004637    	0.004317    
597         	1           	9.9         	0.004439    	0.004651    	0.004219    
598         	1           	9.95        	0.00425     	0.00469     	0.003792    
599         	1           	9.9         	0.003833    	0.004217    	0.003433    
600         	1           	9.95        	0.003841    	0.004451    	0.003205    
601         	1           	9.95        	0.003726    	0.004449    	0.002971    
602         	1           	9.95        	0.00366     	0.004375    	0.002912    
603         	1           	10          	0.004037    	0.00498     	0.003051    
604         	1           	10          	0.004214    	0.005057    	0.003333    
605         	1           	10          	0.003874    	0.004794    	0.002913    
606         	1           	10          	0.00387     	0.004436    	0.003279    
607         	1           	10          	0.003921    	0.004342    	0.003481    
608         	1           	10          	0.003847    	0.004124    	0.003558    
609         	1           	10          	0.004187    	0.004074    	0.004306    
610         	1           	9.9         	0.004488    	0.004094    	0.0049      
611         	1           	9.9         	0.004228    	0.003535    	0.004952    
612         	1           	9.95        	0.003953    	0.003045    	0.004904    
613         	1           	9.95        	0.004098    	0.003856    	0.004352    
614         	1           	9.95        	0.004115    	0.003873    	0.004368    
615         	1           	9.85        	0.004457    	0.004529    	0.004381    
616         	1           	9.9         	0.004881    	0.004719    	0.005051    
617         	1           	9.9         	0.00473     	0.004205    	0.00528     
618         	1           	9.8         	0.0048      	0.00477     	0.00483     
619         	1           	9.95        	0.004678    	0.004889    	0.004458    
620         	1           	10          	0.004096    	0.004372    	0.003809    
621         	1           	9.95        	0.004249    	0.004436    	0.004053    
622         	1           	9.95        	0.003901    	0.003937    	0.003864    
623         	1           	10          	0.003574    	0.004094    	0.003028    
624         	1           	9.9         	0.003831    	0.004106    	0.003543    
625         	1           	9.95        	0.004169    	0.00452     	0.003801    
626         	1           	9.95        	0.004467    	0.004993    	0.003916    
627         	1           	9.95        	0.004559    	0.005042    	0.004054    
628         	1           	9.9         	0.00479     	0.00542     	0.00413     
629         	1           	9.9         	0.004628    	0.00522     	0.004008    
630         	1           	9.9         	0.005123    	0.005768    	0.004449    
631         	1           	9.9         	0.004741    	0.005079    	0.004389    
632         	1           	9.9         	0.004224    	0.004526    	0.003908    
633         	1           	9.9         	0.004287    	0.004272    	0.004302    
634         	1           	9.9         	0.004209    	0.004057    	0.004368    
635         	1           	9.85        	0.003851    	0.003323    	0.004401    
636         	1           	9.9         	0.003501    	0.003255    	0.003758    
637         	1           	9.9         	0.003582    	0.003267    	0.00391     
638         	1           	9.9         	0.003264    	0.002809    	0.003737    
639         	1           	9.9         	0.003732    	0.00337     	0.004109    
640         	1           	9.95        	0.003709    	0.003348    	0.004086    
641         	1           	9.85        	0.003536    	0.003458    	0.003617    
642         	1           	9.95        	0.003208    	0.00307     	0.003353    
643         	1           	10          	0.003389    	0.003306    	0.003476    
644         	1           	9.95        	0.003689    	0.003324    	0.004073    
645         	1           	9.9         	0.003655    	0.003662    	0.003646    
646         	1           	9.85        	0.003787    	0.003724    	0.003854    
647         	1           	9.85        	0.003836    	0.004273    	0.003377    
648         	1           	9.95        	0.004428    	0.004448    	0.004406    
649         	1           	9.75        	0.004167    	0.004208    	0.004124    
650         	1           	9.75        	0.003649    	0.003979    	0.003302    
651         	1           	9.75        	0.00361     	0.003994    	0.003206    
652         	1           	9.7         	0.003074    	0.003204    	0.002937    
653         	1           	9.55        	0.003158    	0.003205    	0.00311     
654         	1           	9.7         	0.003717    	0.00368     	0.003757    
655         	1           	9.65        	0.003622    	0.003437    	0.003815    
656         	1           	9.75        	0.003595    	0.003289    	0.003917    
657         	1           	9.65        	0.003501    	0.003022    	0.004003    
658         	1           	9.65        	0.003289    	0.003127    	0.00346     
659         	1           	9.65        	0.003511    	0.00322     	0.003816    
660         	1           	9.7         	0.003627    	0.003466    	0.003797    
661         	1           	9.65        	0.00359     	0.003676    	0.003499    
662         	1           	9.55        	0.003728    	0.003982    	0.003462    
663         	1           	9.5         	0.003579    	0.003653    	0.0035      
664         	1           	9.5         	0.003737    	0.003668    	0.00381     
665         	1           	9.6         	0.003592    	0.003388    	0.003807    
666         	1           	9.55        	0.003493    	0.003362    	0.003632    
667         	1           	9.55        	0.003232    	0.003453    	0.002998    
668         	1           	9.6         	0.003256    	0.003423    	0.003079    
669         	1           	9.65        	0.003719    	0.003314    	0.004147    
670         	1           	9.6         	0.004073    	0.003486    	0.004693    
671         	1           	9.6         	0.003869    	0.003843    	0.003897    
672         	1           	9.6         	0.003637    	0.003901    	0.003359    
673         	1           	9.65        	0.003579    	0.003892    	0.003248    
674         	1           	9.75        	0.003965    	0.004226    	0.003689    
675         	1           	9.7         	0.003916    	0.00393     	0.0039      
676         	1           	9.75        	0.004402    	0.004134    	0.004686    
677         	1           	9.8         	0.003888    	0.003727    	0.004058    
678         	1           	9.7         	0.004044    	0.003581    	0.00453     
679         	1           	9.65        	0.004046    	0.003485    	0.004636    
680         	1           	9.5         	0.003989    	0.003323    	0.004689    
681         	1           	9.55        	0.00435     	0.00384     	0.004886    
682         	1           	9.65        	0.004367    	0.003887    	0.004871    
683         	1           	9.65        	0.004677    	0.004348    	0.005024    
684         	1           	9.75        	0.004489    	0.003642    	0.005378    
685         	1           	9.8         	0.004155    	0.003336    	0.005015    
686         	1           	9.75        	0.004059    	0.003511    	0.004635    
687         	1           	9.7         	0.004118    	0.003629    	0.004633    
688         	1           	9.75        	0.004333    	0.003938    	0.004749    
689         	1           	9.7         	0.004252    	0.004414    	0.004082    
690         	1           	9.8         	0.004699    	0.004839    	0.004551    
691         	1           	9.75        	0.004584    	0.004326    	0.004856    
692         	1           	9.7         	0.004605    	0.004172    	0.005059    
693         	1           	9.6         	0.00461     	0.004462    	0.004766    
694         	1           	9.6         	0.004442    	0.004178    	0.004719    
695         	1           	9.5         	0.004109    	0.00391     	0.004318    
696         	1           	9.45        	0.004102    	0.003677    	0.004549    
697         	1           	9.45        	0.004086    	0.003779    	0.004408    
698         	1           	9.5         	0.003645    	0.003433    	0.003868    
699         	1           	9.5         	0.003621    	0.003761    	0.003475    
700         	1           	9.5         	0.003775    	0.004212    	0.003316    
701         	1           	9.35        	0.004081    	0.004188    	0.00397     
702         	1           	9.4         	0.003791    	0.003647    	0.003943    
703         	1           	9.35        	0.003974    	0.003797    	0.004161    
704         	1           	9.3         	0.003727    	0.003243    	0.004235    
705         	1           	9.35        	0.003666    	0.002965    	0.004404    
706         	1           	9.3         	0.004237    	0.003019    	0.005515    
707         	1           	9.3         	0.004788    	0.003545    	0.006095    
708         	1           	9.3         	0.004749    	0.003953    	0.005585    
709         	1           	9.4         	0.004963    	0.00419     	0.005775    
710         	1           	9.35        	0.004538    	0.003655    	0.005465    
711         	1           	9.3         	0.004292    	0.003708    	0.004907    
712         	1           	9.3         	0.004705    	0.004077    	0.005365    
713         	1           	9.4         	0.004422    	0.003688    	0.005192    
714         	1           	9.4         	0.004146    	0.003501    	0.004825    
715         	1           	9.45        	0.003753    	0.003334    	0.004193    
716         	1           	9.45        	0.003562    	0.003124    	0.004022    
717         	1           	9.5         	0.003272    	0.003056    	0.0035      
718         	1           	9.5         	0.003249    	0.002761    	0.003763    
719         	1           	9.4         	0.003329    	0.003148    	0.003519    
720         	1           	9.55        	0.003088    	0.002802    	0.003389    
721         	1           	9.45        	0.002987    	0.002797    	0.003188    
722         	1           	9.4         	0.003057    	0.003201    	0.002906    
723         	1           	9.45        	0.003156    	0.002987    	0.003334    
724         	1           	9.5         	0.003038    	0.002779    	0.003311    
725         	1           	9.35        	0.003093    	0.002985    	0.003207    
726         	1           	9.35        	0.00352     	0.003517    	0.003523    
727         	1           	9.35        	0.003441    	0.003601    	0.003272    
728         	1           	9.15        	0.003597    	0.00325     	0.003959    
729         	1           	9.3         	0.003964    	0.003548    	0.0044      
730         	1           	9.25        	0.003746    	0.003331    	0.00418     
731         	1           	9.3         	0.004014    	0.003245    	0.00482     
732         	1           	9.25        	0.003898    	0.002958    	0.004883    
733         	1           	9.2         	0.003215    	0.002772    	0.00368     
734         	1           	9.2         	0.00349     	0.002948    	0.004056    
735         	1           	9.3         	0.003569    	0.003654    	0.00348     
736         	1           	9.25        	0.003845    	0.003944    	0.003741    
737         	1           	9.3         	0.003621    	0.004326    	0.002883    
738         	1           	9.15        	0.003746    	0.003837    	0.003651    
739         	1           	9.15        	0.003824    	0.003884    	0.003762    
740         	1           	9.15        	0.003533    	0.003622    	0.003439    
741         	1           	9.15        	0.003918    	0.003976    	0.003857    
742         	1           	9.1         	0.003835    	0.004104    	0.003554    
743         	1           	9.1         	0.004016    	0.004386    	0.00363     
744         	1           	9.1         	0.003771    	0.004214    	0.003307    
745         	1           	9.15        	0.003586    	0.003921    	0.003237    
746         	1           	9.15        	0.003521    	0.003712    	0.003322    
747         	1           	9.1         	0.003372    	0.003198    	0.003554    
748         	1           	9.1         	0.003156    	0.003248    	0.003059    
749         	1           	9.15        	0.003518    	0.003849    	0.003174    
750         	1           	9.2         	0.00381     	0.003463    	0.004172    
751         	1           	9.25        	0.003683    	0.003295    	0.004088    
752         	1           	9.25        	0.004215    	0.004042    	0.004396    
753         	1           	9.25        	0.003911    	0.003418    	0.004425    
754         	1           	9.25        	0.00374     	0.003321    	0.004176    
755         	1           	9.25        	0.004247    	0.00349     	0.005035    
756         	1           	9.3         	0.003846    	0.003401    	0.004311    
757         	1           	9.3         	0.004149    	0.003139    	0.005204    
758         	1           	9.25        	0.004377    	0.003012    	0.005805    
759         	1           	9.25        	0.004665    	0.003269    	0.006127    
760         	1           	9.25        	0.004972    	0.003716    	0.006286    
761         	1           	9.3         	0.005178    	0.003353    	0.007086    
762         	1           	9.2         	0.005241    	0.003475    	0.007088    
763         	1           	9.2         	0.004848    	0.003354    	0.006411    
764         	1           	9.3         	0.00422     	0.002754    	0.005751    
765         	1           	9.25        	0.004543    	0.002443    	0.006735    
766         	1           	9.3         	0.00449     	0.002686    	0.006372    
767         	1           	9.35        	0.00454     	0.002857    	0.006295    
768         	1           	9.3         	0.004316    	0.00301     	0.005678    
769         	1           	9.3         	0.004041    	0.003159    	0.004958    
770         	1           	9.3         	0.004151    	0.003339    	0.004994    
771         	1           	9.25        	0.004395    	0.003634    	0.005185    
772         	1           	9.25        	0.004276    	0.003379    	0.005208    
773         	1           	9.35        	0.004344    	0.003581    	0.005137    
774         	1           	9.2         	0.004606    	0.003912    	0.005328    
775         	1           	9.15        	0.005075    	0.00423     	0.005954    
776         	1           	9.15        	0.005206    	0.004342    	0.006104    
777         	1           	9.2         	0.005068    	0.004544    	0.005614    
778         	1           	9.2         	0.004696    	0.004648    	0.004745    
779         	1           	9.25        	0.004238    	0.004185    	0.004294    
780         	1           	9.25        	0.004479    	0.004517    	0.00444     
781         	1           	9.15        	0.00462     	0.004597    	0.004645    
782         	1           	9.15        	0.0041      	0.003865    	0.004344    
783         	1           	9.15        	0.003655    	0.003466    	0.003852    
784         	1           	9.15        	0.003379    	0.00292     	0.003856    
785         	1           	9.15        	0.003436    	0.002855    	0.004041    
786         	1           	9.2         	0.003169    	0.003043    	0.003301    
787         	1           	9.2         	0.003096    	0.002856    	0.003347    
788         	1           	9.1         	0.003611    	0.003523    	0.003704    
789         	1           	9.1         	0.003735    	0.003922    	0.003539    
790         	1           	9.1         	0.003648    	0.003831    	0.003457    
791         	1           	9.15        	0.003953    	0.00387     	0.004039    
792         	1           	9.1         	0.003986    	0.003679    	0.004307    
793         	1           	9.2         	0.004116    	0.00363     	0.004625    
794         	1           	9.3         	0.003689    	0.003818    	0.003554    
795         	1           	9.1         	0.003777    	0.004047    	0.003496    
796         	1           	9.1         	0.004053    	0.004416    	0.003675    
797         	1           	9.1         	0.003493    	0.003711    	0.003267    
798         	1           	9.15        	0.00401     	0.004185    	0.003827    
799         	1           	9.15        	0.004041    	0.004555    	0.003507    
800         	1           	9.1         	0.003992    	0.004148    	0.003831    
801         	1           	9.1         	0.003903    	0.00421     	0.003585    
802         	1           	9.1         	0.004242    	0.004555    	0.003917    
803         	1           	9.1         	0.004434    	0.004311    	0.004562    
804         	1           	9.05        	0.004619    	0.004738    	0.004495    
805         	1           	9.05        	0.004575    	0.004778    	0.004363    
806         	1           	9.05        	0.00436     	0.004268    	0.004456    
807         	1           	9.05        	0.004491    	0.004374    	0.004611    
808         	1           	9.05        	0.004019    	0.00377     	0.004278    
809         	1           	9           	0.003545    	0.003572    	0.003516    
810         	1           	9           	0.003561    	0.003854    	0.003257    
811         	1           	9           	0.003444    	0.003078    	0.003825    
812         	1           	9           	0.003154    	0.002873    	0.003445    
813         	1           	9           	0.003402    	0.003417    	0.003386    
814         	1           	9           	0.003359    	0.003589    	0.00312     
815         	1           	9           	0.003173    	0.003578    	0.002753    
816         	1           	9           	0.003547    	0.00379     	0.003294    
817         	1           	9           	0.00383     	0.003587    	0.004084    
818         	1           	9           	0.00432     	0.004146    	0.004501    
819         	1           	9           	0.00447     	0.004565    	0.004371    
820         	1           	9           	0.004176    	0.004182    	0.00417     
821         	1           	9           	0.003844    	0.003781    	0.003909    
822         	1           	9           	0.004317    	0.004313    	0.004321    
823         	1           	9           	0.004611    	0.004759    	0.004458    
824         	1           	9           	0.004545    	0.005055    	0.004015    
825         	1           	9           	0.004099    	0.004737    	0.003435    
826         	1           	9           	0.003765    	0.004174    	0.003339    
827         	1           	9           	0.003544    	0.003966    	0.003106    
828         	1           	9           	0.003533    	0.004058    	0.002986    
829         	1           	9           	0.003621    	0.00443     	0.00278     
830         	1           	9           	0.003914    	0.004871    	0.002919    
831         	1           	9           	0.003699    	0.005069    	0.002272    
832         	1           	9           	0.003443    	0.005109    	0.00171     
833         	1           	9           	0.003414    	0.004607    	0.002173    
834         	1           	9           	0.003834    	0.005195    	0.002421    
835         	1           	9           	0.003856    	0.005131    	0.002531    
836         	1           	9           	0.003664    	0.004517    	0.002779    
837         	1           	9           	0.003671    	0.004771    	0.002529    
838         	1           	9           	0.003729    	0.004285    	0.003151    
839         	1           	9           	0.003935    	0.004236    	0.003622    
840         	1           	9           	0.003755    	0.003778    	0.003731    
841         	1           	9           	0.004146    	0.004065    	0.00423     
842         	1           	9           	0.003582    	0.003798    	0.003357    
843         	1           	9           	0.003819    	0.004175    	0.003447    
844         	1           	9           	0.003714    	0.003841    	0.003583    
845         	1           	9           	0.003862    	0.003733    	0.003996    
846         	1           	9           	0.003654    	0.003747    	0.003558    
847         	1           	9           	0.003915    	0.003659    	0.004179    
848         	1           	9           	0.003867    	0.003611    	0.004132    
849         	1           	9           	0.004122    	0.003906    	0.004346    
850         	1           	9           	0.00353     	0.003376    	0.00369     
851         	1           	9           	0.003609    	0.00331     	0.003918    
852         	1           	9           	0.003602    	0.003421    	0.003789    
853         	1           	9           	0.004113    	0.003965    	0.004266    
854         	1           	9           	0.004724    	0.004434    	0.005024    
855         	1           	9           	0.00452     	0.004213    	0.004839    
856         	1           	9           	0.004886    	0.00424     	0.005554    
857         	1           	9           	0.004731    	0.00407     	0.005415    
858         	1           	9           	0.004561    	0.004065    	0.005074    
859         	1           	9           	0.004528    	0.004165    	0.004904    
860         	1           	9           	0.004472    	0.003967    	0.004995    
861         	1           	9           	0.003932    	0.003449    	0.004433    
862         	1           	9           	0.003786    	0.003322    	0.004268    
863         	1           	9           	0.004179    	0.003874    	0.004496    
864         	1           	9           	0.004347    	0.003887    	0.004824    
865         	1           	9           	0.004246    	0.003393    	0.005134    
866         	1           	9           	0.004315    	0.003508    	0.005154    
867         	1           	9           	0.004569    	0.003712    	0.00546     
868         	1           	9           	0.004334    	0.003313    	0.005399    
869         	1           	9           	0.00398     	0.003069    	0.00493     
870         	1           	9           	0.00417     	0.003523    	0.004844    
871         	1           	9           	0.00418     	0.00352     	0.004869    
872         	1           	9           	0.004395    	0.003584    	0.00524     
873         	1           	9           	0.003836    	0.003313    	0.004382    
874         	1           	9           	0.003944    	0.003455    	0.004454    
875         	1           	9           	0.003433    	0.003272    	0.003601    
876         	1           	9           	0.003622    	0.002943    	0.004327    
877         	1           	9           	0.003853    	0.002891    	0.004855    
878         	1           	9           	0.003458    	0.002603    	0.004351    
879         	1           	9           	0.003318    	0.002519    	0.004151    
880         	1           	9           	0.003183    	0.002568    	0.003822    
881         	1           	9           	0.002927    	0.002138    	0.003748    
882         	1           	9           	0.003039    	0.002614    	0.003483    
883         	1           	9           	0.003222    	0.00259     	0.00388     
884         	1           	9           	0.003311    	0.003174    	0.003452    
885         	1           	9           	0.00315     	0.002807    	0.003509    
886         	1           	9           	0.003199    	0.00269     	0.00373     
887         	1           	9           	0.002747    	0.002055    	0.003468    
888         	1           	9           	0.002997    	0.002536    	0.003477    
889         	1           	9           	0.002815    	0.002542    	0.003099    
890         	1           	9           	0.003293    	0.002906    	0.003693    
891         	1           	9           	0.003305    	0.003041    	0.003579    
892         	1           	9           	0.003193    	0.003052    	0.00334     
893         	1           	9           	0.002847    	0.002661    	0.00304     
894         	1           	9           	0.002907    	0.002877    	0.002939    
895         	1           	9           	0.002883    	0.002729    	0.003043    
896         	1           	9           	0.002946    	0.002582    	0.003322    
897         	1           	9           	0.003031    	0.003033    	0.003028    
898         	1           	9           	0.003305    	0.003139    	0.003477    
899         	1           	9           	0.003003    	0.002903    	0.003108    
900         	1           	9           	0.002632    	0.00269     	0.002571    
901         	1           	9           	0.002552    	0.002369    	0.002742    
902         	1           	9           	0.002694    	0.002436    	0.002961    
903         	1           	9           	0.002491    	0.002091    	0.002908    
904         	1           	9           	0.002296    	0.001801    	0.00281     
905         	1           	9           	0.00246     	0.001722    	0.003228    
906         	1           	9           	0.002633    	0.001629    	0.003677    
907         	1           	9           	0.00255     	0.00144     	0.003708    
908         	1           	9           	0.002941    	0.001506    	0.004439    
909         	1           	9           	0.003068    	0.001851    	0.004338    
910         	1           	9           	0.003211    	0.002011    	0.004466    
911         	1           	9           	0.00309     	0.002132    	0.00409     
912         	1           	9           	0.003424    	0.002721    	0.004158    
913         	1           	9           	0.003743    	0.003187    	0.004324    
914         	1           	9           	0.003748    	0.003758    	0.003737    
915         	1           	9           	0.003195    	0.003124    	0.003269    
916         	1           	9           	0.003194    	0.003117    	0.003274    
917         	1           	9           	0.003493    	0.003814    	0.003159    
918         	1           	9           	0.003131    	0.003263    	0.002993    
919         	1           	9           	0.003263    	0.003691    	0.002818    
920         	1           	9           	0.003585    	0.004129    	0.003018    
921         	1           	9           	0.003463    	0.004047    	0.002854    
922         	1           	9           	0.003409    	0.003858    	0.00294     
923         	1           	9           	0.003698    	0.004184    	0.003189    
924         	1           	9           	0.004187    	0.004727    	0.003623    
925         	1           	9           	0.004112    	0.004733    	0.003462    
926         	1           	9           	0.004559    	0.005217    	0.003872    
927         	1           	9           	0.004439    	0.004825    	0.004037    
928         	1           	9           	0.004287    	0.004847    	0.003702    
929         	1           	9           	0.004438    	0.004394    	0.004484    
930         	1           	9           	0.004757    	0.00511     	0.004388    
931         	1           	9           	0.004645    	0.004928    	0.004349    
932         	1           	9           	0.004379    	0.004413    	0.004343    
933         	1           	9           	0.004219    	0.004709    	0.003705    
934         	1           	9           	0.003808    	0.00401     	0.003596    
935         	1           	9           	0.00389     	0.004287    	0.003474    
936         	1           	9           	0.003845    	0.004335    	0.003332    
937         	1           	9           	0.004027    	0.004723    	0.003296    
938         	1           	9           	0.004483    	0.005331    	0.003591    
939         	1           	9           	0.00454     	0.005731    	0.003284    
940         	1           	9           	0.00509     	0.006023    	0.004106    
941         	1           	9           	0.004896    	0.006188    	0.003534    
942         	1           	9           	0.004731    	0.005777    	0.00363     
943         	1           	9           	0.004841    	0.005822    	0.003807    
944         	1           	9           	0.004626    	0.005116    	0.00411     
945         	1           	9           	0.004779    	0.004904    	0.004648    
946         	1           	9           	0.004804    	0.005471    	0.004102    
947         	1           	9           	0.004743    	0.005158    	0.004308    
948         	1           	9           	0.004695    	0.004787    	0.004599    
949         	1           	9           	0.004366    	0.004121    	0.004623    
950         	1           	9           	0.004268    	0.004231    	0.004307    
951         	1           	9           	0.003688    	0.003638    	0.00374     
952         	1           	9           	0.003956    	0.004204    	0.003694    
953         	1           	9           	0.004088    	0.004221    	0.003948    
954         	1           	9           	0.003811    	0.003872    	0.003748    
955         	1           	9           	0.003796    	0.004008    	0.003573    
956         	1           	9           	0.003778    	0.003725    	0.003833    
957         	1           	9           	0.00333     	0.003615    	0.003032    
958         	1           	9           	0.004173    	0.004515    	0.003813    
959         	1           	9           	0.004       	0.004298    	0.003686    
960         	1           	9           	0.004204    	0.004356    	0.004043    
961         	1           	9           	0.004255    	0.004276    	0.004232    
962         	1           	9           	0.00445     	0.00485     	0.00403     
963         	1           	9           	0.004661    	0.004305    	0.005036    
964         	1           	9           	0.004254    	0.003996    	0.004524    
965         	1           	9           	0.004734    	0.004326    	0.005163    
966         	1           	9           	0.004244    	0.003914    	0.004591    
967         	1           	9           	0.00475     	0.004306    	0.005215    
968         	1           	9           	0.004442    	0.004447    	0.004436    
969         	1           	9           	0.004737    	0.004555    	0.004927    
970         	1           	9           	0.004993    	0.004575    	0.005429    
971         	1           	9           	0.004809    	0.004894    	0.00472     
972         	1           	9           	0.004946    	0.005383    	0.004492    
973         	1           	8.95        	0.004917    	0.005401    	0.004414    
974         	1           	8.95        	0.004837    	0.005336    	0.004316    
975         	1           	9           	0.005043    	0.005622    	0.00444     
976         	1           	9           	0.005058    	0.005489    	0.004609    
977         	1           	9           	0.00489     	0.005418    	0.00434     
978         	1           	9           	0.004664    	0.005387    	0.003911    
979         	1           	9           	0.00477     	0.005427    	0.004086    
980         	1           	9           	0.004725    	0.005196    	0.004234    
981         	1           	9           	0.004635    	0.004499    	0.004778    
982         	1           	9           	0.003963    	0.003557    	0.004386    
983         	1           	9           	0.003894    	0.002886    	0.004944    
984         	1           	9           	0.004071    	0.003154    	0.005026    
985         	1           	9           	0.004186    	0.00346     	0.00494     
986         	1           	9           	0.004156    	0.003171    	0.005178    
987         	1           	9           	0.004001    	0.003337    	0.00469     
988         	1           	8.95        	0.004266    	0.003941    	0.004603    
989         	1           	9           	0.004044    	0.0038      	0.004298    
990         	1           	9           	0.003823    	0.003686    	0.003964    
991         	1           	9           	0.004267    	0.004161    	0.004377    
992         	1           	9           	0.004149    	0.004134    	0.004165    
993         	1           	9           	0.003568    	0.003676    	0.003456    
994         	1           	9           	0.003787    	0.003687    	0.00389     
995         	1           	9           	0.003784    	0.003699    	0.003873    
996         	1           	9           	0.003676    	0.003459    	0.003902    
997         	1           	9           	0.003726    	0.003694    	0.003759    
998         	1           	9           	0.003819    	0.004187    	0.003437    
999         	1           	9           	0.003798    	0.003675    	0.003926    
1000        	1           	9           	0.003452    	0.003553    	0.003348    
