replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	2140        	11          	0.8323      	0.831       
1           	2141        	11          	0.8302      	0.8322      
1           	2142        	11          	0.8285      	0.829       
1           	2143        	11          	0.8248      	0.8265      
1           	2144        	11          	0.8241      	0.8231      
1           	2145        	11          	0.8321      	0.8233      
1           	2146        	11          	0.8282      	0.826       
1           	2147        	11          	0.8254      	0.8266      
1           	2148        	11          	0.8257      	0.8291      
1           	2149        	11          	0.83        	0.8239      
1           	2150        	11          	0.8235      	0.8225      
1           	2151        	11          	0.8209      	0.8231      
1           	2152        	11          	0.8245      	0.8249      
1           	2153        	11          	0.8242      	0.8251      
1           	2154        	11          	0.8221      	0.8252      
1           	2155        	11          	0.8298      	0.827       
1           	2156        	11          	0.823       	0.8239      
1           	2157        	11          	0.8325      	0.8258      
1           	2158        	11          	0.8236      	0.8257      
1           	2159        	11          	0.826       	0.8249      
1           	2160        	11          	0.8222      	0.8245      
1           	2161        	11          	0.8247      	0.8249      
1           	2162        	11          	0.8234      	0.8264      
1           	2163        	11          	0.8297      	0.8259      
1           	2164        	11          	0.8251      	0.8276      
1           	2165        	11          	0.8192      	0.826       
1           	2166        	11          	0.8273      	0.8261      
1           	2167        	11          	0.8277      	0.8263      
1           	2168        	11          	0.8227      	0.8271      
1           	2169        	11          	0.8252      	0.8275      
1           	2170        	11          	0.828       	0.8269      
1           	2171        	11          	0.8211      	0.8256      
1           	2172        	11          	0.8269      	0.8239      
1           	2173        	11          	0.829       	0.8256      
1           	2174        	11          	0.8232      	0.823       
1           	2175        	11          	0.8224      	0.8228      
1           	2176        	11          	0.8261      	0.8228      
1           	2177        	11          	0.8285      	0.8243      
1           	2178        	11          	0.8232      	0.8277      
1           	2179        	11          	0.8265      	0.8268      
1           	2180        	11          	0.8305      	0.829       
1           	2181        	11          	0.8261      	0.8276      
1           	2182        	11          	0.8275      	0.8299      
1           	2183        	11          	0.8297      	0.8283      
1           	2184        	11          	0.8248      	0.8279      
1           	2185        	11          	0.8254      	0.8295      
1           	2186        	11          	0.8318      	0.8302      
1           	2187        	11          	0.8249      	0.83        
1           	2188        	11          	0.8288      	0.8316      
1           	2189        	11          	0.8318      	0.8309      
1           	2190        	11          	0.8346      	0.8313      
1           	2191        	11          	0.8275      	0.8286      
1           	2192        	11          	0.8296      	0.8318      
1           	2193        	11          	0.8302      	0.8313      
1           	2194        	11          	0.8341      	0.834       
1           	2195        	11          	0.8373      	0.8353      
1           	2196        	11          	0.8385      	0.8348      
1           	2197        	11          	0.8359      	0.8357      
1           	2198        	11          	0.8379      	0.8363      
1           	2199        	11          	0.8362      	0.8371      
1           	2200        	11          	0.842       	0.8375      
1           	2201        	11          	0.8362      	0.8392      
1           	2202        	11          	0.8429      	0.8412      
1           	2203        	11          	0.8351      	0.8418      
1           	2204        	11          	0.8444      	0.8401      
1           	2205        	11          	0.8371      	0.8381      
1           	2206        	11          	0.8324      	0.8357      
1           	2207        	11          	0.8354      	0.8346      
1           	2208        	11          	0.8338      	0.8318      
1           	2209        	11          	0.8293      	0.8299      
1           	2210        	11          	0.8313      	0.8289      
1           	2211        	11          	0.8243      	0.8291      
1           	2212        	11          	0.8249      	0.8273      
1           	2213        	11          	0.8276      	0.826       
1           	2214        	11          	0.8252      	0.8255      
1           	2215        	11          	0.8201      	0.823       
1           	2216        	11          	0.8255      	0.8252      
1           	2217        	11          	0.8175      	0.8246      
1           	2218        	11          	0.8234      	0.8243      
1           	2219        	11          	0.819       	0.8256      
1           	2220        	11          	0.8269      	0.8247      
1           	2221        	11          	0.8284      	0.8241      
1           	2222        	11          	0.8296      	0.8245      
1           	2223        	11          	0.8256      	0.8267      
1           	2224        	11          	0.8304      	0.8288      
1           	2225        	11          	0.8293      	0.8321      
1           	2226        	11          	0.8319      	0.8305      
1           	2227        	11          	0.8253      	0.8286      
1           	2228        	11          	0.8354      	0.8301      
1           	2229        	11          	0.832       	0.8314      
1           	2230        	11          	0.831       	0.8327      
1           	2231        	11          	0.8308      	0.8331      
1           	2232        	11          	0.8301      	0.832       
1           	2233        	11          	0.8364      	0.833       
1           	2234        	11          	0.8298      	0.8319      
1           	2235        	11          	0.834       	0.835       
1           	2236        	11          	0.8355      	0.8349      
1           	2237        	11          	0.8416      	0.8369      
1           	2238        	11          	0.835       	0.8388      
1           	2239        	11          	0.8473      	0.8413      
1           	2240        	11          	0.8436      	0.843       
1           	2241        	11          	0.8446      	0.8442      
1           	2242        	11          	0.8412      	0.8436      
1           	2243        	11          	0.8423      	0.8425      
1           	2244        	11          	0.844       	0.8414      
1           	2245        	11          	0.8395      	0.8409      
1           	2246        	11          	0.8495      	0.8416      
1           	2247        	11          	0.8432      	0.8406      
1           	2248        	11          	0.8401      	0.8394      
1           	2249        	11          	0.8363      	0.8423      
1           	2250        	11          	0.8407      	0.8424      
1           	2251        	11          	0.8375      	0.8417      
1           	2252        	11          	0.8463      	0.843       
1           	2253        	11          	0.8484      	0.8453      
1           	2254        	11          	0.843       	0.8451      
1           	2255        	11          	0.8475      	0.8442      
1           	2256        	11          	0.8463      	0.8432      
1           	2257        	11          	0.8389      	0.8438      
1           	2258        	11          	0.8505      	0.8435      
1           	2259        	11          	0.8417      	0.8442      
1           	2260        	11          	0.8469      	0.8448      
1           	2261        	11          	0.8458      	0.8426      
1           	2262        	11          	0.8513      	0.8435      
1           	2263        	11          	0.8413      	0.843       
1           	2264        	11          	0.8413      	0.843       
1           	2265        	11          	0.8457      	0.8427      
1           	2266        	11          	0.8453      	0.8418      
1           	2267        	11          	0.846       	0.8446      
1           	2268        	11          	0.8447      	0.8441      
1           	2269        	11          	0.8468      	0.8461      
1           	2270        	11          	0.8447      	0.8432      
1           	2271        	11          	0.8433      	0.8423      
1           	2272        	11          	0.8438      	0.8421      
1           	2273        	11          	0.8458      	0.8437      
1           	2274        	11          	0.8452      	0.843       
1           	2275        	11          	0.8403      	0.8442      
1           	2276        	11          	0.8469      	0.8455      
1           	2277        	11          	0.8515      	0.8472      
1           	2278        	11          	0.8523      	0.8493      
1           	2279        	11          	0.8485      	0.8484      
1           	2280        	11          	0.8404      	0.8461      
1           	2281        	11          	0.8439      	0.8456      
1           	2282        	11          	0.851       	0.8457      
1           	2283        	11          	0.8486      	0.8475      
1           	2284        	11          	0.8454      	0.8477      
1           	2285        	11          	0.8524      	0.8511      
1           	2286        	11          	0.8482      	0.8523      
1           	2287        	11          	0.8518      	0.8529      
1           	2288        	11          	0.8515      	0.8534      
1           	2289        	11          	0.8555      	0.8544      
1           	2290        	11          	0.857       	0.8541      
1           	2291        	11          	0.8523      	0.8544      
1           	2292        	11          	0.8584      	0.8543      
1           	2293        	11          	0.8533      	0.8544      
1           	2294        	11          	0.8567      	0.8557      
1           	2295        	11          	0.8569      	0.8563      
1           	2296        	11          	0.8619      	0.8577      
1           	2297        	11          	0.8605      	0.8596      
1           	2298        	11          	0.8563      	0.859       
1           	2299        	11          	0.8515      	0.8594      
1           	2300        	11          	0.8623      	0.8604      
1           	2301        	11          	0.8617      	0.8619      
1           	2302        	11          	0.8685      	0.8623      
1           	2303        	11          	0.8631      	0.864       
1           	2304        	11          	0.8661      	0.8645      
1           	2305        	11          	0.86        	0.8641      
1           	2306        	11          	0.8636      	0.8637      
1           	2307        	11          	0.8627      	0.8639      
1           	2308        	11          	0.8633      	0.8614      
1           	2309        	11          	0.8612      	0.8621      
1           	2310        	11          	0.8568      	0.8599      
1           	2311        	11          	0.8583      	0.8603      
1           	2312        	11          	0.8589      	0.8603      
1           	2313        	11          	0.861       	0.8617      
1           	2314        	11          	0.8622      	0.8628      
1           	2315        	11          	0.8622      	0.8626      
1           	2316        	11          	0.8626      	0.8637      
1           	2317        	11          	0.8645      	0.8649      
1           	2318        	11          	0.8637      	0.8647      
1           	2319        	11          	0.8693      	0.8635      
1           	2320        	11          	0.8547      	0.8627      
1           	2321        	11          	0.8597      	0.8635      
1           	2322        	11          	0.8626      	0.8631      
1           	2323        	11          	0.8606      	0.8624      
1           	2324        	11          	0.8649      	0.8635      
1           	2325        	11          	0.8649      	0.8646      
1           	2326        	11          	0.8651      	0.8643      
1           	2327        	11          	0.8614      	0.8653      
1           	2328        	11          	0.8669      	0.8662      
1           	2329        	11          	0.8649      	0.8657      
1           	2330        	11          	0.8638      	0.8649      
1           	2331        	11          	0.8639      	0.8653      
1           	2332        	11          	0.8675      	0.8644      
1           	2333        	11          	0.8702      	0.8653      
1           	2334        	11          	0.8594      	0.865       
1           	2335        	11          	0.863       	0.865       
1           	2336        	11          	0.8639      	0.8648      
1           	2337        	11          	0.8613      	0.8655      
1           	2338        	11          	0.8579      	0.8659      
1           	2339        	11          	0.8684      	0.8661      
1           	2340        	11          	0.8653      	0.8663      
1           	2341        	11          	0.8635      	0.8657      
1           	2342        	11          	0.8681      	0.866       
1           	2343        	11          	0.86        	0.8654      
1           	2344        	11          	0.8627      	0.8645      
1           	2345        	11          	0.8651      	0.8635      
1           	2346        	11          	0.8643      	0.8624      
1           	2347        	11          	0.8627      	0.8614      
1           	2348        	11          	0.8611      	0.8613      
1           	2349        	11          	0.8645      	0.8622      
1           	2350        	11          	0.8639      	0.8622      
1           	2351        	11          	0.859       	0.861       
1           	2352        	11          	0.8614      	0.8617      
1           	2353        	11          	0.8695      	0.8618      
1           	2354        	11          	0.8605      	0.8618      
1           	2355        	11          	0.8586      	0.8624      
1           	2356        	11          	0.8611      	0.8604      
1           	2357        	11          	0.8549      	0.8586      
1           	2358        	11          	0.8598      	0.8582      
1           	2359        	11          	0.8591      	0.8596      
1           	2360        	11          	0.8583      	0.8577      
1           	2361        	11          	0.8564      	0.8565      
1           	2362        	11          	0.8563      	0.8531      
1           	2363        	11          	0.8561      	0.852       
1           	2364        	11          	0.8551      	0.8541      
1           	2365        	11          	0.8521      	0.8574      
1           	2366        	11          	0.8598      	0.8583      
1           	2367        	11          	0.8588      	0.8587      
1           	2368        	11          	0.8602      	0.8585      
1           	2369        	11          	0.8555      	0.8586      
1           	2370        	11          	0.8525      	0.8564      
1           	2371        	11          	0.8563      	0.8574      
1           	2372        	11          	0.8547      	0.8585      
1           	2373        	11          	0.858       	0.8596      
1           	2374        	11          	0.8585      	0.8617      
1           	2375        	11          	0.8634      	0.8624      
1           	2376        	11          	0.8568      	0.8622      
1           	2377        	11          	0.8613      	0.8624      
1           	2378        	11          	0.8647      	0.863       
1           	2379        	11          	0.86        	0.8636      
1           	2380        	11          	0.865       	0.864       
1           	2381        	11          	0.8637      	0.8632      
1           	2382        	11          	0.8625      	0.8629      
1           	2383        	11          	0.863       	0.8614      
1           	2384        	11          	0.8562      	0.8609      
1           	2385        	11          	0.8588      	0.8588      
1           	2386        	11          	0.859       	0.8585      
1           	2387        	11          	0.861       	0.8566      
1           	2388        	11          	0.8553      	0.8564      
1           	2389        	11          	0.8577      	0.8573      
1           	2390        	11          	0.8593      	0.8559      
1           	2391        	11          	0.8516      	0.8567      
1           	2392        	11          	0.8632      	0.8571      
1           	2393        	11          	0.8589      	0.8578      
1           	2394        	11          	0.854       	0.8568      
1           	2395        	11          	0.8571      	0.8569      
1           	2396        	11          	0.8593      	0.8557      
1           	2397        	11          	0.8525      	0.8554      
1           	2398        	11          	0.8607      	0.8572      
1           	2399        	11          	0.8568      	0.8576      
1           	2400        	11          	0.859       	0.858       
1           	2401        	11          	0.8615      	0.8589      
1           	2402        	11          	0.862       	0.8591      
1           	2403        	11          	0.8606      	0.8586      
1           	2404        	11          	0.8627      	0.8582      
1           	2405        	11          	0.8535      	0.8581      
1           	2406        	11          	0.8618      	0.8587      
1           	2407        	11          	0.8539      	0.8578      
1           	2408        	11          	0.8636      	0.8576      
1           	2409        	11          	0.8582      	0.8572      
1           	2410        	11          	0.8644      	0.8583      
1           	2411        	11          	0.8535      	0.8574      
1           	2412        	11          	0.8578      	0.8569      
1           	2413        	11          	0.8535      	0.8559      
1           	2414        	11          	0.8561      	0.8551      
1           	2415        	11          	0.8484      	0.8543      
1           	2416        	11          	0.8537      	0.8539      
1           	2417        	11          	0.8558      	0.8527      
1           	2418        	11          	0.8607      	0.8524      
1           	2419        	11          	0.8531      	0.8519      
1           	2420        	11          	0.8499      	0.8511      
1           	2421        	11          	0.8498      	0.8496      
1           	2422        	11          	0.8458      	0.8497      
1           	2423        	11          	0.8526      	0.8491      
1           	2424        	11          	0.8513      	0.8493      
1           	2425        	11          	0.8494      	0.8495      
1           	2426        	11          	0.8512      	0.8509      
1           	2427        	11          	0.8499      	0.851       
1           	2428        	11          	0.8525      	0.8513      
1           	2429        	11          	0.8498      	0.8556      
1           	2430        	11          	0.8542      	0.854       
1           	2431        	11          	0.8544      	0.8544      
1           	2432        	11          	0.8552      	0.8544      
1           	2433        	11          	0.8592      	0.8562      
1           	2434        	11          	0.8613      	0.8584      
1           	2435        	11          	0.8607      	0.8597      
1           	2436        	11          	0.8604      	0.8605      
1           	2437        	11          	0.8618      	0.861       
1           	2438        	11          	0.8574      	0.8615      
1           	2439        	11          	0.8633      	0.8618      
1           	2440        	11          	0.8647      	0.8593      
1           	2441        	11          	0.8599      	0.859       
1           	2442        	11          	0.8624      	0.8599      
1           	2443        	11          	0.854       	0.8588      
1           	2444        	11          	0.855       	0.859       
1           	2445        	11          	0.8634      	0.8622      
1           	2446        	11          	0.8555      	0.8625      
1           	2447        	11          	0.8603      	0.8612      
1           	2448        	11          	0.8591      	0.8598      
1           	2449        	11          	0.8603      	0.8605      
1           	2450        	11          	0.8678      	0.8601      
1           	2451        	11          	0.8618      	0.862       
1           	2452        	11          	0.8647      	0.8637      
1           	2453        	11          	0.8622      	0.8641      
1           	2454        	11          	0.861       	0.8631      
1           	2455        	11          	0.8636      	0.8635      
1           	2456        	11          	0.867       	0.8631      
1           	2457        	11          	0.8642      	0.865       
1           	2458        	11          	0.8655      	0.8651      
1           	2459        	11          	0.8689      	0.8668      
1           	2460        	11          	0.8691      	0.8658      
1           	2461        	11          	0.8657      	0.8647      
1           	2462        	11          	0.8633      	0.8643      
1           	2463        	11          	0.8696      	0.8651      
1           	2464        	11          	0.8626      	0.8643      
1           	2465        	11          	0.863       	0.865       
1           	2466        	11          	0.8637      	0.8667      
1           	2467        	11          	0.873       	0.867       
1           	2468        	11          	0.8696      	0.8684      
1           	2469        	11          	0.8686      	0.8675      
1           	2470        	11          	0.8794      	0.8691      
1           	2471        	11          	0.8681      	0.8695      
1           	2472        	11          	0.8705      	0.869       
1           	2473        	11          	0.8758      	0.8705      
1           	2474        	11          	0.8682      	0.8718      
1           	2475        	11          	0.8796      	0.8708      
1           	2476        	11          	0.8714      	0.8692      
1           	2477        	11          	0.8692      	0.8698      
1           	2478        	11          	0.8696      	0.8704      
1           	2479        	11          	0.8687      	0.8702      
1           	2480        	11          	0.8686      	0.8701      
1           	2481        	11          	0.8685      	0.8688      
1           	2482        	11          	0.8692      	0.8682      
1           	2483        	11          	0.8701      	0.8692      
1           	2484        	11          	0.8685      	0.8692      
1           	2485        	11          	0.8713      	0.8687      
1           	2486        	11          	0.8652      	0.8685      
1           	2487        	11          	0.872       	0.8685      
1           	2488        	11          	0.8678      	0.8693      
1           	2489        	11          	0.8719      	0.8692      
1           	2490        	11          	0.8663      	0.8691      
1           	2491        	11          	0.8731      	0.8687      
1           	2492        	11          	0.8684      	0.868       
1           	2493        	11          	0.8672      	0.8673      
1           	2494        	11          	0.8655      	0.868       
1           	2495        	11          	0.8675      	0.8668      
1           	2496        	11          	0.865       	0.8658      
1           	2497        	11          	0.8671      	0.8672      
1           	2498        	11          	0.8565      	0.8659      
1           	2499        	11          	0.8669      	0.8679      
1           	2500        	11          	0.8685      	0.8673      
1           	2501        	11          	0.8646      	0.8668      
1           	2502        	11          	0.8645      	0.8666      
1           	2503        	11          	0.8673      	0.8689      
1           	2504        	11          	0.8758      	0.8685      
1           	2505        	11          	0.8715      	0.8687      
1           	2506        	11          	0.8733      	0.8677      
1           	2507        	11          	0.8633      	0.8687      
1           	2508        	11          	0.8686      	0.8684      
1           	2509        	11          	0.8706      	0.8691      
1           	2510        	11          	0.8653      	0.8682      
1           	2511        	11          	0.8701      	0.8672      
1           	2512        	11          	0.865       	0.8648      
1           	2513        	11          	0.8621      	0.8643      
1           	2514        	11          	0.8668      	0.8661      
1           	2515        	11          	0.8681      	0.8652      
1           	2516        	11          	0.867       	0.8656      
1           	2517        	11          	0.8684      	0.8656      
1           	2518        	11          	0.8618      	0.8644      
1           	2519        	11          	0.8634      	0.864       
1           	2520        	11          	0.8634      	0.8621      
1           	2521        	11          	0.8596      	0.8608      
1           	2522        	11          	0.8611      	0.8618      
1           	2523        	11          	0.8637      	0.8608      
1           	2524        	11          	0.8685      	0.8603      
1           	2525        	11          	0.8559      	0.8601      
1           	2526        	11          	0.8594      	0.861       
1           	2527        	11          	0.8595      	0.8592      
1           	2528        	11          	0.8622      	0.8603      
1           	2529        	11          	0.8597      	0.8623      
1           	2530        	11          	0.8638      	0.8628      
1           	2531        	11          	0.8656      	0.8631      
1           	2532        	11          	0.8622      	0.8635      
1           	2533        	11          	0.8605      	0.8629      
1           	2534        	11          	0.8673      	0.8637      
1           	2535        	11          	0.8677      	0.8648      
1           	2536        	11          	0.8664      	0.8657      
1           	2537        	11          	0.8683      	0.8678      
1           	2538        	11          	0.8669      	0.8656      
1           	2539        	11          	0.8662      	0.864       
1           	2540        	11          	0.8642      	0.8645      
1           	2541        	11          	0.8637      	0.8657      
1           	2542        	11          	0.866       	0.8642      
1           	2543        	11          	0.8571      	0.862       
1           	2544        	11          	0.8585      	0.8612      
1           	2545        	11          	0.8647      	0.8615      
1           	2546        	11          	0.8575      	0.863       
1           	2547        	11          	0.8713      	0.8624      
1           	2548        	11          	0.8639      	0.8623      
1           	2549        	11          	0.8631      	0.8634      
1           	2550        	11          	0.8608      	0.8634      
1           	2551        	11          	0.8608      	0.8624      
1           	2552        	11          	0.8681      	0.8648      
1           	2553        	11          	0.8633      	0.8655      
1           	2554        	11          	0.8642      	0.868       
1           	2555        	11          	0.87        	0.8686      
1           	2556        	11          	0.8674      	0.8701      
1           	2557        	11          	0.8679      	0.8697      
1           	2558        	11          	0.8723      	0.8711      
1           	2559        	11          	0.8721      	0.8697      
1           	2560        	11          	0.8756      	0.8718      
1           	2561        	11          	0.873       	0.8721      
1           	2562        	11          	0.8749      	0.8714      
1           	2563        	11          	0.8751      	0.8719      
1           	2564        	11          	0.8704      	0.8728      
1           	2565        	11          	0.872       	0.8728      
1           	2566        	11          	0.879       	0.8731      
1           	2567        	11          	0.8719      	0.874       
1           	2568        	11          	0.8725      	0.8735      
1           	2569        	11          	0.8722      	0.8718      
1           	2570        	11          	0.8753      	0.872       
1           	2571        	11          	0.8716      	0.8701      
1           	2572        	11          	0.8717      	0.8687      
1           	2573        	11          	0.8726      	0.8699      
1           	2574        	11          	0.8694      	0.8695      
1           	2575        	11          	0.8659      	0.8697      
1           	2576        	11          	0.8742      	0.8707      
1           	2577        	11          	0.8668      	0.869       
1           	2578        	11          	0.8694      	0.8678      
1           	2579        	11          	0.868       	0.8686      
1           	2580        	11          	0.8727      	0.8689      
1           	2581        	11          	0.8697      	0.87        
1           	2582        	11          	0.8764      	0.8708      
1           	2583        	11          	0.8725      	0.8715      
1           	2584        	11          	0.8673      	0.8709      
1           	2585        	11          	0.8749      	0.8723      
1           	2586        	11          	0.8746      	0.872       
1           	2587        	11          	0.8709      	0.872       
1           	2588        	11          	0.8702      	0.8714      
1           	2589        	11          	0.8746      	0.872       
1           	2590        	11          	0.8692      	0.8703      
1           	2591        	11          	0.8623      	0.8709      
1           	2592        	11          	0.8698      	0.8724      
1           	2593        	11          	0.8763      	0.8727      
1           	2594        	11          	0.873       	0.8736      
1           	2595        	11          	0.8707      	0.8735      
1           	2596        	11          	0.8703      	0.8751      
1           	2597        	11          	0.8757      	0.8758      
1           	2598        	11          	0.8806      	0.8749      
1           	2599        	11          	0.8733      	0.8754      
1           	2600        	11          	0.8741      	0.8753      
1           	2601        	11          	0.8765      	0.8759      
1           	2602        	11          	0.8762      	0.8755      
1           	2603        	11          	0.8784      	0.8757      
1           	2604        	11          	0.8756      	0.8746      
1           	2605        	11          	0.8726      	0.8774      
1           	2606        	11          	0.877       	0.8768      
1           	2607        	11          	0.875       	0.8765      
1           	2608        	11          	0.8798      	0.878       
1           	2609        	11          	0.8734      	0.8777      
1           	2610        	11          	0.8757      	0.877       
1           	2611        	11          	0.8697      	0.8751      
1           	2612        	11          	0.8777      	0.8746      
1           	2613        	11          	0.8743      	0.8745      
1           	2614        	11          	0.8778      	0.8754      
1           	2615        	11          	0.8817      	0.8762      
1           	2616        	11          	0.874       	0.8756      
1           	2617        	11          	0.8759      	0.875       
1           	2618        	11          	0.8778      	0.875       
1           	2619        	11          	0.8816      	0.8757      
1           	2620        	11          	0.8739      	0.8754      
1           	2621        	11          	0.875       	0.8751      
1           	2622        	11          	0.8806      	0.8762      
1           	2623        	11          	0.8744      	0.876       
1           	2624        	11          	0.8777      	0.8747      
1           	2625        	11          	0.8735      	0.874       
1           	2626        	11          	0.8717      	0.874       
1           	2627        	11          	0.8711      	0.8739      
1           	2628        	11          	0.8799      	0.8744      
1           	2629        	11          	0.8679      	0.8731      
1           	2630        	11          	0.8703      	0.8712      
1           	2631        	11          	0.8784      	0.873       
1           	2632        	11          	0.8732      	0.8739      
1           	2633        	11          	0.8734      	0.8753      
1           	2634        	11          	0.876       	0.8755      
1           	2635        	11          	0.8704      	0.8754      
1           	2636        	11          	0.8787      	0.875       
1           	2637        	11          	0.8711      	0.8746      
1           	2638        	11          	0.8721      	0.8758      
1           	2639        	11          	0.8713      	0.875       
1           	2640        	11          	0.8754      	0.8762      
1           	2641        	11          	0.8786      	0.8751      
1           	2642        	11          	0.8741      	0.8761      
1           	2643        	11          	0.877       	0.8771      
1           	2644        	11          	0.8767      	0.8759      
1           	2645        	11          	0.8768      	0.876       
1           	2646        	11          	0.8743      	0.8748      
1           	2647        	11          	0.8768      	0.8763      
1           	2648        	11          	0.8765      	0.8769      
1           	2649        	11          	0.8767      	0.8773      
1           	2650        	11          	0.878       	0.8761      
1           	2651        	11          	0.8751      	0.8762      
1           	2652        	11          	0.8813      	0.8756      
1           	2653        	11          	0.879       	0.877       
1           	2654        	11          	0.8806      	0.8759      
1           	2655        	11          	0.8787      	0.8775      
1           	2656        	11          	0.877       	0.8781      
1           	2657        	11          	0.8785      	0.8788      
1           	2658        	11          	0.8743      	0.8801      
1           	2659        	11          	0.8818      	0.8791      
1           	2660        	11          	0.8819      	0.8788      
1           	2661        	11          	0.8759      	0.8786      
1           	2662        	11          	0.8763      	0.8779      
1           	2663        	11          	0.8749      	0.8766      
1           	2664        	11          	0.8783      	0.8765      
1           	2665        	11          	0.8779      	0.8759      
1           	2666        	11          	0.8766      	0.877       
1           	2667        	11          	0.8758      	0.8768      
1           	2668        	11          	0.8793      	0.8773      
1           	2669        	11          	0.8759      	0.8772      
1           	2670        	11          	0.8751      	0.8772      
1           	2671        	11          	0.8769      	0.877       
1           	2672        	11          	0.8687      	0.877       
1           	2673        	11          	0.8742      	0.8772      
1           	2674        	11          	0.8816      	0.877       
1           	2675        	11          	0.8787      	0.8773      
1           	2676        	11          	0.8782      	0.8755      
1           	2677        	11          	0.8762      	0.8769      
1           	2678        	11          	0.8761      	0.8758      
1           	2679        	11          	0.8734      	0.8732      
1           	2680        	11          	0.8739      	0.8739      
1           	2681        	11          	0.8754      	0.8737      
1           	2682        	11          	0.8745      	0.8739      
1           	2683        	11          	0.8768      	0.8735      
1           	2684        	11          	0.8748      	0.8731      
1           	2685        	11          	0.8742      	0.8737      
1           	2686        	11          	0.8745      	0.8733      
1           	2687        	11          	0.8717      	0.8724      
1           	2688        	11          	0.8721      	0.8718      
1           	2689        	11          	0.8739      	0.8714      
1           	2690        	11          	0.8659      	0.8704      
1           	2691        	11          	0.8604      	0.8684      
1           	2692        	11          	0.8735      	0.8697      
1           	2693        	11          	0.8669      	0.8679      
1           	2694        	11          	0.8679      	0.8664      
1           	2695        	11          	0.864       	0.8667      
1           	2696        	11          	0.8663      	0.8656      
1           	2697        	11          	0.8681      	0.8651      
1           	2698        	11          	0.8655      	0.8669      
1           	2699        	11          	0.862       	0.8662      
1           	2700        	11          	0.8617      	0.8659      
1           	2701        	11          	0.8681      	0.8657      
1           	2702        	11          	0.8678      	0.8654      
1           	2703        	11          	0.8686      	0.8656      
1           	2704        	11          	0.8598      	0.8647      
1           	2705        	11          	0.857       	0.8642      
1           	2706        	11          	0.87        	0.8641      
1           	2707        	11          	0.8593      	0.8634      
1           	2708        	11          	0.8613      	0.8629      
1           	2709        	11          	0.8561      	0.8621      
1           	2710        	11          	0.8646      	0.8643      
1           	2711        	11          	0.8632      	0.8649      
1           	2712        	11          	0.8687      	0.8644      
1           	2713        	11          	0.8672      	0.8655      
1           	2714        	11          	0.8632      	0.8657      
1           	2715        	11          	0.8647      	0.867       
1           	2716        	11          	0.8594      	0.8663      
1           	2717        	11          	0.8624      	0.8659      
1           	2718        	11          	0.8682      	0.8672      
1           	2719        	11          	0.8692      	0.8678      
1           	2720        	11          	0.8698      	0.8676      
1           	2721        	11          	0.8685      	0.8669      
1           	2722        	11          	0.8662      	0.866       
1           	2723        	11          	0.8665      	0.8651      
1           	2724        	11          	0.8681      	0.8656      
1           	2725        	11          	0.8623      	0.8649      
1           	2726        	11          	0.8678      	0.8662      
1           	2727        	11          	0.867       	0.8663      
1           	2728        	11          	0.8707      	0.8664      
1           	2729        	11          	0.8651      	0.8665      
1           	2730        	11          	0.8656      	0.8667      
1           	2731        	11          	0.8655      	0.8654      
1           	2732        	11          	0.8633      	0.8655      
1           	2733        	11          	0.866       	0.8651      
1           	2734        	11          	0.8595      	0.8633      
1           	2735        	11          	0.8637      	0.8637      
1           	2736        	11          	0.8624      	0.8629      
1           	2737        	11          	0.8599      	0.8632      
1           	2738        	11          	0.863       	0.8632      
1           	2739        	11          	0.8669      	0.8627      
1           	2740        	11          	0.8574      	0.8629      
1           	2741        	11          	0.863       	0.8635      
1           	2742        	11          	0.8664      	0.8629      
1           	2743        	11          	0.8694      	0.8637      
1           	2744        	11          	0.8683      	0.864       
1           	2745        	11          	0.8597      	0.8649      
1           	2746        	11          	0.8661      	0.8642      
1           	2747        	11          	0.8625      	0.8659      
1           	2748        	11          	0.8696      	0.8664      
1           	2749        	11          	0.8669      	0.8664      
1           	2750        	11          	0.8723      	0.8663      
1           	2751        	11          	0.8654      	0.8674      
1           	2752        	11          	0.8665      	0.8666      
1           	2753        	11          	0.861       	0.8666      
1           	2754        	11          	0.8645      	0.8645      
1           	2755        	11          	0.8682      	0.8634      
1           	2756        	11          	0.8659      	0.8624      
1           	2757        	11          	0.8618      	0.8618      
1           	2758        	11          	0.8593      	0.8618      
1           	2759        	11          	0.865       	0.8612      
1           	2760        	11          	0.8598      	0.861       
1           	2761        	11          	0.8644      	0.8619      
1           	2762        	11          	0.8682      	0.8624      
1           	2763        	11          	0.8541      	0.8606      
1           	2764        	11          	0.8609      	0.8601      
1           	2765        	11          	0.8573      	0.8611      
1           	2766        	11          	0.8687      	0.8615      
1           	2767        	11          	0.8596      	0.8619      
1           	2768        	11          	0.8505      	0.8601      
1           	2769        	11          	0.8586      	0.8599      
1           	2770        	11          	0.8631      	0.8608      
1           	2771        	11          	0.8651      	0.8582      
1           	2772        	11          	0.8575      	0.8583      
1           	2773        	11          	0.8601      	0.858       
1           	2774        	11          	0.8651      	0.8593      
1           	2775        	11          	0.8559      	0.8597      
1           	2776        	11          	0.8625      	0.8599      
1           	2777        	11          	0.8598      	0.8609      
1           	2778        	11          	0.8617      	0.8603      
1           	2779        	11          	0.8597      	0.8625      
