replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1938        	9           	0.7322      	0.735       
1           	1939        	10          	0.7382      	0.7361      
1           	1940        	10          	0.7347      	0.7338      
1           	1941        	10          	0.7346      	0.7326      
1           	1942        	9           	0.7356      	0.7351      
1           	1943        	10          	0.7317      	0.7351      
1           	1944        	9           	0.7317      	0.7365      
1           	1945        	9           	0.7396      	0.7362      
1           	1946        	10          	0.7429      	0.7404      
1           	1947        	10          	0.7431      	0.7438      
1           	1948        	9           	0.7456      	0.7443      
1           	1949        	9           	0.7476      	0.7441      
1           	1950        	10          	0.7365      	0.7418      
1           	1951        	9           	0.7402      	0.7436      
1           	1952        	9           	0.743       	0.7462      
1           	1953        	10          	0.7406      	0.7449      
1           	1954        	10          	0.7442      	0.7462      
1           	1955        	10          	0.7443      	0.7461      
1           	1956        	10          	0.7446      	0.7468      
1           	1957        	9           	0.7536      	0.7497      
1           	1958        	9           	0.7405      	0.7469      
1           	1959        	9           	0.7463      	0.7483      
1           	1960        	9           	0.745       	0.7452      
1           	1961        	9           	0.745       	0.7453      
1           	1962        	9           	0.7437      	0.746       
1           	1963        	9           	0.7407      	0.7439      
1           	1964        	9           	0.7452      	0.7442      
1           	1965        	9           	0.7365      	0.7449      
1           	1966        	10          	0.7518      	0.7445      
1           	1967        	10          	0.7469      	0.7464      
1           	1968        	10          	0.7548      	0.7488      
1           	1969        	9           	0.7562      	0.754       
1           	1970        	9           	0.7594      	0.7563      
1           	1971        	9           	0.757       	0.7561      
1           	1972        	9           	0.7516      	0.7559      
1           	1973        	9           	0.7596      	0.7566      
1           	1974        	9           	0.7568      	0.7571      
1           	1975        	9           	0.7561      	0.7553      
1           	1976        	9           	0.7507      	0.7524      
1           	1977        	9           	0.7551      	0.7562      
1           	1978        	9           	0.7592      	0.7578      
1           	1979        	9           	0.7559      	0.7571      
1           	1980        	9           	0.76        	0.7572      
1           	1981        	9           	0.7531      	0.7559      
1           	1982        	9           	0.7488      	0.7512      
1           	1983        	9           	0.7503      	0.7506      
1           	1984        	10          	0.7563      	0.7538      
1           	1985        	10          	0.7542      	0.758       
1           	1986        	10          	0.7512      	0.7588      
1           	1987        	10          	0.7608      	0.7595      
1           	1988        	9           	0.7657      	0.7628      
1           	1989        	9           	0.7654      	0.7613      
1           	1990        	9           	0.7606      	0.7605      
1           	1991        	9           	0.758       	0.7587      
1           	1992        	9           	0.7525      	0.7548      
1           	1993        	9           	0.7536      	0.7547      
1           	1994        	9           	0.7493      	0.7524      
1           	1995        	9           	0.7566      	0.7527      
1           	1996        	9           	0.7477      	0.7521      
1           	1997        	9           	0.7507      	0.7549      
1           	1998        	9           	0.7634      	0.7566      
1           	1999        	9           	0.7627      	0.76        
1           	2000        	9           	0.7636      	0.7606      
1           	2001        	9           	0.7619      	0.7594      
1           	2002        	9           	0.7598      	0.7555      
1           	2003        	9           	0.7591      	0.7544      
1           	2004        	9           	0.7517      	0.7553      
1           	2005        	9           	0.7594      	0.757       
1           	2006        	9           	0.7551      	0.7575      
1           	2007        	9           	0.7612      	0.757       
1           	2008        	9           	0.7574      	0.756       
1           	2009        	9           	0.75        	0.7537      
1           	2010        	9           	0.7529      	0.7525      
1           	2011        	9           	0.753       	0.7564      
1           	2012        	9           	0.7548      	0.7572      
1           	2013        	10          	0.7588      	0.7577      
1           	2014        	10          	0.7535      	0.7563      
1           	2015        	9           	0.7551      	0.7575      
1           	2016        	9           	0.7626      	0.7596      
1           	2017        	9           	0.7579      	0.7604      
1           	2018        	9           	0.762       	0.758       
1           	2019        	9           	0.7599      	0.7598      
1           	2020        	9           	0.762       	0.7615      
1           	2021        	9           	0.7572      	0.7602      
1           	2022        	9           	0.765       	0.7618      
1           	2023        	9           	0.7637      	0.7632      
1           	2024        	10          	0.77        	0.765       
1           	2025        	9           	0.7649      	0.7639      
1           	2026        	9           	0.7691      	0.7656      
1           	2027        	9           	0.7672      	0.768       
1           	2028        	9           	0.7704      	0.7686      
1           	2029        	10          	0.7673      	0.7709      
1           	2030        	10          	0.7679      	0.7704      
1           	2031        	10          	0.7729      	0.7716      
1           	2032        	10          	0.7681      	0.7729      
1           	2033        	10          	0.7735      	0.7742      
1           	2034        	10          	0.7816      	0.775       
1           	2035        	10          	0.7725      	0.7738      
1           	2036        	9           	0.7716      	0.7753      
1           	2037        	9           	0.777       	0.7769      
1           	2038        	9           	0.7768      	0.7795      
1           	2039        	9           	0.7758      	0.7816      
1           	2040        	9           	0.7786      	0.7797      
1           	2041        	9           	0.778       	0.7788      
1           	2042        	9           	0.7777      	0.7791      
1           	2043        	9           	0.7822      	0.7805      
1           	2044        	9           	0.7764      	0.7788      
1           	2045        	9           	0.7804      	0.7753      
1           	2046        	9           	0.7685      	0.7711      
1           	2047        	9           	0.7699      	0.771       
1           	2048        	9           	0.7611      	0.7706      
1           	2049        	9           	0.7669      	0.7694      
1           	2050        	9           	0.7751      	0.7704      
1           	2051        	9           	0.7789      	0.7717      
1           	2052        	9           	0.7721      	0.7739      
1           	2053        	9           	0.7745      	0.7745      
1           	2054        	9           	0.7716      	0.7754      
1           	2055        	9           	0.7746      	0.7682      
1           	2056        	9           	0.7698      	0.7685      
1           	2057        	9           	0.7613      	0.7687      
1           	2058        	9           	0.7702      	0.7671      
1           	2059        	9           	0.7775      	0.7684      
1           	2060        	10          	0.7702      	0.7688      
1           	2061        	9           	0.7748      	0.7695      
1           	2062        	9           	0.7581      	0.7673      
1           	2063        	10          	0.7687      	0.7671      
1           	2064        	9           	0.7676      	0.7654      
1           	2065        	9           	0.7657      	0.7675      
1           	2066        	9           	0.7697      	0.7664      
1           	2067        	10          	0.7693      	0.7679      
1           	2068        	10          	0.7752      	0.7686      
1           	2069        	10          	0.7648      	0.7669      
1           	2070        	10          	0.7657      	0.7667      
1           	2071        	10          	0.7598      	0.7642      
1           	2072        	9           	0.7627      	0.7628      
1           	2073        	9           	0.7664      	0.7616      
1           	2074        	9           	0.7671      	0.7634      
1           	2075        	9           	0.7671      	0.7622      
1           	2076        	9           	0.7597      	0.7617      
1           	2077        	9           	0.7584      	0.7592      
1           	2078        	9           	0.7597      	0.7569      
1           	2079        	9           	0.7625      	0.7596      
1           	2080        	9           	0.7577      	0.7616      
1           	2081        	10          	0.7615      	0.7605      
1           	2082        	10          	0.7683      	0.7622      
1           	2083        	10          	0.7616      	0.7606      
1           	2084        	10          	0.7592      	0.7602      
1           	2085        	9           	0.7649      	0.7591      
1           	2086        	9           	0.757       	0.7592      
1           	2087        	9           	0.7615      	0.7614      
1           	2088        	9           	0.7574      	0.7601      
1           	2089        	9           	0.7609      	0.7617      
1           	2090        	9           	0.7643      	0.7621      
1           	2091        	10          	0.7597      	0.7596      
1           	2092        	10          	0.7624      	0.7593      
1           	2093        	10          	0.7547      	0.7596      
1           	2094        	10          	0.7589      	0.7596      
1           	2095        	10          	0.7532      	0.7604      
1           	2096        	9           	0.7599      	0.7575      
1           	2097        	9           	0.7577      	0.7606      
1           	2098        	9           	0.7556      	0.7585      
1           	2099        	9           	0.7638      	0.7596      
1           	2100        	9           	0.7607      	0.7605      
1           	2101        	9           	0.7584      	0.7593      
1           	2102        	9           	0.7683      	0.7615      
1           	2103        	9           	0.7596      	0.7598      
1           	2104        	9           	0.7572      	0.7614      
1           	2105        	9           	0.7631      	0.7639      
1           	2106        	9           	0.7618      	0.7626      
1           	2107        	9           	0.7613      	0.7617      
1           	2108        	9           	0.7597      	0.7623      
1           	2109        	9           	0.7644      	0.7638      
1           	2110        	9           	0.7636      	0.7637      
1           	2111        	9           	0.766       	0.7647      
1           	2112        	9           	0.7651      	0.7667      
1           	2113        	9           	0.7654      	0.7659      
1           	2114        	9           	0.7685      	0.7678      
1           	2115        	9           	0.7632      	0.769       
1           	2116        	9           	0.7771      	0.7715      
1           	2117        	9           	0.7722      	0.774       
1           	2118        	9           	0.7696      	0.7746      
1           	2119        	9           	0.7726      	0.774       
1           	2120        	9           	0.7704      	0.7755      
1           	2121        	9           	0.778       	0.7773      
1           	2122        	9           	0.7709      	0.776       
1           	2123        	9           	0.7727      	0.7737      
1           	2124        	9           	0.7747      	0.772       
1           	2125        	9           	0.7689      	0.7703      
1           	2126        	9           	0.7713      	0.7678      
1           	2127        	9           	0.7627      	0.768       
1           	2128        	9           	0.7665      	0.7678      
1           	2129        	9           	0.7681      	0.7694      
1           	2130        	9           	0.7655      	0.7692      
1           	2131        	9           	0.7722      	0.771       
1           	2132        	9           	0.774       	0.773       
1           	2133        	9           	0.7628      	0.773       
1           	2134        	9           	0.7757      	0.7743      
1           	2135        	9           	0.7836      	0.7736      
1           	2136        	9           	0.7772      	0.7728      
1           	2137        	9           	0.7681      	0.7713      
1           	2138        	9           	0.7659      	0.7709      
1           	2139        	9           	0.7702      	0.7707      
1           	2140        	9           	0.7668      	0.7686      
1           	2141        	9           	0.7705      	0.7696      
1           	2142        	9           	0.7709      	0.7708      
1           	2143        	9           	0.7712      	0.7694      
1           	2144        	9           	0.7659      	0.7674      
1           	2145        	9           	0.7691      	0.7677      
1           	2146        	9           	0.7645      	0.7672      
1           	2147        	9           	0.7739      	0.7692      
1           	2148        	9           	0.774       	0.7672      
1           	2149        	9           	0.7702      	0.7704      
1           	2150        	9           	0.7683      	0.7705      
1           	2151        	9           	0.7614      	0.7684      
1           	2152        	9           	0.7743      	0.7682      
1           	2153        	9           	0.7679      	0.7703      
1           	2154        	9           	0.7712      	0.7738      
1           	2155        	9           	0.7664      	0.7721      
1           	2156        	9           	0.7713      	0.7727      
1           	2157        	9           	0.7689      	0.7718      
1           	2158        	9           	0.7675      	0.7708      
1           	2159        	9           	0.7679      	0.7687      
1           	2160        	10          	0.7761      	0.769       
1           	2161        	10          	0.7693      	0.7702      
1           	2162        	9           	0.7675      	0.7709      
1           	2163        	9           	0.7715      	0.7687      
1           	2164        	9           	0.7575      	0.7671      
1           	2165        	10          	0.7705      	0.7682      
1           	2166        	9           	0.7682      	0.7683      
1           	2167        	9           	0.7705      	0.769       
1           	2168        	9           	0.7704      	0.7695      
1           	2169        	9           	0.7708      	0.771       
1           	2170        	9           	0.7708      	0.7748      
1           	2171        	9           	0.7725      	0.774       
1           	2172        	9           	0.7785      	0.7732      
1           	2173        	9           	0.7773      	0.7755      
1           	2174        	9           	0.7695      	0.7744      
1           	2175        	9           	0.7732      	0.7743      
1           	2176        	10          	0.7782      	0.7766      
1           	2177        	10          	0.7758      	0.7756      
1           	2178        	10          	0.7808      	0.7776      
1           	2179        	10          	0.7843      	0.7771      
1           	2180        	10          	0.7793      	0.7784      
1           	2181        	10          	0.7764      	0.7767      
1           	2182        	10          	0.7795      	0.7778      
1           	2183        	10          	0.7755      	0.7791      
1           	2184        	10          	0.7804      	0.7767      
1           	2185        	10          	0.7785      	0.7761      
1           	2186        	9           	0.7805      	0.776       
1           	2187        	9           	0.7757      	0.7748      
1           	2188        	9           	0.7767      	0.7762      
1           	2189        	10          	0.7786      	0.7782      
1           	2190        	9           	0.7804      	0.777       
1           	2191        	9           	0.7758      	0.7765      
1           	2192        	9           	0.7805      	0.7762      
1           	2193        	9           	0.768       	0.7772      
1           	2194        	9           	0.7717      	0.777       
1           	2195        	9           	0.7767      	0.7769      
1           	2196        	9           	0.7735      	0.7753      
1           	2197        	10          	0.7844      	0.7762      
1           	2198        	10          	0.7709      	0.7753      
1           	2199        	10          	0.7745      	0.7738      
1           	2200        	10          	0.7864      	0.7746      
1           	2201        	10          	0.7708      	0.7745      
1           	2202        	10          	0.7679      	0.7707      
1           	2203        	9           	0.7732      	0.7687      
1           	2204        	9           	0.7694      	0.7712      
1           	2205        	9           	0.7662      	0.7718      
1           	2206        	10          	0.7782      	0.7744      
1           	2207        	9           	0.7704      	0.7749      
1           	2208        	9           	0.7784      	0.7754      
1           	2209        	9           	0.7723      	0.7738      
1           	2210        	9           	0.7722      	0.7738      
1           	2211        	9           	0.7801      	0.7747      
1           	2212        	9           	0.7776      	0.7748      
1           	2213        	9           	0.7702      	0.7749      
1           	2214        	9           	0.7784      	0.7745      
1           	2215        	9           	0.7758      	0.7721      
1           	2216        	9           	0.767       	0.773       
1           	2217        	9           	0.777       	0.7711      
1           	2218        	9           	0.7749      	0.7727      
1           	2219        	9           	0.7715      	0.7742      
1           	2220        	9           	0.7796      	0.775       
1           	2221        	9           	0.7789      	0.7763      
1           	2222        	9           	0.7755      	0.776       
1           	2223        	9           	0.7776      	0.7759      
1           	2224        	10          	0.7829      	0.7754      
1           	2225        	10          	0.7714      	0.7758      
1           	2226        	9           	0.7694      	0.7764      
1           	2227        	10          	0.7738      	0.7757      
1           	2228        	9           	0.7732      	0.7781      
1           	2229        	9           	0.7795      	0.7788      
1           	2230        	9           	0.7783      	0.78        
1           	2231        	10          	0.7871      	0.7809      
1           	2232        	10          	0.7833      	0.7815      
1           	2233        	9           	0.7792      	0.7803      
1           	2234        	9           	0.7774      	0.7807      
1           	2235        	9           	0.7797      	0.7799      
1           	2236        	9           	0.7813      	0.776       
1           	2237        	9           	0.7774      	0.7764      
1           	2238        	10          	0.7841      	0.7792      
1           	2239        	9           	0.7783      	0.7778      
1           	2240        	9           	0.7737      	0.7774      
1           	2241        	10          	0.7743      	0.776       
1           	2242        	10          	0.7749      	0.7759      
1           	2243        	10          	0.776       	0.7767      
1           	2244        	10          	0.7792      	0.7787      
1           	2245        	10          	0.773       	0.7766      
1           	2246        	10          	0.7759      	0.7761      
1           	2247        	10          	0.7705      	0.7758      
1           	2248        	10          	0.771       	0.7757      
1           	2249        	10          	0.7731      	0.774       
1           	2250        	10          	0.7787      	0.7748      
1           	2251        	10          	0.7753      	0.7745      
1           	2252        	10          	0.776       	0.775       
1           	2253        	10          	0.7798      	0.7745      
1           	2254        	10          	0.7687      	0.7744      
1           	2255        	10          	0.7732      	0.775       
1           	2256        	10          	0.7731      	0.7734      
1           	2257        	10          	0.7739      	0.7753      
1           	2258        	10          	0.7713      	0.7751      
1           	2259        	10          	0.7756      	0.7771      
1           	2260        	10          	0.7788      	0.7751      
1           	2261        	9           	0.7757      	0.7754      
1           	2262        	9           	0.7839      	0.7777      
1           	2263        	9           	0.7815      	0.7773      
1           	2264        	9           	0.7823      	0.7786      
1           	2265        	9           	0.7718      	0.7776      
1           	2266        	9           	0.7754      	0.7783      
1           	2267        	9           	0.7791      	0.779       
1           	2268        	9           	0.7744      	0.7768      
1           	2269        	10          	0.7692      	0.777       
1           	2270        	9           	0.7728      	0.7748      
1           	2271        	9           	0.784       	0.7761      
1           	2272        	9           	0.7774      	0.7777      
1           	2273        	9           	0.7768      	0.7768      
1           	2274        	10          	0.763       	0.776       
1           	2275        	9           	0.7752      	0.775       
1           	2276        	9           	0.7758      	0.7774      
1           	2277        	10          	0.7783      	0.7776      
1           	2278        	9           	0.7792      	0.7769      
1           	2279        	9           	0.7805      	0.7793      
1           	2280        	9           	0.7785      	0.779       
1           	2281        	9           	0.7717      	0.7793      
1           	2282        	9           	0.7755      	0.7773      
1           	2283        	9           	0.7783      	0.7791      
1           	2284        	9           	0.7848      	0.7799      
1           	2285        	9           	0.778       	0.7802      
1           	2286        	9           	0.7799      	0.779       
1           	2287        	10          	0.7769      	0.779       
1           	2288        	9           	0.7762      	0.7788      
1           	2289        	9           	0.7782      	0.7764      
1           	2290        	9           	0.7705      	0.7756      
1           	2291        	9           	0.7793      	0.777       
1           	2292        	9           	0.7766      	0.7751      
1           	2293        	9           	0.7849      	0.776       
1           	2294        	9           	0.7764      	0.7782      
1           	2295        	9           	0.7756      	0.7782      
1           	2296        	9           	0.7739      	0.7776      
1           	2297        	9           	0.7765      	0.7796      
1           	2298        	9           	0.7834      	0.7782      
1           	2299        	9           	0.7841      	0.78        
1           	2300        	9           	0.7799      	0.7796      
1           	2301        	10          	0.7725      	0.7801      
1           	2302        	9           	0.7872      	0.7819      
1           	2303        	9           	0.781       	0.7825      
1           	2304        	9           	0.7773      	0.7834      
1           	2305        	9           	0.7732      	0.7809      
1           	2306        	9           	0.785       	0.7826      
1           	2307        	9           	0.7793      	0.7847      
1           	2308        	9           	0.7865      	0.784       
1           	2309        	9           	0.7758      	0.7832      
1           	2310        	9           	0.782       	0.7826      
1           	2311        	9           	0.7775      	0.7831      
1           	2312        	9           	0.7825      	0.7831      
1           	2313        	9           	0.7813      	0.7834      
1           	2314        	9           	0.7806      	0.7815      
1           	2315        	9           	0.7793      	0.782       
1           	2316        	9           	0.7816      	0.7829      
1           	2317        	9           	0.7806      	0.7825      
1           	2318        	9           	0.7828      	0.7854      
1           	2319        	9           	0.7824      	0.786       
1           	2320        	9           	0.7896      	0.7852      
1           	2321        	9           	0.7847      	0.7867      
1           	2322        	9           	0.7899      	0.7863      
1           	2323        	9           	0.7867      	0.7859      
1           	2324        	9           	0.7772      	0.7838      
1           	2325        	9           	0.784       	0.7862      
1           	2326        	9           	0.783       	0.7846      
1           	2327        	9           	0.7826      	0.785       
1           	2328        	9           	0.7873      	0.7856      
1           	2329        	10          	0.7844      	0.7864      
1           	2330        	9           	0.7813      	0.7849      
1           	2331        	9           	0.7883      	0.7856      
1           	2332        	9           	0.7854      	0.785       
1           	2333        	9           	0.7869      	0.7858      
1           	2334        	9           	0.788       	0.784       
1           	2335        	10          	0.7911      	0.7862      
1           	2336        	10          	0.7875      	0.7863      
1           	2337        	10          	0.7838      	0.7865      
1           	2338        	9           	0.7909      	0.7859      
1           	2339        	9           	0.783       	0.7854      
1           	2340        	9           	0.7836      	0.7863      
1           	2341        	9           	0.7867      	0.7863      
1           	2342        	10          	0.7884      	0.7863      
1           	2343        	10          	0.7848      	0.7865      
1           	2344        	10          	0.7851      	0.786       
1           	2345        	10          	0.787       	0.783       
1           	2346        	10          	0.7836      	0.7824      
1           	2347        	10          	0.7807      	0.7816      
1           	2348        	10          	0.7842      	0.7811      
1           	2349        	9           	0.7851      	0.7824      
1           	2350        	9           	0.7888      	0.7828      
1           	2351        	9           	0.7757      	0.7794      
1           	2352        	9           	0.7775      	0.7799      
1           	2353        	9           	0.7763      	0.7808      
1           	2354        	9           	0.7849      	0.782       
1           	2355        	9           	0.7799      	0.7832      
1           	2356        	9           	0.7856      	0.7825      
1           	2357        	9           	0.7818      	0.7822      
1           	2358        	9           	0.7799      	0.7809      
1           	2359        	9           	0.7794      	0.7824      
1           	2360        	9           	0.785       	0.7809      
1           	2361        	9           	0.7845      	0.7811      
1           	2362        	9           	0.7871      	0.7833      
1           	2363        	9           	0.7807      	0.7793      
1           	2364        	9           	0.783       	0.7809      
1           	2365        	9           	0.778       	0.78        
1           	2366        	9           	0.7804      	0.7785      
1           	2367        	9           	0.7767      	0.779       
1           	2368        	9           	0.7795      	0.7781      
1           	2369        	9           	0.7794      	0.779       
1           	2370        	9           	0.7799      	0.78        
1           	2371        	9           	0.7738      	0.7781      
1           	2372        	10          	0.78        	0.7779      
1           	2373        	10          	0.7775      	0.777       
1           	2374        	9           	0.7793      	0.7783      
1           	2375        	8           	0.7753      	0.7772      
1           	2376        	8           	0.7788      	0.776       
1           	2377        	9           	0.772       	0.7747      
1           	2378        	8           	0.7799      	0.7734      
1           	2379        	8           	0.7766      	0.7721      
1           	2380        	8           	0.7704      	0.7728      
1           	2381        	10          	0.7665      	0.7742      
1           	2382        	9           	0.7758      	0.7728      
1           	2383        	8           	0.7716      	0.7696      
1           	2384        	8           	0.7713      	0.7686      
1           	2385        	8           	0.7662      	0.7679      
1           	2386        	8           	0.7623      	0.7662      
1           	2387        	8           	0.7619      	0.7645      
1           	2388        	8           	0.7592      	0.7647      
1           	2389        	8           	0.7673      	0.7674      
1           	2390        	8           	0.7705      	0.7678      
1           	2391        	8           	0.768       	0.767       
1           	2392        	8           	0.7705      	0.768       
1           	2393        	8           	0.7746      	0.7702      
1           	2394        	8           	0.7729      	0.7716      
1           	2395        	8           	0.7665      	0.7727      
1           	2396        	8           	0.7728      	0.7705      
1           	2397        	9           	0.7666      	0.7697      
1           	2398        	9           	0.7688      	0.7687      
1           	2399        	9           	0.7727      	0.7703      
1           	2400        	9           	0.769       	0.7719      
1           	2401        	9           	0.771       	0.7725      
1           	2402        	9           	0.778       	0.7737      
1           	2403        	9           	0.7791      	0.7742      
1           	2404        	9           	0.7689      	0.7763      
1           	2405        	9           	0.7739      	0.7753      
1           	2406        	9           	0.7771      	0.7754      
1           	2407        	9           	0.7797      	0.7739      
1           	2408        	9           	0.7706      	0.7739      
1           	2409        	9           	0.7835      	0.7753      
1           	2410        	9           	0.7761      	0.7775      
1           	2411        	10          	0.7856      	0.779       
1           	2412        	10          	0.7797      	0.7806      
1           	2413        	9           	0.7827      	0.7801      
1           	2414        	9           	0.7781      	0.7802      
1           	2415        	9           	0.786       	0.7841      
1           	2416        	10          	0.7902      	0.7847      
1           	2417        	10          	0.7748      	0.7825      
1           	2418        	10          	0.7781      	0.7833      
1           	2419        	9           	0.7819      	0.7842      
1           	2420        	9           	0.7828      	0.7833      
1           	2421        	9           	0.7853      	0.7838      
1           	2422        	9           	0.7768      	0.7796      
1           	2423        	9           	0.7786      	0.7788      
1           	2424        	9           	0.782       	0.7781      
1           	2425        	9           	0.7727      	0.7762      
1           	2426        	9           	0.7762      	0.7762      
1           	2427        	9           	0.7708      	0.7762      
1           	2428        	10          	0.7805      	0.7768      
1           	2429        	10          	0.7815      	0.7773      
1           	2430        	10          	0.7805      	0.7774      
1           	2431        	9           	0.7731      	0.7778      
1           	2432        	9           	0.7772      	0.776       
1           	2433        	9           	0.7745      	0.7773      
1           	2434        	9           	0.7726      	0.7765      
1           	2435        	9           	0.7807      	0.7776      
1           	2436        	9           	0.7778      	0.7776      
1           	2437        	9           	0.7753      	0.7788      
1           	2438        	9           	0.7781      	0.7776      
1           	2439        	9           	0.7828      	0.7788      
1           	2440        	10          	0.7786      	0.7789      
1           	2441        	9           	0.7745      	0.7798      
1           	2442        	9           	0.7819      	0.7812      
1           	2443        	9           	0.7881      	0.7821      
1           	2444        	9           	0.7857      	0.7857      
1           	2445        	9           	0.7888      	0.7895      
1           	2446        	9           	0.7988      	0.7917      
1           	2447        	9           	0.7954      	0.7956      
1           	2448        	9           	0.7964      	0.7943      
1           	2449        	9           	0.7984      	0.7932      
1           	2450        	10          	0.8004      	0.793       
1           	2451        	10          	0.7966      	0.7942      
1           	2452        	10          	0.7889      	0.7934      
1           	2453        	10          	0.7984      	0.7926      
1           	2454        	10          	0.7963      	0.7934      
1           	2455        	10          	0.7919      	0.7927      
1           	2456        	10          	0.793       	0.7915      
1           	2457        	10          	0.7932      	0.7909      
1           	2458        	10          	0.7912      	0.7885      
1           	2459        	10          	0.7881      	0.7895      
1           	2460        	10          	0.793       	0.7911      
1           	2461        	10          	0.7833      	0.792       
1           	2462        	10          	0.7942      	0.7913      
1           	2463        	10          	0.7894      	0.7901      
1           	2464        	10          	0.7889      	0.7889      
1           	2465        	9           	0.7888      	0.7894      
1           	2466        	9           	0.7885      	0.7896      
1           	2467        	9           	0.7886      	0.7895      
1           	2468        	9           	0.7872      	0.7875      
1           	2469        	10          	0.7938      	0.7887      
1           	2470        	10          	0.7807      	0.7895      
1           	2471        	10          	0.7895      	0.7915      
1           	2472        	10          	0.7859      	0.7911      
1           	2473        	10          	0.7876      	0.7926      
1           	2474        	10          	0.7903      	0.7908      
1           	2475        	10          	0.7888      	0.7913      
1           	2476        	10          	0.7914      	0.7903      
1           	2477        	10          	0.7945      	0.7923      
1           	2478        	10          	0.7857      	0.793       
1           	2479        	10          	0.8012      	0.7928      
1           	2480        	10          	0.7798      	0.7934      
1           	2481        	9           	0.7986      	0.7928      
1           	2482        	9           	0.7908      	0.7915      
1           	2483        	9           	0.7903      	0.7898      
1           	2484        	9           	0.7928      	0.7893      
1           	2485        	9           	0.7932      	0.7904      
1           	2486        	9           	0.7847      	0.7895      
1           	2487        	10          	0.7946      	0.7893      
1           	2488        	9           	0.788       	0.7895      
1           	2489        	9           	0.7915      	0.7918      
1           	2490        	9           	0.7889      	0.7907      
1           	2491        	9           	0.7934      	0.7899      
1           	2492        	10          	0.7862      	0.7898      
1           	2493        	10          	0.791       	0.7894      
1           	2494        	10          	0.793       	0.7893      
1           	2495        	10          	0.7942      	0.792       
1           	2496        	10          	0.7952      	0.7935      
1           	2497        	10          	0.7927      	0.7941      
1           	2498        	10          	0.792       	0.795       
1           	2499        	9           	0.7909      	0.7949      
1           	2500        	10          	0.7963      	0.7958      
1           	2501        	10          	0.7942      	0.7942      
1           	2502        	9           	0.7922      	0.7934      
1           	2503        	9           	0.7956      	0.7955      
1           	2504        	9           	0.7969      	0.7978      
1           	2505        	9           	0.7972      	0.7999      
1           	2506        	10          	0.8024      	0.7999      
1           	2507        	10          	0.7948      	0.7992      
1           	2508        	9           	0.8051      	0.8012      
1           	2509        	9           	0.7928      	0.8001      
1           	2510        	9           	0.8065      	0.8011      
1           	2511        	9           	0.8032      	0.803       
1           	2512        	10          	0.8066      	0.8036      
1           	2513        	10          	0.8076      	0.8041      
1           	2514        	9           	0.8092      	0.8035      
1           	2515        	9           	0.8059      	0.8031      
1           	2516        	9           	0.8038      	0.7999      
1           	2517        	9           	0.7993      	0.8014      
1           	2518        	9           	0.8025      	0.8027      
1           	2519        	9           	0.8044      	0.8046      
1           	2520        	9           	0.7998      	0.8044      
1           	2521        	9           	0.8062      	0.8054      
1           	2522        	10          	0.8025      	0.8069      
1           	2523        	10          	0.8063      	0.8075      
1           	2524        	9           	0.8124      	0.8095      
1           	2525        	9           	0.8108      	0.8094      
1           	2526        	9           	0.806       	0.8095      
1           	2527        	9           	0.8018      	0.8086      
1           	2528        	9           	0.8025      	0.8089      
1           	2529        	10          	0.8146      	0.8095      
1           	2530        	10          	0.8116      	0.8088      
1           	2531        	10          	0.8086      	0.8103      
1           	2532        	11          	0.8111      	0.812       
1           	2533        	11          	0.809       	0.8113      
1           	2534        	10          	0.8147      	0.8131      
1           	2535        	10          	0.8122      	0.8143      
1           	2536        	11          	0.8118      	0.8166      
1           	2537        	11          	0.8116      	0.8174      
1           	2538        	10          	0.8194      	0.8171      
1           	2539        	10          	0.8066      	0.8154      
1           	2540        	10          	0.8147      	0.8163      
1           	2541        	10          	0.8238      	0.817       
1           	2542        	10          	0.8165      	0.8143      
1           	2543        	10          	0.8126      	0.8123      
1           	2544        	10          	0.8164      	0.8136      
1           	2545        	10          	0.8191      	0.8146      
1           	2546        	10          	0.8143      	0.8158      
1           	2547        	10          	0.8212      	0.8178      
1           	2548        	10          	0.8188      	0.8201      
1           	2549        	10          	0.8153      	0.8213      
1           	2550        	10          	0.8239      	0.8211      
1           	2551        	10          	0.8193      	0.8198      
1           	2552        	10          	0.8213      	0.8193      
1           	2553        	10          	0.8234      	0.8187      
1           	2554        	10          	0.8204      	0.8184      
1           	2555        	10          	0.8211      	0.8174      
1           	2556        	10          	0.8238      	0.8191      
1           	2557        	10          	0.8186      	0.8199      
1           	2558        	10          	0.8242      	0.8213      
1           	2559        	10          	0.8257      	0.8195      
1           	2560        	10          	0.8207      	0.8171      
1           	2561        	10          	0.8122      	0.8158      
1           	2562        	10          	0.8172      	0.8163      
1           	2563        	10          	0.818       	0.818       
1           	2564        	10          	0.8147      	0.8183      
1           	2565        	10          	0.8156      	0.8171      
1           	2566        	10          	0.8112      	0.8142      
1           	2567        	10          	0.8177      	0.8128      
1           	2568        	10          	0.8174      	0.8156      
1           	2569        	10          	0.8214      	0.8156      
1           	2570        	10          	0.8059      	0.8151      
1           	2571        	10          	0.8171      	0.8148      
1           	2572        	10          	0.8169      	0.8154      
1           	2573        	10          	0.8151      	0.8184      
1           	2574        	10          	0.8142      	0.8175      
1           	2575        	10          	0.825       	0.8182      
1           	2576        	10          	0.8147      	0.817       
1           	2577        	10          	0.8118      	0.817       
